,date,count
1240,2018-11-11,7
1241,2018-11-12,9
1242,2018-11-13,13
1243,2018-11-14,5
1244,2018-11-15,9
1245,2018-11-16,9
1246,2018-11-17,7
1247,2018-11-18,8
1248,2018-11-19,8
1249,2018-11-20,3
1250,2018-11-21,13
1251,2018-11-22,8
1252,2018-11-23,5
1253,2018-11-24,3
1254,2018-11-25,11
1255,2018-11-26,11
1256,2018-11-27,9
1257,2018-11-28,14
1258,2018-11-29,17
1259,2018-11-30,13
1260,2018-12-01,3
1261,2018-12-02,2
1262,2018-12-03,12
1263,2018-12-04,11
1264,2018-12-05,9
1265,2018-12-06,8
1266,2018-12-07,18
1267,2018-12-08,12
1268,2018-12-09,4
1269,2018-12-10,4
1270,2018-12-11,11
1271,2018-12-12,3
1272,2018-12-13,13
1273,2018-12-14,10
1274,2018-12-15,5
1275,2018-12-16,11
1276,2018-12-17,6
1277,2018-12-18,16
1278,2018-12-19,11
1279,2018-12-20,16
1280,2018-12-21,21
1281,2018-12-22,10
1282,2018-12-23,14
1283,2018-12-24,13
1284,2018-12-25,2
1285,2018-12-26,1
1286,2018-12-27,12
1287,2018-12-28,5
1288,2018-12-29,9
1289,2018-12-30,3
1290,2018-12-31,16
1291,2019-01-01,17
1292,2019-01-02,5
1293,2019-01-03,8
1294,2019-01-04,6
1295,2019-01-05,16
1296,2019-01-06,7
1297,2019-01-07,7
1298,2019-01-08,6
1299,2019-01-09,13
1300,2019-01-10,13
1301,2019-01-11,10
1302,2019-01-12,14
1303,2019-01-13,14
1304,2019-01-14,19
1305,2019-01-15,19
1306,2019-01-16,2
1307,2019-01-17,8
1308,2019-01-18,28
1309,2019-01-19,7
1310,2019-01-20,41
1311,2019-01-21,11
1312,2019-01-22,13
1313,2019-01-23,8
1314,2019-01-24,10
1315,2019-01-25,3
1316,2019-01-26,12
1317,2019-01-27,12
1318,2019-01-28,6
1319,2019-01-29,2
1320,2019-01-30,11
1321,2019-01-31,21
1322,2019-02-01,8
1323,2019-02-02,4
1324,2019-02-03,3
1325,2019-02-04,1
1326,2019-02-05,6
1327,2019-02-06,2
1328,2019-02-07,9
1329,2019-02-08,9
1330,2019-02-09,14
1331,2019-02-10,14
1332,2019-02-11,13
1333,2019-02-12,9
1334,2019-02-13,8
1335,2019-02-14,8
1336,2019-02-15,3
1337,2019-02-16,11
1338,2019-02-17,13
1339,2019-02-18,17
1340,2019-02-19,10
1341,2019-02-20,9
1342,2019-02-21,7
1343,2019-02-22,6
1344,2019-02-23,14
1345,2019-02-24,10
1346,2019-02-25,20
1347,2019-02-26,7
1348,2019-02-27,8
1349,2019-02-28,7
1350,2019-03-01,10
1351,2019-03-02,13
1352,2019-03-03,15
1353,2019-03-04,14
1354,2019-03-05,19
1355,2019-03-06,6
1356,2019-03-07,3
1357,2019-03-08,35
1358,2019-03-09,17
1359,2019-03-10,14
1360,2019-03-11,5
1361,2019-03-12,24
1362,2019-03-13,19
1363,2019-03-14,14
1364,2019-03-15,11
1365,2019-03-16,20
1366,2019-03-17,32
1367,2019-03-18,15
1368,2019-03-19,13
1369,2019-03-20,10
1370,2019-03-21,7
1371,2019-03-22,11
1372,2019-03-24,3
1373,2019-03-25,17
1374,2019-03-26,12
1375,2019-03-27,8
1376,2019-03-28,16
1377,2019-03-29,10
1378,2019-03-30,4
1379,2019-03-31,3
1380,2019-04-01,14
1381,2019-04-02,11
1382,2019-04-03,4
1383,2019-04-04,11
1384,2019-04-05,20
1385,2019-04-06,20
1386,2019-04-07,8
1387,2019-04-08,13
1388,2019-04-09,19
1389,2019-04-10,9
1390,2019-04-11,12
1391,2019-04-12,18
1392,2019-04-13,12
1393,2019-04-14,10
1394,2019-04-15,16
1395,2019-04-16,11
1396,2019-04-17,7
1397,2019-04-18,22
1398,2019-04-19,13
1399,2019-04-20,21
1400,2019-04-21,9
1401,2019-04-22,44
1402,2019-04-23,18
1403,2019-04-24,16
1404,2019-04-25,22
1405,2019-04-26,11
1406,2019-04-27,17
1407,2019-04-28,1
1408,2019-04-29,13
1409,2019-04-30,9
1410,2019-05-01,84
1411,2019-05-02,12
1412,2019-05-03,19
1413,2019-05-04,27
1414,2019-05-05,29
1415,2019-05-06,9
1416,2019-05-07,14
1417,2019-05-08,30
1418,2019-05-09,13
1419,2019-05-10,34
1420,2019-05-11,71
1421,2019-05-12,30
1422,2019-05-13,25
1423,2019-05-14,18
1424,2019-05-15,8
1425,2019-05-16,8
1426,2019-05-17,15
1427,2019-05-18,17
1428,2019-05-19,19
1429,2019-05-20,19
1430,2019-05-21,17
1431,2019-05-22,34
1432,2019-05-23,28
1433,2019-05-24,14
1434,2019-05-25,23
1435,2019-05-26,8
1436,2019-05-27,17
1437,2019-05-28,10
1438,2019-05-29,8
1439,2019-05-30,20
1440,2019-05-31,12
1441,2019-06-01,24
1442,2019-06-02,15
1443,2019-06-03,19
1444,2019-06-04,14
1445,2019-06-05,11
1446,2019-06-06,9
1447,2019-06-07,19
1448,2019-06-08,16
1449,2019-06-09,22
1450,2019-06-10,20
1451,2019-06-11,20
1452,2019-06-12,23
1453,2019-06-13,22
1454,2019-06-14,13
1455,2019-06-15,47
1456,2019-06-16,18
1457,2019-06-17,11
1458,2019-06-18,15
1459,2019-06-19,11
1460,2019-06-20,5
1461,2019-06-21,10
1462,2019-06-22,17
1463,2019-06-23,5
1464,2019-06-24,13
1465,2019-06-25,14
1466,2019-06-26,50
1467,2019-06-27,7
1468,2019-06-28,4
1469,2019-06-29,11
1470,2019-06-30,7
1471,2019-07-01,14
1472,2019-07-02,21
1473,2019-07-03,14
1474,2019-07-04,46
1475,2019-07-05,8
1476,2019-07-06,15
1477,2019-07-07,16
1478,2019-07-08,11
1479,2019-07-09,24
1480,2019-07-10,18
1481,2019-07-11,44
1482,2019-07-12,45
1483,2019-07-13,31
1484,2019-07-14,34
1485,2019-07-15,16
1486,2019-07-16,14
1487,2019-07-17,15
1488,2019-07-18,13
1489,2019-07-19,22
1490,2019-07-20,31
1491,2019-07-21,15
1492,2019-07-22,18
1493,2019-07-23,20
1494,2019-07-24,42
1495,2019-07-25,16
1496,2019-07-26,17
1497,2019-07-27,24
1498,2019-07-28,14
1499,2019-07-29,24
1500,2019-07-30,26
1501,2019-07-31,23
1502,2019-08-01,16
1503,2019-08-02,9
1504,2019-08-03,19
1505,2019-08-04,5
1506,2019-08-05,14
1507,2019-08-06,18
1508,2019-08-07,26
1509,2019-08-08,11
1510,2019-08-09,8
1511,2019-08-10,13
1512,2019-08-11,9
1513,2019-08-12,13
1514,2019-08-13,49
1515,2019-08-14,15
1516,2019-08-15,36
1517,2019-08-16,25
1518,2019-08-17,31
1519,2019-08-18,20
1520,2019-08-19,16
1521,2019-08-20,32
1522,2019-08-21,26
1523,2019-08-22,37
1524,2019-08-23,39
1525,2019-08-24,18
1526,2019-08-25,38
1527,2019-08-26,10
1528,2019-08-27,19
1529,2019-08-28,18
1530,2019-08-29,11
1531,2019-08-30,26
1532,2019-08-31,59
1533,2019-09-01,37
1534,2019-09-02,33
1535,2019-09-03,24
1536,2019-09-04,27
1537,2019-09-05,29
1538,2019-09-06,23
1539,2019-09-07,26
1540,2019-09-08,14
1541,2019-09-09,34
1542,2019-09-10,34
1543,2019-09-11,38
1544,2019-09-12,15
1545,2019-09-13,9
1546,2019-09-14,23
1547,2019-09-15,19
1548,2019-09-16,35
1549,2019-09-17,8
1550,2019-09-18,45
1551,2019-09-19,12
1552,2019-09-20,10
1553,2019-09-21,22
1554,2019-09-22,18
1555,2019-09-23,17
1556,2019-09-24,20
1557,2019-09-25,32
1558,2019-09-26,60
1559,2019-09-27,23
1560,2019-09-28,39
1561,2019-09-29,48
1562,2019-09-30,26
1563,2019-10-01,28
1564,2019-10-02,27
1565,2019-10-03,51
1566,2019-10-04,48
1567,2019-10-05,23
1568,2019-10-06,42
1569,2019-10-07,53
1570,2019-10-08,34
1571,2019-10-09,43
1572,2019-10-10,22
1573,2019-10-11,59
1574,2019-10-12,24
1575,2019-10-13,21
1576,2019-10-14,34
1577,2019-10-15,20
1578,2019-10-16,30
1579,2019-10-17,23
1580,2019-10-18,24
1581,2019-10-19,60
1582,2019-10-20,24
1583,2019-10-21,27
1584,2019-10-22,32
1585,2019-10-23,42
1586,2019-10-24,13
1587,2019-10-25,47
1588,2019-10-26,25
1589,2019-10-27,6
1590,2019-10-28,18
1591,2019-10-29,56
1592,2019-10-30,26
1593,2019-10-31,44
1594,2019-11-01,34
1595,2019-11-02,32
1596,2019-11-03,43
1597,2019-11-04,21
1598,2019-11-05,45
1599,2019-11-06,20
1600,2019-11-07,12
1601,2019-11-08,9
1602,2019-11-09,82
1603,2019-11-10,21
1604,2019-11-11,28
1605,2019-11-12,19
1606,2019-11-13,49
1607,2019-11-14,30
1608,2019-11-15,40
1609,2019-11-16,23
1610,2019-11-17,49
1611,2019-11-18,16
1612,2019-11-19,42
1613,2019-11-20,35
1614,2019-11-21,49
1615,2019-11-22,14
1616,2019-11-23,16
1617,2019-11-24,52
1618,2019-11-25,17
1619,2019-11-26,18
1620,2019-11-27,9
1621,2019-11-28,7
1622,2019-11-29,1
1623,2019-11-30,21
1624,2019-12-01,4
1625,2019-12-02,35
1626,2019-12-03,34
1627,2019-12-04,41
1628,2019-12-05,16
1629,2019-12-06,48
1630,2019-12-07,23
1631,2019-12-08,106
1632,2019-12-09,20
1633,2019-12-10,38
1634,2019-12-11,77
1635,2019-12-12,124
1636,2019-12-13,22
1637,2019-12-14,29
1638,2019-12-15,33
1639,2019-12-16,48
1640,2019-12-17,21
1641,2019-12-18,69
1642,2019-12-19,73
1643,2019-12-20,49
1644,2019-12-21,5
1645,2019-12-22,9
1646,2019-12-23,29
1647,2019-12-24,12
1648,2019-12-25,13
1649,2019-12-26,35
1650,2019-12-27,55
1651,2019-12-28,14
1652,2019-12-29,3
1653,2019-12-30,5
1654,2019-12-31,54
1655,2020-01-01,15
1656,2020-01-02,5
1657,2020-01-03,33
1658,2020-01-04,7
1659,2020-01-05,1
1660,2020-01-06,23
1661,2020-01-07,19
1662,2020-01-08,1
1663,2020-01-09,33
1664,2020-01-10,40
1665,2020-01-11,15
1666,2020-01-12,29
1667,2020-01-13,26
1668,2020-01-14,36
1669,2020-01-15,7
1670,2020-01-16,25
1671,2020-01-17,31
1672,2020-01-18,25
1673,2020-01-19,8
1674,2020-01-20,27
1675,2020-01-21,53
1676,2020-01-22,94
1677,2020-01-23,29
1678,2020-01-24,78
1679,2020-01-25,80
1680,2020-01-26,34
1681,2020-01-27,47
1682,2020-01-28,35
1683,2020-01-29,28
1684,2020-01-30,44
1685,2020-01-31,16
1686,2020-02-01,60
1687,2020-02-02,27
1688,2020-02-03,35
1689,2020-02-04,29
1690,2020-02-05,38
1691,2020-02-06,13
1692,2020-02-07,59
1693,2020-02-08,72
1694,2020-02-09,54
1695,2020-02-10,31
1696,2020-02-11,31
1697,2020-02-12,17
1698,2020-02-13,10
1699,2020-02-14,23
1700,2020-02-15,45
1701,2020-02-16,3
1702,2020-02-17,18
1703,2020-02-18,37
1704,2020-02-19,45
1705,2020-02-20,31
1706,2020-02-21,45
1707,2020-02-22,13
1708,2020-02-23,12
1709,2020-02-24,39
1710,2020-02-25,45
1711,2020-02-26,27
1712,2020-02-27,10
1713,2020-02-28,21
1714,2020-02-29,12
1715,2020-03-01,27
1716,2020-03-02,52
1717,2020-03-03,43
1718,2020-03-04,31
1719,2020-03-05,44
1720,2020-03-06,12
1721,2020-03-07,16
1722,2020-03-08,5
1723,2020-03-09,36
1724,2020-03-10,33
1725,2020-03-11,22
1726,2020-03-12,47
1727,2020-03-13,30
1728,2020-03-14,20
1729,2020-03-15,30
1730,2020-03-16,26
1731,2020-03-17,47
1732,2020-03-18,20
1733,2020-03-19,62
1734,2020-03-20,9
1735,2020-03-21,23
1736,2020-03-22,80
1737,2020-03-23,52
1738,2020-03-24,28
1739,2020-03-25,32
1740,2020-03-26,9
1741,2020-03-27,42
1742,2020-03-28,16
1743,2020-03-29,36
1744,2020-03-30,12
1745,2020-03-31,26
1746,2020-04-01,5
1747,2020-04-02,19
1748,2020-04-03,11
1749,2020-04-04,70
1750,2020-04-05,23
1751,2020-04-06,25
1752,2020-04-07,13
1753,2020-04-08,21
1754,2020-04-09,56
1755,2020-04-10,32
1756,2020-04-11,31
1757,2020-04-12,44
1758,2020-04-13,16
1759,2020-04-14,9
1760,2020-04-15,11
1761,2020-04-16,8
1762,2020-04-17,35
1763,2020-04-18,55
1764,2020-04-19,31
1765,2020-04-20,34
1766,2020-04-21,19
1767,2020-04-22,15
1768,2020-04-23,41
1769,2020-04-24,22
1770,2020-04-25,28
1771,2020-04-26,44
1772,2020-04-27,17
1773,2020-04-28,18
1774,2020-04-29,31
1775,2020-04-30,64
1776,2020-05-01,29
1777,2020-05-02,40
1778,2020-05-03,31
1779,2020-05-04,14
1780,2020-05-05,32
1781,2020-05-06,9
1782,2020-05-07,10
1783,2020-05-08,12
1784,2020-05-09,28
1785,2020-05-10,125
1786,2020-05-11,54
1787,2020-05-12,48
1788,2020-05-13,16
1789,2020-05-14,46
1790,2020-05-15,28
1791,2020-05-16,52
1792,2020-05-17,37
1793,2020-05-18,39
1794,2020-05-19,45
1795,2020-05-20,26
1796,2020-05-21,35
1797,2020-05-22,27
1798,2020-05-23,58
1799,2020-05-24,35
1800,2020-05-25,26
1801,2020-05-26,38
1802,2020-05-27,39
1803,2020-05-28,52
1804,2020-05-29,21
1805,2020-05-30,36
1806,2020-05-31,18
1807,2020-06-01,63
1808,2020-06-02,39
1809,2020-06-03,86
1810,2020-06-04,63
1811,2020-06-05,199
1812,2020-06-06,14
1813,2020-06-07,39
1814,2020-06-08,13
1815,2020-06-09,49
1816,2020-06-10,25
1817,2020-06-11,33
1818,2020-06-12,37
1819,2020-06-13,48
1820,2020-06-14,13
1821,2020-06-15,12
1822,2020-06-16,29
1823,2020-06-17,8
1824,2020-06-18,45
1825,2020-06-19,37
1826,2020-06-20,15
1827,2020-06-21,8
1828,2020-06-22,31
1829,2020-06-23,22
1830,2020-06-24,22
1831,2020-06-25,24
1832,2020-06-26,6
1833,2020-06-27,41
1834,2020-06-28,30
1835,2020-06-29,45
1836,2020-06-30,43
1837,2020-07-01,29
1838,2020-07-02,42
1839,2020-07-03,22
1840,2020-07-04,66
1841,2020-07-05,7
1842,2020-07-06,27
1843,2020-07-07,5
1844,2020-07-08,14
1845,2020-07-09,24
1846,2020-07-10,30
1847,2020-07-11,40
1848,2020-07-12,11
1849,2020-07-13,36
1850,2020-07-14,21
1851,2020-07-15,27
1852,2020-07-16,18
1853,2020-07-17,57
1854,2020-07-18,11
1855,2020-07-19,5
1856,2020-07-20,3
1857,2020-07-21,13
1858,2020-07-22,12
1859,2020-07-23,58
1860,2020-07-24,24
1861,2020-07-25,19
1862,2020-07-26,62
1863,2020-07-27,67
1864,2020-07-28,17
1865,2020-07-29,48
1866,2020-07-30,17
1867,2020-07-31,21
1868,2020-08-01,53
1869,2020-08-02,37
1870,2020-08-03,34
1871,2020-08-04,24
1872,2020-08-05,37
1873,2020-08-06,22
1874,2020-08-07,31
1875,2020-08-08,14
1876,2020-08-09,5
1877,2020-08-10,23
1878,2020-08-11,13
1879,2020-08-12,30
1880,2020-08-13,26
1881,2020-08-14,87
1882,2020-08-15,41
1883,2020-08-16,55
1884,2020-08-17,44
1885,2020-08-18,55
1886,2020-08-19,17
1887,2020-08-20,45
1888,2020-08-21,4
1889,2020-08-22,21
1890,2020-08-23,17
1891,2020-08-24,53
1892,2020-08-25,54
1893,2020-08-26,43
1894,2020-08-27,27
1895,2020-08-28,31
1896,2020-08-29,50
1897,2020-08-30,110
1898,2020-08-31,29
1899,2020-09-01,30
1900,2020-09-02,45
1901,2020-09-03,31
1902,2020-09-04,54
1903,2020-09-05,46
1904,2020-09-06,35
1905,2020-09-07,70
1906,2020-09-08,108
1907,2020-09-09,54
1908,2020-09-10,60
1909,2020-09-11,33
1910,2020-09-12,37
1911,2020-09-13,59
1912,2020-09-14,85
1913,2020-09-15,30
1914,2020-09-16,20
1915,2020-09-17,43
1916,2020-09-18,32
1917,2020-09-19,11
1918,2020-09-20,37
1919,2020-09-21,38
1920,2020-09-22,35
1921,2020-09-23,43
1922,2020-09-24,45
1923,2020-09-25,66
1924,2020-09-26,39
1925,2020-09-27,20
1926,2020-09-28,38
1927,2020-09-29,57
1928,2020-09-30,56
1929,2020-10-01,50
1930,2020-10-02,2
1931,2020-10-03,3
1932,2020-10-04,9
1933,2020-10-05,31
1934,2020-10-06,65
1935,2020-10-07,83
1936,2020-10-08,38
1937,2020-10-09,24
1938,2020-10-10,20
1939,2020-10-11,24
1940,2020-10-12,86
