Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
150,1999-07-06,TOR,BAL,W 4-3,39,33,4,7,1,0,2,4,5,0,3,1,0,0,0,5,1,0,0.003,-1.603,1.591,5,10,37939,198,105,rtol,5,none,overcast
151,1999-07-05,BAL,NYY,W 9-1,46,39,9,13,5,0,2,9,7,0,4,0,0,0,0,0,0,0,0.215,3.797,.686,10,11,29934,206,100,ltor,12,none,night
152,1998-08-01,TEX,CHW,W 8-1,38,34,8,12,1,0,2,8,2,0,3,0,1,1,1,0,1,1,0.205,3.296,.629,6,10,42425,184,101,rtol,6,none,night
153,1998-07-31,CHW,TEX,W 10-2,41,38,10,11,2,0,2,8,2,0,9,0,0,1,1,0,1,0,0.296,4.709,.705,4,9,38846,177,104,rtol,16,none,night
154,1998-06-27,SEA,ARI,W 6-4,39,37,6,10,2,1,2,6,2,0,11,0,0,0,0,0,1,1,0.281,1.400,1.027,6,14,48488,177,105,ltor,6,none,night
155,1998-06-26,SEA,ARI,L 8-13,39,39,8,11,3,1,2,7,0,0,6,0,0,0,2,0,0,1,0.511,3.402,.917,4,18,49328,176,102,ltor,10,none,night
156,1998-06-25,ARI,TEX,L 4-9,34,32,4,6,1,0,2,4,2,0,1,0,0,0,0,1,0,0,-0.165,-0.601,.637,3,15,44269,153,101,ltor,15,none,night
157,1997-07-27,STL,FLA,W 6-4,33,29,6,9,1,0,2,5,3,0,7,0,1,0,1,2,0,2,0.319,1.937,.512,3,15,30571,152,102,tocf,6,none,cloudy
158,1997-07-26,STL,FLA,W 3-1,32,27,3,5,0,0,2,3,5,0,9,0,0,0,0,1,1,1,0.008,-1.063,.989,5,14,34668,163,100,rtol,12,none,sunny
159,1997-07-25,FLA,STL,W 5-4,37,35,5,9,0,0,2,5,2,0,4,0,0,0,0,1,0,1,0.108,0.429,.741,5,14,35161,168,100,tolf,12,none,night
160,1997-07-17,BAL,BOS,L 9-12,41,40,9,13,3,0,2,8,1,0,2,0,0,0,1,0,0,0,0.378,4.158,1.040,5,10,47912,212,101,tocf,10,none,night
161,1995-07-20,CLE,TEX,W 6-3,41,35,6,11,2,0,2,6,4,1,8,1,1,0,0,1,0,1,0.200,0.729,.894,8,10,28160,196,102,tolf,5,none,cloudy
162,1995-07-16,BAL,KCR,W 3-2,29,26,3,4,0,0,2,3,3,0,3,0,0,0,0,0,0,1,-0.106,-1.642,.669,2,10,45324,155,100,tocf,6,none,sunny
163,1995-07-14,CAL,DET,W 7-3,39,33,7,9,0,0,2,6,4,0,3,0,1,1,0,1,1,0,0.337,1.877,.695,5,9,19204,181,104,ltor,10,none,night
164,1995-07-13,CHC,CIN,L 5-11,40,35,5,10,1,1,2,5,5,0,8,0,0,0,0,2,0,0,-0.081,0.490,.796,8,18,30623,200,103,ltor,8,none,night
165,1995-07-09,TEX,NYY,W 5-4,50,43,5,10,1,1,2,5,6,1,6,0,1,0,1,1,1,0,-0.052,-1.032,1.804,11,11,31893,245,102,rtol,15,none,sunny
166,1993-07-10,NYM,LAD,W 7-6,36,30,7,7,2,0,2,7,5,1,7,0,0,1,0,0,1,0,0.398,3.062,.311,5,12,33666,157,101,,,none,sunny
167,1993-07-09,BAL,CHW,W 15-6,48,37,15,14,2,0,2,15,8,0,5,1,0,2,1,0,0,0,0.506,10.607,.838,9,11,46205,214,101,,,none,night
168,1991-07-21,SEA,BAL,W 6-4,37,34,6,9,2,0,2,6,3,0,4,0,0,0,0,1,0,0,0.361,1.692,.909,4,10,32901,169,101,ltor,10,none,cloudy
169,1988-07-17,HOU,PHI,L 4-10,39,36,4,11,5,0,2,4,2,1,5,0,1,0,0,0,0,1,0.191,0.092,.834,8,16,28149,175,102,,,none,sunny
170,1988-07-17,PHI,HOU,W 10-4,42,35,10,14,2,1,2,10,5,0,7,0,2,0,0,1,0,0,0.691,6.527,1.067,8,14,28149,175,102,,,none,sunny
171,1986-07-29,BAL,TEX,L 5-6,47,44,5,12,0,0,2,5,2,0,8,0,0,1,0,2,2,1,-0.309,-1.323,1.923,6,13,15112,224,107,,,,
172,1983-08-17,DET,KCR,W 10-4,43,41,10,14,3,0,2,8,2,2,0,0,0,0,1,1,1,0,0.564,5.481,1.160,6,13,23147,181,105,,,,
173,1983-08-16,DET,KCR,L 7-18,48,43,7,16,2,1,2,7,5,0,5,0,0,0,1,1,0,0,0.072,2.480,.953,14,15,27929,211,103,,,,
174,1980-08-22 (1),MIL,TEX,L 6-12,39,37,6,14,1,0,2,6,1,0,4,0,1,0,1,1,1,1,0.038,1.660,1.032,6,10,,145,104,,,,
175,1980-08-22 (1),TEX,MIL,W 12-6,41,38,12,17,4,0,2,12,1,0,0,0,0,2,0,1,0,0,0.537,8.146,.669,5,12,,145,104,,,,
176,1980-07-06,SEA,KCR,W 5-3,45,42,5,15,4,0,2,5,2,0,3,0,0,1,1,0,0,0,0.230,0.480,1.066,13,10,28458,155,101,,12,,
177,1980-06-27,TEX,MIN,W 5-0,33,32,5,9,0,0,2,5,0,0,2,0,0,1,2,2,1,0,0.291,1.144,.339,4,9,10818,109,109,,10,,
178,1975-08-02,DET,BOS,L 2-7,36,33,2,8,0,0,2,2,3,0,7,0,0,0,0,2,1,0,-0.107,-2.701,.611,7,10,27188,158,102,,,,
179,1962-08-12,MLN,HOU,L 5-8,44,36,5,11,1,1,2,4,7,0,2,0,0,1,0,0,0,0,-0.150,0.804,1.097,12,16,4902,165,105,,4,none,sunny
180,1956-07-27,KCA,NYY,L 9-10,70,62,9,26,4,0,2,9,6,1,9,0,1,1,0,2,0,1,-0.360,1.687,2.145,19,18,30034,287,101,,,,
181,1954-09-05,CHC,STL,L 2-6,34,31,2,6,0,0,2,2,3,0,5,0,0,0,0,2,0,0,-0.311,-2.591,1.047,5,14,10007,138,104,,,,
182,1953-08-31,NYG,CHC,W 13-4,45,39,13,14,2,0,2,12,6,0,8,0,0,,1,0,1,0,0.672,8.552,.751,8,11,1702,153,100,,,,
183,1952-07-06 (2),PIT,STL,L 4-6,34,32,4,6,1,0,2,4,1,0,6,0,1,,0,0,0,0,-0.093,-0.210,.879,3,12,17048,133,100,,,,
184,1952-07-06 (2),STL,PIT,W 6-4,37,31,6,9,1,1,2,6,5,0,2,0,1,,1,2,1,0,0.408,2.259,1.145,7,12,17048,133,100,,,,
185,1952-06-29 (2),CIN,CHC,W 9-1,39,35,9,12,5,0,2,9,4,0,2,0,0,,0,2,0,0,0.233,5.297,.455,6,10,13622,128,104,torf,,none,sunny
186,1936-07-18,BSN,STL,W 6-5,41,38,6,9,1,0,2,5,2,0,5,1,0,,1,2,0,2,0.417,0.277,1.617,2,12,3500,158,100,,,,
187,1936-07-18,STL,BSN,L 5-6,49,44,5,14,2,1,2,5,4,2,2,0,1,,0,0,0,1,-0.084,-0.722,1.581,11,15,3500,158,100,,,,
188,1926-07-30,NYY,SLB,W 10-8,54,48,10,14,2,1,2,8,4,0,3,0,2,,3,,0,0,0.703,3.896,1.437,11,12,2500,150,102,,,,
189,1925-09-05,SLB,CHW,W 10-8,44,38,10,15,2,0,2,8,5,0,2,0,1,,2,,1,1,0.692,5.103,.849,10,12,8000,108,102,,,,
190,1925-09-05,CHW,SLB,L 8-10,43,40,8,13,3,0,2,8,2,0,7,0,1,,2,,0,0,0.194,2.490,1.294,8,12,8000,108,102,,,,
191,2022-05-14,CHC,ARI,W 4-2,35,31,4,4,0,0,1,4,4,0,13,0,0,0,0,0,0,0,0.028,-0.549,1.229,4,11,25169,202,104,,0,none,retractable
192,2021-09-22,ARI,ATL,L 2-9,33,32,2,6,1,0,1,2,1,0,10,0,0,0,0,1,0,0,-0.196,-2.551,.515,4,13,10631,180,100,torf,3,none,sunny
193,2021-06-11,LAA,ARI,W 6-5,46,38,6,9,3,0,1,5,5,1,9,3,0,0,0,1,0,0,0.296,0.322,1.677,11,19,18458,249,102,,9,none,sunny
194,2021-06-11,ARI,LAA,L 5-6,45,41,5,10,4,0,1,2,3,0,15,1,0,0,0,1,0,0,-0.205,-0.679,2.057,11,20,18458,249,102,,9,none,sunny
195,2021-06-01,ARI,NYM,W 6-5,42,40,6,11,2,0,1,6,2,0,9,0,0,0,1,0,0,0,0.528,1.004,1.939,9,18,9590,207,102,ltor,7,none,cloudy
196,2021-06-01,NYM,ARI,L 5-6,38,33,5,6,2,1,1,5,4,0,5,0,0,1,0,1,1,1,0.027,-0.681,.957,4,16,9590,207,102,ltor,7,none,cloudy
197,2020-09-25 (2),COL,ARI,L 5-11,31,27,5,8,4,0,1,5,4,0,6,0,0,0,0,1,0,0,0.089,1.201,.623,5,10,,178,102,,6,none,sunny
198,2020-09-22,ARI,TEX,W 7-0,39,35,7,11,1,1,1,7,1,0,6,1,0,2,2,0,0,0,0.156,2.656,.698,8,11,,176,100,,8,none,sunny
199,2020-09-06,LAA,HOU,W 9-5,40,34,9,12,1,1,1,9,4,0,4,1,0,1,0,1,1,0,0.523,4.704,1.024,7,11,,208,106,ltor,9,none,sunny
200,2020-09-05 (1),HOU,LAA,L 9-10,35,33,9,12,2,1,1,9,2,0,6,0,0,0,1,0,0,1,1.137,5.239,1.656,5,9,,181,109,rtol,9,none,sunny
201,2020-09-05,COL,LAD,W 5-2,35,34,5,7,3,0,1,4,1,1,14,0,0,0,0,0,0,0,0.145,0.117,1.027,3,12,,165,101,ltor,5,none,sunny
202,2020-08-24,COL,ARI,W 3-2,37,31,3,8,1,0,1,3,4,2,6,1,0,1,0,3,1,0,-0.137,-1.882,1.103,7,10,,199,113,,4,none,cloudy
203,2020-08-14,ARI,SDP,W 5-1,35,32,5,8,1,0,1,5,2,1,11,0,0,1,0,0,0,0,-0.098,0.661,.667,6,10,,183,113,torf,13,none,sunny
204,2019-06-21,ARI,SFG,L 5-11,40,35,5,10,2,1,1,5,3,0,9,1,1,0,1,1,1,0,-0.037,0.188,.798,8,14,29312,189,102,torf,17,,sunny
205,2019-06-19,ARI,COL,L 4-6,39,36,4,10,0,0,1,4,2,0,7,1,0,0,2,2,2,0,-0.231,-0.813,1.331,8,13,21773,175,103,fromrf,3,,sunny
206,2019-06-19,COL,ARI,W 6-4,37,37,6,14,2,0,1,6,0,0,4,0,0,0,0,1,0,1,0.269,1.187,.835,4,15,21773,175,103,fromrf,3,,sunny
207,2019-06-18,COL,ARI,W 8-1,42,38,8,12,4,0,1,7,2,1,7,0,0,1,0,0,0,0,0.282,3.187,.523,7,13,22954,171,103,ltor,10,,sunny
208,2018-07-26,OAK,TEX,W 7-6,39,35,7,10,0,4,1,6,2,0,6,1,0,1,0,0,0,0,0.282,1.937,.918,5,11,20533,207,101,fromcf,7,,cloudy
209,2018-07-25,TEX,OAK,L 5-6,36,33,5,8,2,0,1,5,3,0,12,0,0,0,0,0,1,3,-0.093,-0.061,.868,4,11,20549,228,100,rtol,7,,sunny
210,2018-07-21,TEX,CLE,L 3-16,35,33,3,8,0,1,1,3,2,0,9,0,0,0,0,2,1,0,-0.251,-2.063,.382,5,12,31532,191,107,rtol,5,,sunny
211,2018-07-07,LAA,LAD,L 1-3,35,32,1,4,0,0,1,1,1,0,9,2,0,0,1,0,0,0,-0.572,-3.512,1.201,7,10,44409,198,100,torf,7,,
212,2018-07-07,LAD,LAA,W 3-1,36,30,3,4,0,0,1,3,5,0,14,0,1,0,0,0,0,0,-0.070,-1.510,.973,6,10,44409,198,100,torf,7,,
213,2018-06-27,TEX,SDP,W 5-2,40,34,5,12,6,0,1,5,2,0,4,3,1,0,0,0,1,0,0.109,0.501,.687,11,10,21365,144,101,rtol,12,,sunny
214,2017-06-10,ARI,MIL,W 3-2,35,29,3,6,1,1,1,3,6,1,6,0,0,0,0,1,0,0,0.008,-1.465,1.135,8,13,40195,163,100,ltor,9,,sunny
215,2017-06-10,MIL,ARI,L 2-3,31,27,2,2,0,0,1,2,2,0,6,1,1,0,0,0,0,1,-0.493,-3.025,1.227,2,13,40195,163,100,ltor,9,,sunny
216,2017-06-09,ARI,MIL,L 6-8,41,35,6,8,2,1,1,6,4,0,8,1,0,1,1,0,0,0,-0.096,0.975,1.534,8,16,25009,218,104,ltor,16,,sunny
217,2017-06-09,MIL,ARI,W 8-6,46,37,8,14,6,0,1,7,5,2,10,0,3,1,0,0,2,0,0.405,2.976,.997,11,18,25009,218,104,ltor,16,,sunny
218,2017-05-22,CHW,ARI,L 1-5,31,30,1,4,1,0,1,1,1,0,12,0,0,0,0,1,0,0,-0.352,-4.024,.643,3,14,18333,159,103,ltor,8,,cloudy
219,2016-05-13,SFG,ARI,W 3-1,34,30,3,8,1,0,1,3,4,0,3,0,0,0,0,5,0,0,0.019,-1.770,.945,4,11,21753,180,101,,9,,sunny
220,2015-10-01,ARI,COL,W 8-6,37,34,8,12,3,1,1,7,2,1,5,0,0,1,0,1,2,0,0.805,4.097,1.253,5,16,20826,190,104,ltor,11,,sunny
221,2015-08-05,TEX,HOU,W 4-3,34,30,4,7,0,0,1,4,2,0,8,0,1,1,2,1,1,0,0.080,-0.089,.692,6,10,31782,203,100,tolf,11,,sunny
222,2015-06-02,ARI,ATL,W 7-6,43,32,7,9,1,0,1,7,10,2,4,0,1,0,0,1,2,0,0.646,3.097,1.324,12,15,17101,198,100,torf,8,,sunny
223,2014-06-17,ARI,MIL,L 5-7,40,35,5,7,1,0,1,5,3,0,7,2,0,0,1,0,0,0,0.057,0.944,1.046,8,13,18148,172,100,rtol,16,,sunny
224,2014-06-16,MIL,ARI,W 9-3,39,35,9,12,2,2,1,8,3,0,3,1,0,0,0,2,1,1,0.380,4.944,.977,3,14,18262,180,101,torf,11,,sunny
225,2014-05-28,SDP,ARI,L 6-12,42,39,6,11,1,2,1,6,2,0,8,1,0,0,1,1,0,0,-0.063,1.944,.186,9,17,22233,209,100,,8,,dome
226,2014-05-27,ARI,SDP,L 3-4,38,31,3,6,2,0,1,3,5,1,4,0,1,0,0,1,1,0,-0.249,-1.056,1.832,8,14,17862,173,103,ltor,10,,sunny
227,2014-05-27,SDP,ARI,W 4-3,38,37,4,10,2,0,1,4,1,0,14,0,0,0,0,0,0,0,0.251,-0.057,.973,7,16,17862,173,103,ltor,10,,sunny
228,2013-09-17,ARI,LAD,L 3-9,37,33,3,8,2,0,1,3,4,0,5,0,0,0,0,2,0,0,-0.110,-1.067,.378,7,23,26304,212,102,ltor,5,,cloudy
229,2013-09-16,ARI,LAD,W 2-1,27,26,2,2,0,0,1,2,1,0,4,0,0,0,0,0,0,0,-0.064,-1.617,.530,1,14,24933,151,101,fromcf,5,,sunny
230,2013-08-31,MIN,TEX,L 1-2,33,29,1,5,0,0,1,1,3,0,11,0,1,0,0,0,0,1,-0.585,-3.489,1.306,5,10,36041,182,100,rtol,2,,sunny
231,2013-08-30,TEX,MIN,L 2-3,35,32,2,6,1,1,1,2,3,0,4,0,0,0,0,1,2,0,-0.472,-2.492,1.173,6,11,34815,165,100,,3,,sunny
232,2013-07-31,LAA,TEX,L 1-2,35,30,1,4,0,0,1,1,4,1,7,0,1,0,0,0,0,0,-0.501,-3.491,1.435,7,10,39391,150,100,fromrf,3,,cloudy
233,2012-08-12,TEX,DET,W 8-3,37,34,8,11,2,0,1,5,2,1,4,0,0,1,0,1,3,0,0.275,3.679,.342,5,9,45752,185,100,fromcf,12,,sunny
234,2012-07-28,TEX,CHW,L 2-5,35,33,2,5,2,1,1,2,2,0,7,0,0,0,2,1,2,0,-0.348,-2.861,.999,6,10,47580,161,100,rtol,8,,sunny
235,2012-07-23,LAD,STL,W 5-3,36,33,5,7,2,0,1,5,3,0,4,0,0,0,1,1,0,1,0.183,0.811,.712,4,14,42806,186,103,rtol,8,,sunny
236,2012-07-23,STL,LAD,L 3-5,36,35,3,9,2,0,1,3,1,0,6,0,0,0,0,1,1,0,-0.317,-1.188,1.132,6,15,42806,186,103,rtol,8,,sunny
237,2012-07-07,WSN,COL,W 4-1,32,29,4,8,1,0,1,2,2,0,9,0,1,0,1,3,0,0,0.162,0.161,.852,4,14,28032,182,101,ltor,2,,cloudy
238,2012-07-07,MIA,STL,L 2-3,34,33,2,6,1,0,1,2,1,0,6,0,0,0,1,0,0,0,-0.455,-2.189,1.312,5,13,41312,149,106,fromrf,4,,cloudy
239,2012-07-06,MIA,STL,W 3-2,36,31,3,6,0,0,1,2,2,0,5,2,1,0,2,3,0,0,0.047,-1.188,1.308,6,15,46721,191,103,fromrf,10,,sunny
240,2012-07-05,COL,STL,L 2-6,39,37,2,9,1,0,1,2,2,0,9,0,0,0,1,0,0,0,-0.309,-2.187,.665,10,14,41751,187,102,ltor,8,,sunny
241,2012-07-05,MIA,MIL,W 4-0,37,35,4,9,2,0,1,4,1,0,10,0,1,0,0,0,1,0,-0.097,-0.491,.968,6,13,27443,168,101,tolf,8,,cloudy
242,2012-07-01,ATL,WSN,L 4-8,39,35,4,8,2,0,1,4,4,0,9,0,0,0,0,0,0,0,-0.195,-0.369,1.058,8,14,18796,182,101,ltor,4,,cloudy
243,2012-07-01,WSN,ATL,W 8-4,41,35,8,8,3,0,1,7,4,0,9,1,0,1,1,0,1,0,0.305,3.632,.435,6,15,18796,182,101,ltor,4,,cloudy
244,2012-06-29,STL,PIT,L 5-14,36,34,5,7,1,0,1,5,2,0,8,0,0,0,0,0,0,0,0.253,0.811,.792,4,16,45382,189,101,rtol,11,,sunny
245,2012-06-29,ATL,WSN,L 4-5,38,32,4,7,2,0,1,4,2,0,3,2,1,1,1,1,0,0,-0.158,-0.369,1.724,7,16,32299,195,101,ltor,4,,sunny
246,2012-06-29,CLE,BAL,L 8-9,47,42,8,16,2,0,1,7,4,0,6,1,0,0,0,1,0,0,0.306,3.449,1.598,12,11,24779,208,100,ltor,3,,sunny
247,2012-06-26,DET,TEX,L 5-7,35,32,5,5,2,0,1,5,2,0,12,1,0,0,0,0,0,0,-0.090,0.137,1.095,3,9,39561,195,103,torf,2,,sunny
248,2012-06-25,TEX,DET,L 2-8,41,37,2,10,2,0,1,2,3,0,10,0,0,0,0,0,0,0,-0.132,-2.860,.332,12,9,36920,195,100,ltor,2,,sunny
249,2012-06-09,ARI,OAK,W 8-3,42,34,8,12,3,0,1,8,7,3,6,0,1,0,0,0,1,1,0.286,4.080,.740,10,12,28061,175,102,tocf,12,,sunny
250,2012-06-08,OAK,ARI,L 8-9,45,43,8,16,5,0,1,8,2,0,11,0,0,0,0,0,0,0,0.337,3.591,.619,10,15,25787,222,101,tocf,6,,sunny
251,2012-06-04,COL,ARI,W 4-0,39,35,4,12,2,1,1,3,2,0,4,0,1,1,0,1,0,0,0.165,-0.410,.476,8,12,22881,158,100,ltor,9,,sunny
252,2011-08-31,TBR,TEX,W 4-1,37,33,4,6,0,0,1,4,3,0,5,1,0,0,0,0,1,0,0.079,-0.922,.781,6,9,28034,159,102,rtol,3,,sunny
253,2011-08-30,TEX,TBR,W 2-0,35,30,2,7,2,0,1,2,5,2,6,0,0,0,1,2,1,0,-0.104,-2.376,1.010,9,9,23069,174,102,rtol,3,,sunny
254,2011-08-28,LAA,TEX,L 5-9,36,34,5,9,3,1,1,5,1,0,6,1,0,0,0,0,1,2,0.074,0.078,.830,4,10,40018,189,103,fromlf,1,,sunny
255,2011-08-27,TEX,LAA,L 4-8,35,30,4,6,0,0,1,4,2,0,4,2,0,1,0,2,0,0,-0.134,-0.922,1.040,4,9,48453,185,104,,1,,sunny
256,2011-08-24,TEX,BOS,L 2-13,36,33,2,6,0,0,1,2,3,0,7,0,0,0,0,0,1,0,-0.132,-2.923,.334,7,10,30724,202,104,fromlf,6,,cloudy
257,2011-08-22,TEX,BOS,W 4-0,34,31,4,8,1,0,1,4,3,0,6,0,0,0,0,0,0,1,0.047,-0.376,.779,6,9,33920,190,102,,1,,sunny
258,2011-08-10,SEA,TEX,W 4-3,44,38,4,11,2,0,1,3,6,1,10,0,0,0,1,1,1,0,0.017,-0.922,1.288,13,9,30087,189,102,fromrf,4,,sunny
259,2011-08-08,TEX,SEA,W 9-2,44,37,9,15,1,0,1,9,7,0,2,0,0,0,1,0,0,0,0.385,4.625,.634,11,12,27771,162,104,rtol,4,,sunny
260,2011-08-07,CLE,TEX,L 3-5,34,31,3,5,0,1,1,3,2,0,5,0,0,1,0,0,1,0,-0.146,-1.923,.773,4,10,37431,158,102,fromrf,4,,sunny
261,2011-08-06,CLE,TEX,W 7-5,40,36,7,10,4,0,1,5,3,0,10,0,1,0,1,0,0,0,0.651,2.079,1.464,6,10,38210,213,106,rtol,7,,sunny
262,2011-07-26,TEX,MIN,L 8-9,43,39,8,13,3,0,1,8,2,0,6,1,1,0,0,0,2,0,0.191,3.079,1.401,8,10,30581,215,101,fromrf,3,,sunny
263,2011-07-25,MIN,TEX,L 6-20,41,39,6,11,3,0,1,4,2,0,4,0,0,0,3,3,0,0,-0.120,1.076,.228,8,10,35573,205,102,fromrf,9,,sunny
264,2011-07-23,TOR,TEX,L 4-5,34,33,4,9,3,1,1,4,1,0,11,0,0,0,1,2,0,2,0.018,-0.924,.952,3,10,38537,188,100,fromrf,9,,sunny
265,2011-07-23,LAA,BAL,L 2-3,33,31,2,8,3,0,1,2,2,0,5,0,0,0,0,2,0,2,-0.485,-2.600,1.329,4,12,20311,141,102,fromlf,5,,sunny
266,2011-07-23,BAL,LAA,W 3-2,32,31,3,13,1,0,1,3,0,0,2,0,0,1,0,2,0,0,0.013,-1.089,1.232,5,9,20311,141,102,fromlf,5,,sunny
267,2011-07-22,LAA,BAL,W 6-1,41,35,6,9,3,0,1,6,3,1,5,1,2,0,2,0,3,1,0.052,1.399,1.263,8,9,24823,169,104,torf,7,,cloudy
268,2011-07-22,BOS,SEA,W 7-4,37,33,7,13,1,0,1,6,4,0,3,0,0,0,0,4,1,0,0.113,2.784,.991,6,10,38048,173,100,torf,12,,sunny
269,2011-07-22,SEA,BOS,L 4-7,39,38,4,11,3,0,1,4,1,0,6,0,0,0,0,0,3,0,-0.386,-0.743,1.057,8,9,38048,173,100,torf,12,,sunny
270,2011-07-22,OAK,NYY,L 7-17,46,40,7,13,4,0,1,7,4,0,6,1,1,0,1,0,0,0,0.050,2.217,.482,12,10,46921,221,100,ltor,6,,sunny
271,2011-07-08,OAK,TEX,L 5-8,36,30,5,6,1,0,1,3,5,0,11,1,0,0,0,3,2,0,-0.133,0.078,.597,4,9,37858,168,106,fromrf,8,,sunny
272,2011-07-07,TEX,OAK,W 6-0,37,31,6,10,2,0,1,6,3,0,3,0,1,2,0,1,1,0,0.197,1.624,.510,7,9,35041,151,100,fromrf,8,,sunny
273,2011-06-17,CHW,ARI,L 1-4,32,30,1,3,0,0,1,1,1,0,5,1,0,0,1,1,0,0,-0.360,-3.240,.893,4,13,26053,157,103,fromlf,18,,sunny
274,2011-06-14,ARI,SFG,L 5-6,40,33,5,8,4,0,1,5,5,0,5,0,1,1,0,0,1,0,-0.289,0.762,1.762,8,16,23746,195,104,torf,6,,sunny
275,2010-09-25,ARI,LAD,W 5-2,38,29,5,11,3,1,1,5,7,2,7,0,0,2,0,3,0,1,0.200,0.901,1.075,9,12,41477,146,103,rtol,3,,sunny
276,2010-08-14,TEX,BOS,L 1-3,32,32,1,7,0,1,1,1,0,0,6,0,0,0,1,1,1,2,-0.696,-3.874,1.382,4,11,48030,176,102,fromrf,8,,sunny
277,2009-09-22,ARI,SFG,W 10-8,41,37,10,16,4,1,1,9,3,0,10,0,0,1,0,0,0,1,0.655,5.822,.614,7,10,25591,193,100,fromcf,11,,sunny
278,2009-09-21,ARI,SFG,L 4-5,39,35,4,9,1,0,1,4,4,0,7,0,0,0,0,1,0,0,-0.308,-0.702,1.736,8,19,25485,212,105,ltor,13,,sunny
279,2009-07-03,TEX,TBR,W 3-1,33,30,3,5,2,0,1,3,3,1,10,0,0,0,1,0,1,0,-0.002,-1.519,.832,6,10,39123,177,100,fromcf,15,,sunny
280,2009-06-27,TEX,SDP,L 3-7,33,32,3,6,2,0,1,3,1,0,11,0,0,0,0,1,0,0,-0.225,-2.084,.633,3,9,25410,149,100,fromlf,5,,cloudy
281,2009-06-26,SDP,TEX,L 2-12,37,32,2,4,0,0,1,2,3,0,5,2,0,0,1,0,0,0,-0.060,-3.084,.381,8,11,33340,166,100,fromcf,10,,sunny
282,2008-08-01,TEX,TOR,W 9-8,42,36,9,12,4,0,1,9,5,2,4,1,0,0,1,0,0,1,0.908,5.099,1.684,8,12,23973,186,100,fromlf,7,,cloudy
283,2008-07-12,TEX,CHW,L 7-9,39,38,7,11,5,1,1,7,1,0,9,0,0,0,0,0,1,0,-0.171,2.148,.859,5,10,39209,209,100,rtol,16,,cloudy
284,2008-06-13,ARI,KCR,W 1-0,41,32,1,5,0,0,1,1,8,1,7,0,1,0,0,0,0,0,-0.364,-4.168,1.456,12,13,33323,173,101,fromlf,12,,sunny
285,2007-09-01,LAA,TEX,L 6-7,42,36,6,10,3,0,1,6,4,0,7,1,0,1,0,0,0,0,-0.167,0.996,.975,9,9,38342,208,101,tocf,5,,sunny
286,2007-09-01,TEX,LAA,W 7-6,42,35,7,10,4,1,1,7,6,0,14,1,0,0,0,0,0,1,0.333,1.996,.664,8,9,38342,208,101,tocf,5,,sunny
287,2007-08-12,KCR,TOR,L 1-4,31,28,1,4,0,0,1,1,3,0,6,0,0,0,0,2,1,0,-0.415,-3.954,.792,3,11,18381,173,100,rtol,3,,sunny
288,2007-08-09,ARI,PIT,W 4-2,35,32,4,9,1,1,1,4,3,0,8,0,0,0,0,1,1,0,0.056,-0.501,1.226,7,12,22316,159,100,fromlf,2,,sunny
289,2007-08-09,PIT,ARI,L 2-4,34,31,2,7,2,0,1,2,3,0,5,0,0,0,0,2,0,0,-0.443,-3.064,1.246,5,12,22316,159,100,fromlf,2,,sunny
290,2007-06-25,LAD,ARI,W 8-1,39,35,8,9,1,2,1,8,3,0,4,1,0,0,1,1,0,1,0.195,2.938,.920,4,13,24966,168,103,ltor,6,,sunny
291,2007-06-23,ARI,BAL,W 7-4,39,32,7,8,1,1,1,7,7,1,8,0,0,0,1,1,0,0,0.406,2.499,1.067,8,15,29832,196,100,ltor,9,,sunny
292,2007-06-23,BAL,ARI,L 4-7,42,35,4,11,0,1,1,4,6,0,8,0,1,0,0,0,1,2,-0.096,-1.064,1.010,11,14,29832,196,100,ltor,9,,sunny
293,2006-08-16,LAA,TEX,L 3-9,36,33,3,7,1,0,1,3,2,0,5,1,0,0,0,1,0,0,-0.184,-2.024,.298,6,10,31723,171,101,fromcf,16,,sunny
294,2006-08-15,LAA,TEX,W 9-7,42,37,9,11,3,1,1,9,3,0,3,2,0,0,0,1,1,0,0.703,3.978,1.162,6,12,26561,175,101,rtol,11,,sunny
295,2006-08-11,SEA,TEX,L 7-14,43,41,7,14,4,0,1,6,1,0,4,1,0,0,1,1,0,0,-0.062,1.976,.316,9,12,28207,172,100,fromlf,11,,cloudy
296,2006-08-09,BOS,KCR,L 4-5,41,32,4,7,3,0,1,4,9,1,6,0,0,0,2,3,0,1,-0.105,-1.023,1.130,10,10,21928,234,102,,5,,sunny
297,2006-08-02,SEA,BAL,W 2-1,38,34,2,6,0,0,1,2,4,0,5,0,0,0,1,0,1,0,-0.233,-2.922,.858,9,9,17682,181,102,rtol,9,,sunny
298,2006-07-18,BAL,OAK,L 4-5,39,34,4,8,1,0,1,4,3,0,10,1,1,0,0,0,0,0,-0.440,-0.923,1.650,8,9,20827,172,100,tolf,11,,cloudy
299,2005-07-24,CHW,BOS,W 6-4,34,30,6,10,4,0,1,6,4,0,3,0,0,0,0,2,0,1,0.299,1.651,.627,4,10,37168,196,100,rtol,17,,sunny
