Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
2002,9/18/77,STL,PHI,W 12-5,43,40,12,18,2,1,1,12,3,0,5,0,0,0,1,2,0,1,0.396,8.124,0.445,7,14,"23,169",140,,,,rain,overcast
2003,9/18/77,TOR,CLE,W 7-4,39,36,7,7,0,0,1,6,2,0,5,0,1,0,4,0,1,0,0.413,2.622,0.811,5,10,"4,376",131,79,,,rain,
2004,9/18/77,CLE,TOR,L 4-7,39,35,4,7,1,1,0,3,4,0,2,0,0,0,1,0,0,0,-0.086,-0.38,1.117,8,9,"4,376",131,79,,,rain,
2005,9/16/77,CAL,CHW,W 4-1,38,33,4,8,1,1,0,4,3,0,2,1,1,0,0,1,1,0,0.087,-0.562,0.689,7,11,"18,585",122,70,,3,rain,night
2006,9/16/77,CHW,CAL,L 1-4,32,32,1,6,1,0,0,1,0,0,3,0,0,0,0,1,0,0,-0.412,-3.56,0.771,4,9,"18,585",122,70,,3,rain,night
2007,1977-09-15 (1),KCR,OAK,W 7-6,52,41,7,13,2,1,0,6,7,3,6,0,2,2,0,0,4,0,0.34,2.244,2.18,14,17,,206,63,,,rain,
2008,1977-09-15 (1),OAK,KCR,L 6-7,47,40,6,8,3,1,0,5,6,0,4,0,0,1,1,0,4,0,-0.16,0.315,1.229,8,15,,206,63,,,rain,
2009,9/15/77,BAL,TOR,L 0-4,20,17,0,2,1,0,0,0,3,0,4,0,0,0,0,0,0,0,-0.249,-2.534,1.014,5,9,"14,015",65,,,,rain,night
2010,9/15/77,TOR,BAL,W 4-0,20,14,4,5,1,0,0,3,3,0,1,0,2,1,0,0,0,0,0.184,1.974,1.056,4,9,"14,015",65,,,,rain,night
2011,9/12/77,CHW,MIN,W 7-3,42,34,7,13,2,0,0,7,6,0,2,0,1,1,1,1,0,1,0.532,2.947,1.102,11,13,"8,020",199,61,,,rain,
2012,9/12/77,MIN,CHW,L 3-7,43,40,3,14,0,0,0,3,3,0,3,0,0,0,1,2,1,0,0.031,-1.561,1.256,13,12,"8,020",199,61,,,rain,
2013,9/10/77,DET,BOS,L 1-7,33,31,1,5,0,0,0,1,2,0,3,0,0,0,0,1,0,0,-0.288,-4.151,0.9,5,11,"26,782",159,68,,,rain,
2014,9/10/77,BOS,DET,W 7-1,38,33,7,10,1,0,1,7,4,0,4,0,1,0,1,1,0,0,0.214,2.419,0.844,7,10,"26,782",159,68,,,rain,
2015,9/7/77,ATL,LAD,L 2-5,37,34,2,7,0,0,0,1,2,0,6,1,0,0,1,1,0,0,-0.292,-2.934,1.281,8,15,"4,013",146,,,,rain,night
2016,9/7/77,LAD,ATL,W 5-2,39,36,5,10,0,0,3,4,3,0,4,0,0,0,0,1,0,0,0.207,0.065,0.663,7,13,"4,013",146,,,,rain,night
2017,8/31/77,BAL,CAL,W 4-3,38,33,4,11,1,0,1,4,2,0,3,2,1,0,1,2,1,0,0.237,0.188,1.724,10,10,"9,416",172,,,,rain,
2018,8/31/77,CAL,BAL,L 3-4,35,30,3,5,1,1,0,3,4,1,5,0,0,1,0,1,0,0,-0.264,-1.288,1.441,5,12,"9,416",172,,,,rain,
2019,8/26/77,ATL,NYM,W 5-3,30,24,5,7,0,0,3,5,5,0,2,1,0,0,0,0,1,1,0.199,1.711,0.556,7,10,"18,001",137,,,,rain,night
2020,8/26/77,NYM,ATL,L 3-5,34,27,3,8,0,0,0,2,5,0,3,1,1,0,1,2,2,0,-0.183,-0.837,1.174,10,14,"18,001",137,,,,rain,night
2021,1977-08-24 (1),BOS,TEX,L 0-3,31,28,0,3,1,0,0,0,3,0,5,0,0,0,0,2,0,0,-0.554,-5.153,1.013,4,9,,146,73,,,rain,night
2022,1977-08-24 (1),TEX,BOS,W 3-0,37,34,3,11,3,0,0,3,3,0,6,0,0,0,1,1,1,1,-0.056,-2.151,0.992,7,10,,146,73,,,rain,night
2023,8/24/77,MIN,NYY,L 1-11,34,30,1,4,1,1,0,1,3,0,2,0,0,1,1,1,0,0,-0.177,-3.512,0.561,6,9,"26,676",125,71,,,rain,
2024,8/24/77,NYY,MIN,W 11-1,41,36,11,13,1,0,4,11,4,0,3,0,1,0,0,0,0,0,0.323,6.993,0.533,6,9,"26,676",125,71,,,rain,
2025,8/22/77,TEX,MIL,W 8-7,43,33,8,9,2,1,1,8,8,0,9,2,0,0,0,0,0,0,0.709,3.901,1.456,11,10,"7,854",190,,,,rain,night
2026,8/22/77,MIL,TEX,L 7-8,41,36,7,10,1,0,0,6,3,0,8,1,0,1,1,0,0,1,0.21,2.39,1.57,7,11,"7,854",190,,,,rain,night
2027,8/14/77,NYY,CAL,W 15-3,48,38,15,15,1,1,2,14,9,1,4,0,0,1,0,0,0,0,0.347,10.992,0.259,9,11,"31,448",167,,,,rain,
2028,8/14/77,CAL,NYY,L 3-15,37,36,3,9,1,0,0,2,1,0,6,0,0,0,1,1,0,0,-0.153,-1.509,0.189,7,12,"31,448",167,,,,rain,
2029,8/11/77,TOR,MIN,L 3-7,40,33,3,8,1,0,0,3,6,0,1,0,1,0,1,1,0,0,-0.249,-1.561,1.19,10,9,"18,430",165,73,,,rain,
2030,8/11/77,MIN,TOR,W 7-3,42,38,7,11,2,0,2,7,4,0,3,0,0,0,0,0,1,0,0.251,2.44,0.737,8,9,"18,430",165,73,,,rain,
2031,8/10/77,NYY,OAK,W 6-3,36,29,6,6,2,0,1,6,5,0,2,1,0,1,0,0,0,0,0.34,1.992,0.332,6,9,"16,440",137,78,,,rain,night
2032,8/10/77,OAK,NYY,L 3-6,35,34,3,7,2,0,0,3,1,0,11,0,0,0,0,0,0,0,-0.161,-1.509,0.315,5,12,"16,440",137,78,,,rain,night
2033,8/5/77,SDP,CHC,W 11-8,46,35,11,13,1,0,4,11,9,1,5,0,2,0,0,3,0,0,0.634,6.117,1.042,8,16,"17,985",178,77,,13,rain,overcast
2034,8/5/77,CHC,SDP,L 8-11,40,36,8,9,3,0,1,8,4,0,4,0,0,0,1,1,0,0,0.136,3.117,0.854,5,14,"17,985",178,77,,13,rain,overcast
2035,8/4/77,TEX,CHW,L 4-5,42,35,4,10,2,0,0,4,5,0,5,0,1,1,0,0,2,0,-0.319,-0.561,1.75,11,12,"20,155",172,70,,,rain,night
2036,8/4/77,CHW,TEX,W 5-4,39,32,5,10,1,1,0,4,6,1,4,0,1,0,0,0,2,0,0.183,0.949,0.875,10,10,"20,155",172,70,,,rain,night
2037,1977-08-02 (1),MIL,CLE,L 2-9,36,34,2,7,1,0,1,2,2,0,10,0,0,0,0,0,2,0,-0.173,-2.562,0.626,7,11,,158,66,,,rain,
2038,1977-08-02 (1),CLE,MIL,W 9-2,42,38,9,13,2,0,1,9,2,1,7,1,1,0,1,1,0,0,0.327,4.44,0.65,6,9,,158,66,,,rain,
2039,8/2/77,ATL,STL,L 4-6,38,34,4,9,2,0,2,4,3,0,5,0,1,0,0,1,0,0,-0.257,-0.934,1.478,7,14,"6,378",152,,,,rain,night
2040,8/2/77,CHW,TEX,L 8-9,46,37,8,11,2,1,1,7,7,1,4,0,1,1,0,0,0,0,0.247,3.44,1.104,11,13,"19,014",189,,,,rain,night
2041,8/2/77,STL,ATL,W 6-4,37,31,6,7,1,0,0,6,4,1,5,0,1,1,1,1,0,2,0.242,1.066,1.48,4,18,"6,378",152,,,,rain,night
2042,8/2/77,TEX,CHW,W 9-8,42,37,9,10,4,0,1,8,4,0,9,0,1,0,2,0,1,1,0.747,4.441,0.866,6,13,"19,014",189,,,,rain,night
2043,7/29/77,ATL,PIT,W 5-3,34,29,5,8,2,1,2,5,4,1,4,0,1,0,0,0,0,0,0.209,0.615,0.904,5,11,"9,505",141,,,,rain,night
2044,7/29/77,PIT,ATL,L 3-5,36,31,3,8,3,1,0,2,3,0,7,1,1,0,0,1,1,1,-0.292,-1.933,1.079,6,12,"9,505",141,,,,rain,night
2045,7/29/77,CLE,MIN,L 1-3,39,34,1,10,3,0,0,1,5,0,1,0,0,0,0,2,2,0,-0.563,-3.38,1.893,11,10,"8,576",153,72,,,rain,
2046,7/29/77,MIN,CLE,W 3-1,37,34,3,10,0,0,1,3,2,1,9,0,1,0,0,2,1,0,-0.065,-1.38,1.155,7,9,"8,576",153,72,,,rain,
2047,7/25/77,BOS,CHW,L 7-8,40,35,7,11,2,1,1,6,3,0,3,1,1,0,0,2,0,0,-0.118,1.849,0.999,6,9,"27,505",174,71,,,rain,night
2048,7/25/77,CHW,BOS,W 8-7,38,36,8,9,1,0,3,8,2,0,6,0,0,0,0,0,0,0,0.382,2.847,0.93,3,11,"27,505",174,71,,,rain,night
2049,1977-07-24 (1),MIN,OAK,W 5-3,39,34,5,10,1,1,1,4,5,0,4,0,0,0,2,1,1,1,0.344,0.992,1.153,10,13,,160,84,,6,rain,
2050,1977-07-24 (1),OAK,MIN,L 3-5,34,30,3,7,2,0,0,3,4,0,5,0,0,0,0,2,0,0,-0.157,-1.51,0.964,4,13,,160,84,,6,rain,
2051,7/15/77,TOR,DET,W 8-6,57,50,8,14,1,2,1,8,4,2,4,0,2,1,2,0,0,1,0.43,1.517,2.04,11,9,"23,749",201,77,,,rain,night
2052,7/15/77,DET,TOR,L 6-8,55,50,6,14,2,1,1,6,4,0,5,0,0,1,0,1,0,1,-0.069,-0.589,1.608,10,11,"23,749",201,77,,,rain,night
2053,7/12/77,NYM,CHC,W 4-2,32,29,4,7,3,0,1,4,2,0,10,0,1,0,0,0,0,0,0.343,0.322,1.171,4,11,"8,093",135,75,rtol,5,rain,night
2054,7/12/77,BOS,CLE,L 1-7,37,35,1,8,0,0,1,1,2,0,12,0,0,0,0,0,0,0,-0.273,-3.379,0.597,9,11,"14,425",140,85,,,rain,night
2055,7/12/77,MON,PIT,L 4-5,54,47,4,15,5,0,0,4,5,1,6,0,1,1,0,1,1,0,-0.231,-1.624,1.66,14,17,"14,781",214,,,,rain,night
2056,7/12/77,CHC,NYM,L 2-4,35,32,2,6,0,0,1,2,3,1,10,0,0,0,0,1,0,0,-0.156,-2.137,1.448,6,11,"8,093",135,75,rtol,5,rain,night
2057,7/12/77,CLE,BOS,W 7-1,36,36,7,13,1,2,2,7,0,0,1,0,0,0,0,1,0,0,0.227,3.107,0.418,5,9,"14,425",140,85,,,rain,night
2058,7/12/77,PIT,MON,W 5-4,45,43,5,8,1,0,2,5,2,0,8,0,0,0,0,1,1,0,0.269,-0.623,1.426,4,15,"14,781",214,,,,rain,night
2059,7/11/77,BOS,CLE,W 2-1,34,32,2,7,1,0,0,2,0,0,7,1,1,0,0,0,0,1,-0.191,-2.38,0.847,5,9,"12,573",126,75,,,rain,night
2060,7/11/77,CLE,BOS,L 1-2,31,29,1,5,0,0,1,1,2,0,4,0,0,0,0,2,0,0,-0.693,-3.38,1.511,3,10,"12,573",126,75,,,rain,night
2061,7/8/77,CHW,DET,W 10-7,48,42,10,17,5,0,0,10,5,1,2,0,1,0,1,1,1,0,0.657,5.208,1.185,11,10,"45,993",158,,,,rain,night
2062,7/8/77,DET,CHW,L 7-10,38,36,7,11,3,0,1,7,2,0,5,0,0,0,0,0,0,1,0.157,2.208,0.962,4,10,"45,993",158,,,,rain,night
2063,7/6/77,NYM,PHI,L 3-5,31,26,3,2,1,0,1,3,4,0,6,0,1,0,0,1,0,1,-0.233,-1.622,0.998,1,13,"23,185",134,,,,rain,night
2064,7/6/77,PHI,NYM,W 5-3,35,26,5,9,0,0,1,5,5,1,6,1,2,1,0,2,4,0,0.269,0.892,1.386,6,14,"23,185",134,,,,rain,night
2065,1977-07-04 (1),STL,PIT,L 2-5,36,31,2,5,1,1,0,2,3,0,11,0,1,1,0,0,2,0,-0.394,-2.492,1.338,7,16,,135,,,,rain,overcast
2066,1977-07-04 (1),PIT,STL,W 5-2,37,31,5,9,2,1,1,4,4,0,5,1,1,0,1,0,0,1,0.106,1.008,0.954,8,11,,135,,,,rain,overcast
2067,6/30/77,STL,CHC,W 2-1,33,31,2,8,0,1,0,2,2,1,8,0,0,0,0,0,0,2,0.093,-1.871,1.706,5,14,"29,493",131,77,,5,rain,night
2068,6/30/77,BAL,CLE,L 2-4,27,26,2,5,2,0,0,2,1,0,4,0,0,0,0,0,0,0,-0.158,-1.406,1.033,4,9,"6,793",95,77,,,rain,overcast
2069,6/30/77,CHC,STL,L 1-2,34,31,1,3,0,0,1,1,3,0,4,0,0,0,1,0,0,0,-0.41,-3.36,1.105,6,15,"29,493",131,77,,5,rain,night
2070,6/30/77,CLE,BAL,W 4-2,25,25,4,9,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0.234,1.081,0.93,3,9,"6,793",95,77,,,rain,overcast
2071,6/17/77,NYY,BOS,L 4-9,40,38,4,12,1,0,0,4,2,0,5,0,0,0,1,1,0,1,-0.145,-1.153,0.977,9,11,"34,557",147,70,,,rain,night
2072,6/17/77,KCR,MIN,W 7-1,38,35,7,12,7,0,0,7,3,0,2,0,0,0,0,0,0,1,0.248,2.866,0.601,7,10,"24,436",146,72,,,rain,
2073,6/17/77,MIN,KCR,L 1-7,34,31,1,5,1,1,0,1,2,0,3,0,0,1,1,0,0,0,-0.253,-3.652,0.415,6,13,"24,436",146,72,,,rain,
2074,6/17/77,BOS,NYY,W 9-4,38,36,9,14,0,0,6,9,2,0,7,0,0,0,0,1,0,1,0.354,4.419,0.771,5,10,"34,557",147,70,,,rain,night
2075,6/17/77,CAL,MIL,W 7-5,42,41,7,13,6,0,0,7,1,0,4,0,0,0,0,1,0,0,0.519,1.933,1.58,5,14,"10,881",186,67,,,rain,night
2076,6/17/77,MIL,CAL,L 5-7,45,41,5,11,2,0,0,5,4,1,7,0,0,0,1,0,0,0,0.02,-0.068,1.671,10,13,"10,881",186,67,,,rain,night
2077,6/15/77,MIN,CAL,W 3-2,35,29,3,6,0,1,1,3,4,0,3,1,0,1,0,0,2,0,-0.02,-1.009,1.42,8,10,"11,724",154,70,,8,rain,
2078,6/15/77,CAL,MIN,L 2-3,36,34,2,9,1,1,0,2,2,0,8,0,0,0,1,1,0,0,-0.523,-2.51,1.285,7,12,"11,724",154,70,,8,rain,
2079,6/8/77,CHC,LAD,L 2-4,36,31,2,5,1,0,0,2,4,0,5,0,1,0,0,0,0,0,-0.447,-2.883,1.036,7,14,"18,276",139,61,,12,rain,overcast
2080,6/8/77,PIT,SFG,L 2-3,37,34,2,10,1,0,0,2,3,0,4,0,0,0,0,0,2,2,-0.541,-2.491,1.626,8,15,"6,995",148,,,,rain,night
2081,6/8/77,SDP,STL,L 0-3,31,31,0,7,0,0,0,0,0,0,2,0,0,0,0,2,1,0,-0.423,-4.359,0.815,4,13,"8,611",102,,,,rain,night
2082,6/8/77,LAD,CHC,W 4-2,35,31,4,6,2,0,1,3,3,1,4,0,1,0,2,1,0,1,0.053,-0.883,0.591,4,11,"18,276",139,61,,12,rain,overcast
2083,6/8/77,STL,SDP,W 3-0,31,29,3,7,1,2,0,3,2,0,3,0,0,0,0,0,0,2,0.075,-0.875,0.578,4,9,"8,611",102,,,,rain,night
2084,6/8/77,SFG,PIT,W 3-2,36,32,3,7,3,0,1,3,3,0,2,0,1,0,0,0,0,0,-0.041,-1.491,1.024,6,13,"6,995",148,,,,rain,night
2085,6/6/77,PHI,HOU,W 9-5,35,31,9,14,2,1,3,9,3,1,8,0,0,1,0,1,1,0,0.372,5.919,0.427,8,12,"17,326",110,,,,rain,night
2086,6/6/77,HOU,PHI,L 5-9,27,25,5,10,5,0,1,4,2,0,3,0,0,0,0,2,1,1,-0.071,1.92,0.63,4,14,"17,326",110,,,,rain,night
2087,6/5/77,CHC,PIT,L 4-5,38,32,4,7,1,0,0,4,4,0,8,0,0,2,0,0,1,0,-0.248,-0.49,1.42,7,15,"51,580",171,66,,2,rain,overcast
2088,6/5/77,PIT,CHC,W 5-4,37,34,5,12,3,0,1,5,3,1,6,0,0,0,1,1,2,1,0.252,1.009,0.963,8,12,"51,580",171,66,,2,rain,overcast
2089,5/31/77,CLE,CAL,L 6-7,44,39,6,12,3,0,1,6,2,1,5,0,2,1,1,0,2,1,0.023,1.133,1.607,8,11,"5,174",209,83,,,rain,night
2090,5/31/77,CAL,CLE,W 7-6,48,43,7,14,3,0,1,7,2,1,8,1,1,1,3,0,1,2,0.521,2.134,1.598,11,13,"5,174",209,83,,,rain,night
2091,5/16/77,MIN,CLE,W 8-1,41,33,8,11,2,0,0,8,5,0,6,0,1,2,2,0,1,1,0.188,3.991,0.797,9,11,"5,451",166,76,,12,rain,
2092,5/16/77,CLE,MIN,L 1-8,33,32,1,7,1,0,1,1,1,0,4,0,0,0,1,1,1,0,-0.313,-3.51,0.952,5,9,"5,451",166,76,,12,rain,
2093,5/15/77,MIN,TOR,W 5-3,36,28,5,10,1,1,0,5,5,0,4,0,1,2,0,0,0,0,0.211,0.991,0.534,7,10,"11,401",168,86,,20,rain,
2094,5/15/77,TOR,MIN,L 3-5,39,35,3,12,4,0,0,2,4,0,3,0,0,0,0,3,0,0,-0.287,-1.51,1.309,9,10,"11,401",168,86,,20,rain,
2095,1977-05-08 (2),NYM,SFG,L 0-10,23,22,0,2,0,1,0,0,1,0,2,0,0,0,1,0,0,0,-0.163,-3.137,0.447,4,10,"15,645",107,,,,rain,overcast
2096,1977-05-08 (2),SFG,NYM,W 10-0,33,29,10,12,0,3,0,6,3,1,2,0,0,1,1,0,1,0,0.336,7.093,0.451,5,10,"15,645",107,,,,rain,overcast
2097,5/6/77,CIN,PIT,L 3-6,39,32,3,8,0,0,0,3,4,1,10,1,0,2,0,0,0,1,-0.045,-1.492,1.113,9,14,"16,258",175,,,,rain,night
2098,5/6/77,PIT,CIN,W 6-3,41,35,6,15,0,1,0,6,5,2,5,0,1,0,0,0,4,2,0.454,2.01,1.247,11,10,"16,258",175,,,,rain,night
2099,5/6/77,STL,HOU,W 4-1,33,28,4,7,2,0,0,2,3,0,4,1,1,0,0,0,1,1,-0.01,0.125,0.812,5,12,"10,737",150,,,,rain,night
2100,5/6/77,HOU,STL,L 1-4,35,28,1,3,1,1,0,1,5,0,5,2,0,0,0,2,2,0,-0.512,-3.359,0.913,7,13,"10,737",150,,,,rain,night
