Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
916,5/24/95,MIL,CLE,W 7-5,43,36,7,13,1,0,0,5,6,0,6,1,0,0,0,1,4,2,0.218,1.828,0.889,9,10,"29,638",239,55,fromrf,15,rain,night
917,5/24/95,DET,MIN,W 14-3,51,41,14,18,2,0,3,14,10,1,5,0,0,0,1,1,0,0,0.412,9.447,0.377,13,12,"8,608",180,58,fromrf,5,rain,night
918,5/24/95,MIN,DET,L 3-14,35,31,3,5,0,0,1,3,3,0,5,1,0,0,0,1,1,0,-0.087,-2.121,0.264,5,11,"8,608",180,58,fromrf,5,rain,night
919,5/23/95,MIN,DET,L 4-6,30,28,4,8,1,0,0,2,2,0,3,0,0,0,1,1,0,0,0.007,0.016,0.886,5,9,"8,042",126,81,torf,5,rain,night
920,5/23/95,DET,MIN,W 6-4,29,27,6,8,1,0,1,6,2,0,7,0,0,0,0,0,0,0,0.375,2.321,1.243,4,10,"8,042",126,81,torf,5,rain,night
921,5/17/95,KCR,SEA,L 0-4,32,30,0,4,2,0,0,0,2,0,8,0,0,0,0,1,0,0,-0.416,-5.172,0.811,5,13,"12,020",177,53,ltor,15,rain,night
922,5/17/95,SEA,KCR,W 4-0,40,34,4,9,3,0,0,4,5,1,5,0,1,0,0,0,0,1,0.085,-1.173,0.815,9,9,"12,020",177,53,ltor,15,rain,night
923,5/16/95,KCR,SEA,W 4-2,21,18,4,7,1,1,2,4,2,0,1,0,0,1,0,1,0,1,0.196,1.479,0.748,3,9,"12,330",90,58,fromlf,1,rain,night
924,5/16/95,BOS,MIL,W 5-0,38,32,5,7,0,0,2,4,2,0,7,2,0,2,0,0,2,0,0.092,-0.381,0.647,6,9,"7,714",155,71,rtol,8,rain,night
925,5/16/95,CHW,OAK,L 1-7,19,19,1,3,0,0,1,1,0,0,3,0,0,0,1,0,0,0,-0.183,-1.735,0.841,3,9,"16,331",117,73,fromrf,23,rain,night
926,5/16/95,SEA,KCR,L 2-4,22,20,2,4,1,0,0,2,2,0,3,0,0,0,1,0,0,0,-0.093,-0.875,1.092,5,9,"12,330",90,58,fromlf,1,rain,night
927,5/16/95,OAK,CHW,W 7-1,30,25,7,9,2,0,2,7,3,0,1,1,0,1,1,0,0,0,0.296,4.949,0.853,7,9,"16,331",117,73,fromrf,23,rain,night
928,5/16/95,MIL,BOS,L 0-5,32,32,0,4,0,0,0,0,0,0,10,0,0,0,1,0,0,0,-0.407,-5.382,0.669,5,9,"7,714",155,71,rtol,8,rain,night
929,5/15/95,COL,ATL,L 0-4,33,31,0,5,0,0,0,0,2,0,8,0,0,0,0,1,0,0,-0.407,-4.794,0.732,6,15,"27,009",144,70,,,rain,night
930,5/15/95,ATL,COL,W 4-0,35,28,4,7,2,0,1,4,6,0,4,0,0,1,1,2,0,0,0.092,-0.261,0.64,7,12,"27,009",144,70,,,rain,night
931,5/14/95,CLE,BAL,W 3-1,36,31,3,4,2,0,1,3,5,1,9,0,0,0,0,0,3,0,-0.118,-2.223,1.177,6,9,"39,167",195,59,fromrf,13,rain,overcast
932,5/14/95,BAL,CLE,L 1-3,32,28,1,4,1,0,1,1,3,0,4,1,0,0,0,3,0,0,-0.618,-4.224,1.37,4,11,"39,167",195,59,fromrf,13,rain,overcast
933,5/9/95,CHW,MIN,W 6-1,37,31,6,9,2,0,0,6,6,0,2,0,0,0,0,2,1,0,0.227,1.624,0.672,7,11,"17,147",142,58,ltor,22,rain,night
934,5/9/95,MIN,CHW,L 1-6,31,28,1,2,0,0,1,1,3,0,3,0,0,0,0,1,0,0,-0.274,-3.924,0.512,3,11,"17,147",142,58,ltor,22,rain,night
935,5/9/95,MIL,DET,L 2-4,39,36,2,7,3,0,0,2,3,1,6,0,0,0,0,1,0,0,-0.451,-3.978,1.225,7,11,"7,298",172,51,ltor,14,rain,night
936,5/9/95,DET,MIL,W 4-2,40,38,4,12,1,0,1,4,2,0,6,0,0,0,0,1,0,1,0.048,-1.981,1.469,6,12,"7,298",172,51,ltor,14,rain,night
937,5/8/95,STL,CHC,L 4-7,39,36,4,8,1,0,0,2,2,0,3,0,0,1,2,0,0,0,-0.244,-0.558,0.818,8,17,"22,213",194,67,fromrf,15,rain,night
938,5/8/95,CHC,STL,W 7-4,43,34,7,8,0,0,1,5,7,0,3,0,0,2,2,1,1,0,0.257,2.441,0.552,9,14,"22,213",194,67,fromrf,15,rain,night
939,5/4/95,PHI,CIN,W 6-4,40,30,6,8,1,0,0,6,7,0,2,0,0,3,1,1,0,0,0.401,1.401,1.625,7,14,"17,675",165,52,tocf,10,rain,night
940,5/4/95,CIN,PHI,L 4-6,34,33,4,7,0,0,1,4,1,0,4,0,0,0,0,1,0,0,-0.102,-0.602,1.092,3,14,"17,675",165,52,tocf,10,rain,night
941,5/4/95,ATL,FLA,W 6-3,42,38,6,11,2,2,2,6,3,0,8,1,0,0,1,0,1,0,0.469,1.348,1.094,9,19,"23,550",180,83,fromlf,12,rain,night
942,5/4/95,FLA,ATL,L 3-6,36,33,3,8,0,1,0,3,3,0,6,0,0,0,0,0,3,2,-0.032,-1.653,0.632,6,17,"23,550",180,83,fromlf,12,rain,night
943,5/2/95,COL,SDP,W 6-5,47,40,6,14,1,0,1,6,4,0,10,1,2,0,0,2,1,1,-0.18,-0.212,1.836,10,18,"38,387",214,55,rtol,12,rain,night
944,5/2/95,SDP,COL,L 5-6,47,42,5,11,0,1,0,5,5,0,6,0,0,0,0,0,1,1,-0.68,-2.275,1.536,9,17,"38,387",214,55,rtol,12,rain,night
945,4/29/95,NYY,KCR,W 10-3,45,35,10,11,2,0,1,9,7,1,6,0,0,3,1,1,1,0,0.343,4.828,0.78,8,11,"14,321",188,53,rtol,7,rain,cloudy
946,4/29/95,KCR,NYY,L 3-10,35,32,3,8,1,0,1,3,3,0,7,0,0,0,0,1,0,1,-0.156,-2.173,0.604,5,14,"14,321",188,53,rtol,7,rain,cloudy
947,4/29/95,TEX,CLE,W 6-5,39,28,6,8,1,0,1,6,8,0,6,1,1,1,0,2,3,0,0.384,1.723,1.397,8,10,"28,048",191,83,fromrf,9,rain,night
948,4/29/95,CLE,TEX,L 5-6,39,37,5,10,4,0,1,5,2,0,3,0,0,0,0,0,0,0,-0.116,-0.271,1.209,7,13,"28,048",191,83,fromrf,9,rain,night
949,8/11/94,MIL,DET,W 10-5,43,38,10,13,4,0,1,8,4,2,1,1,0,0,1,2,0,1,0.615,4.729,1.373,6,11,"18,857",177,63,rtol,5,rain,overcast
950,8/11/94,NYM,PHI,L 1-2,55,54,1,9,2,0,1,1,1,1,11,0,0,0,1,0,0,0,-1.417,-6.906,1.712,9,18,"37,605",232,78,tocf,3,rain,night
951,8/11/94,STL,FLA,W 8-6,31,29,8,9,0,1,4,8,2,0,4,0,0,0,0,2,0,0,0.644,4.063,0.843,1,12,"29,437",125,77,fromrf,14,rain,night
952,8/11/94,FLA,STL,L 6-8,32,30,6,12,2,1,2,6,2,0,4,0,0,0,0,3,0,0,0.298,2.311,1.591,5,13,"29,437",125,77,fromrf,14,rain,night
953,8/11/94,DET,MIL,L 5-10,37,30,5,9,0,0,1,5,6,0,7,0,1,0,0,3,0,1,0.116,-0.271,0.953,5,9,"18,857",177,63,rtol,5,rain,overcast
954,8/11/94,PHI,NYM,W 2-1,57,52,2,11,2,0,0,2,5,3,6,0,0,0,1,3,0,0,-0.92,-5.114,2.136,11,19,"37,605",232,78,tocf,3,rain,night
955,8/4/94,DET,CLE,L 0-5,35,31,0,5,0,0,0,0,3,0,11,1,0,0,0,1,0,0,-0.297,-5.162,0.689,8,9,"41,926",168,73,ltor,15,rain,overcast
956,8/4/94,CLE,DET,W 5-0,36,32,5,8,2,0,1,5,3,0,4,1,0,0,0,0,2,0,0.203,0.413,0.414,7,9,"41,926",168,73,ltor,15,rain,overcast
957,8/3/94,NYY,MIL,W 2-1,28,25,2,4,0,0,2,2,3,0,2,0,0,0,0,3,0,0,-0.25,-2.872,0.979,2,9,"25,050",140,83,rtol,20,rain,overcast
958,8/3/94,MIL,NYY,L 1-2,27,23,1,5,0,0,0,1,3,0,3,0,0,1,0,0,0,2,-0.406,-3.262,1.346,5,9,"25,050",140,83,rtol,20,rain,overcast
959,8/1/94,FLA,CHC,L 5-8,36,36,5,10,0,0,2,5,0,0,6,0,0,0,0,1,0,0,-0.067,0.398,0.701,4,14,"34,765",156,72,torf,13,rain,night
960,8/1/94,CHC,FLA,W 8-5,39,29,8,8,2,0,0,7,7,0,2,1,1,1,2,0,3,3,0.433,3.912,0.622,7,14,"34,765",156,72,torf,13,rain,night
961,7/28/94,BOS,NYY,W 1-0,34,30,1,6,1,0,1,1,4,0,6,0,0,0,0,1,0,0,-0.385,-4.063,0.932,6,9,"44,403",169,84,tolf,15,rain,overcast
962,7/28/94,NYY,BOS,L 0-1,32,30,0,4,0,0,0,0,2,0,8,0,0,0,0,0,0,0,-0.887,-5.061,1.534,5,14,"44,403",169,84,tolf,15,rain,overcast
963,7/27/94,ATL,MON,W 4-1,34,31,4,8,2,0,1,4,3,0,5,0,0,0,0,0,2,1,0.051,-0.216,0.871,6,13,"49,333",184,,,,rain,overcast
964,7/27/94,MON,ATL,L 1-4,38,34,1,7,2,0,0,1,4,1,7,0,0,0,1,1,2,0,-0.451,-3.742,1.388,10,17,"49,333",184,,,,rain,overcast
965,7/27/94,BOS,NYY,L 3-4,43,39,3,8,1,0,0,3,4,1,10,0,0,0,0,1,0,1,-0.529,-3.189,1.697,7,9,"42,482",222,79,tolf,10,rain,night
966,7/27/94,NYY,BOS,W 4-3,44,39,4,12,3,0,2,4,4,1,4,0,1,0,0,1,0,1,-0.034,-0.993,1.411,10,12,"42,482",222,79,tolf,10,rain,night
967,7/23/94,SFG,NYM,W 4-2,42,35,4,10,3,0,2,4,5,1,8,1,1,0,0,0,0,0,-0.001,-0.6,0.95,11,16,"29,592",166,87,,,rain,overcast
968,7/23/94,NYM,SFG,L 2-4,33,32,2,7,2,0,1,2,0,0,3,1,0,0,0,1,0,1,-0.5,-2.603,1.307,4,16,"29,592",166,87,,,rain,overcast
969,1994-07-22 (2),SDP,PHI,W 7-4,45,36,7,14,3,0,0,7,4,0,4,1,3,1,1,1,1,0,0.494,2.259,1.447,11,16,"38,423",198,88,torf,10,rain,night
970,1994-07-22 (2),PHI,SDP,L 4-7,41,39,4,13,3,0,1,4,1,0,10,0,1,0,1,0,1,1,-0.007,-0.741,1.323,10,15,"38,423",198,88,torf,10,rain,night
971,7/22/94,DET,KCR,W 5-2,34,29,5,9,3,0,1,5,3,0,7,0,1,1,0,0,0,1,0.159,0.315,1.34,5,11,"27,760",158,70,torf,5,rain,night
972,7/22/94,KCR,DET,L 2-5,35,31,2,5,2,0,2,2,3,0,6,1,0,0,1,1,1,1,-0.342,-3.272,0.987,6,9,"27,760",158,70,torf,5,rain,night
973,7/21/94,TOR,TEX,W 9-3,41,34,9,10,2,1,3,8,5,0,2,1,0,1,1,0,1,0,0.331,4.314,0.848,8,10,"49,618",183,86,tolf,11,rain,night
974,7/21/94,TEX,TOR,L 3-9,38,35,3,9,3,0,2,3,3,0,12,0,0,0,0,1,1,0,-0.169,-2.271,0.907,8,9,"49,618",183,86,tolf,11,rain,night
975,7/14/94,STL,COL,L 1-8,32,29,1,5,1,0,0,1,2,0,4,0,1,0,0,2,1,0,-0.353,-4.439,0.972,4,13,"63,745",158,76,fromrf,7,rain,night
976,7/14/94,COL,STL,W 8-1,36,29,8,12,1,1,1,8,4,0,2,0,2,1,1,4,0,1,0.147,3.165,0.95,4,13,"63,745",158,76,fromrf,7,rain,night
977,7/14/94,FLA,ATL,W 5-3,41,32,5,6,2,0,1,5,7,0,11,2,0,0,0,0,1,0,0.156,0.258,0.65,9,12,"49,559",170,86,rtol,16,rain,night
978,7/14/94,ATL,FLA,L 3-5,38,34,3,9,2,0,1,3,4,0,4,0,0,0,0,1,0,1,-0.345,-1.742,1.561,8,17,"49,559",170,86,rtol,16,rain,night
979,7/8/94,STL,ATL,W 2-0,33,33,2,6,2,0,0,2,0,0,7,0,0,0,0,0,1,0,-0.14,-2.742,0.833,4,9,"49,089",120,,,,rain,night
980,7/8/94,DET,TEX,W 7-3,36,34,7,10,2,0,2,7,2,0,5,0,0,0,0,0,1,0,0.357,2.313,0.658,5,9,"27,414",183,87,torf,15,rain,night
981,7/8/94,ATL,STL,L 0-2,30,30,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.639,-4.743,1.015,3,10,"49,089",120,,,,rain,night
982,7/8/94,SEA,BOS,L 3-4,35,32,3,8,0,1,1,3,3,0,1,0,0,0,1,1,0,1,-0.367,-2.482,1.157,5,10,"33,355",171,68,tolf,4,rain,night
983,7/8/94,TEX,DET,L 3-7,39,32,3,6,0,0,0,3,7,0,5,0,0,0,1,2,2,0,-0.143,-2.272,1.012,9,9,"27,414",183,87,torf,15,rain,night
984,7/8/94,BOS,SEA,W 4-3,34,32,4,9,1,0,3,4,2,0,7,0,0,0,1,1,0,1,0.134,-0.872,1.031,6,9,"33,355",171,68,tolf,4,rain,night
985,1994-07-06 (1),PIT,ATL,W 3-1,33,31,3,6,3,0,1,3,1,0,9,0,0,1,0,0,0,0,0.008,-1.743,1.14,3,16,,140,80,rtol,15,rain,overcast
986,1994-07-06 (1),ATL,PIT,L 1-3,34,30,1,7,1,0,0,0,3,1,1,0,1,0,1,3,0,1,-0.495,-3.743,1.231,6,14,,140,80,rtol,15,rain,overcast
987,7/6/94,BAL,SEA,W 5-4,37,30,5,6,0,1,2,5,7,0,8,0,0,0,0,0,0,0,0.165,0.086,0.637,8,10,"47,697",179,97,tolf,8,rain,night
988,7/6/94,DET,CHW,L 2-6,39,33,2,7,1,0,1,2,5,1,6,0,0,1,0,0,1,0,-0.207,-3.271,0.822,10,11,"18,353",208,76,torf,10,rain,night
989,7/6/94,CHW,DET,W 6-2,40,33,6,9,2,0,1,6,4,0,9,0,2,1,0,0,1,0,0.293,0.728,1.737,7,12,"18,353",208,76,torf,10,rain,night
990,7/6/94,SEA,BAL,L 4-5,37,33,4,7,3,0,0,4,1,0,8,2,0,1,0,0,0,0,-0.337,-1.53,1.268,6,12,"47,697",179,97,tolf,8,rain,night
991,7/5/94,ATL,PIT,L 1-3,24,21,1,4,1,0,0,1,3,0,5,0,0,0,0,0,0,0,-0.272,-2.161,1.339,5,9,"49,493",111,75,fromcf,20,rain,night
992,7/5/94,PIT,ATL,W 3-1,29,23,3,2,0,1,0,3,4,0,6,1,1,0,2,1,0,0,0.002,-0.689,1.057,5,9,"49,493",111,75,fromcf,20,rain,night
993,1994-07-04 (2),CHC,COL,L 2-4,59,54,2,11,3,0,0,1,4,1,6,0,1,0,2,0,1,1,-0.704,-5.668,2.406,12,19,"37,167",272,85,rtol,14,rain,overcast
994,1994-07-04 (2),COL,CHC,W 4-2,57,52,4,11,1,0,1,4,4,0,10,0,1,0,1,1,1,2,-0.206,-3.668,1.589,8,18,"37,167",272,85,rtol,14,rain,overcast
995,7/3/94,FLA,ATL,L 6-12,40,38,6,15,2,1,1,6,1,0,2,0,0,1,0,3,0,0,-0.113,1.257,0.256,7,15,"45,037",164,75,tocf,8,rain,night
996,7/3/94,ATL,FLA,W 12-6,47,39,12,13,3,1,1,12,6,2,5,1,0,1,1,1,0,0,0.387,7.257,0.29,8,15,"45,037",164,75,tocf,8,rain,night
997,6/28/94,TOR,MIL,L 4-6,42,33,4,8,2,0,0,4,9,0,4,0,0,0,0,1,1,0,-0.299,-1.48,1.286,11,9,"18,905",200,71,tolf,18,rain,night
998,6/28/94,MIL,TOR,W 6-4,38,34,6,13,2,0,3,6,2,0,6,0,2,0,0,1,1,0,0.199,1.129,1.032,8,9,"18,905",200,71,tolf,18,rain,night
999,6/27/94,FLA,PHI,L 1-5,33,31,1,6,0,0,1,1,2,0,4,0,0,0,0,0,0,1,-0.295,-3.743,0.679,5,14,"34,638",153,81,fromlf,17,rain,night
1000,6/27/94,PHI,FLA,W 5-1,36,33,5,9,3,1,1,5,3,0,3,0,0,0,0,0,1,0,0.206,0.784,0.458,7,9,"34,638",153,81,fromlf,17,rain,night
1001,6/25/94,BOS,MIL,W 10-8,58,51,10,15,5,0,4,10,7,1,5,0,0,0,1,1,0,0,0.507,2.695,1.565,12,10,"35,234",277,79,tolf,12,rain,night
1002,6/25/94,MIL,BOS,L 8-10,55,47,8,11,2,0,3,8,5,1,7,2,1,0,1,0,1,0,0.008,0.693,1.579,11,15,"35,234",277,79,tolf,12,rain,night
1003,6/24/94,CLE,NYY,L 6-11,44,39,6,11,3,0,2,5,4,0,6,0,1,0,2,0,0,0,-0.132,0.837,0.747,11,10,"41,703",243,,,,rain,night
1004,6/24/94,NYM,PIT,L 4-9,36,34,4,8,1,0,1,4,2,0,6,0,0,0,0,0,0,1,-0.188,-0.601,0.529,5,15,"19,977",182,,,,rain,night
1005,6/24/94,NYY,CLE,W 11-6,55,43,11,15,4,1,3,10,10,0,8,0,0,2,3,0,0,0,0.368,5.838,0.599,17,9,"41,703",243,,,,rain,night
1006,6/24/94,PIT,NYM,W 9-4,40,35,9,8,2,1,2,7,4,1,9,0,1,0,1,0,1,0,0.314,4.397,0.466,4,13,"19,977",182,,,,rain,night
1007,6/20/94,COL,HOU,L 4-5,37,35,4,10,3,0,0,3,1,0,7,1,0,0,1,2,2,0,-0.424,-1.439,1.568,6,14,"50,671",178,65,tolf,6,rain,night
1008,6/20/94,HOU,COL,W 5-4,41,36,5,9,2,0,2,4,4,2,4,0,1,0,2,0,2,0,0.078,-0.439,0.786,9,11,"50,671",178,65,tolf,6,rain,night
1009,6/18/94,STL,PIT,W 9-0,38,31,9,10,3,1,1,9,4,1,4,0,2,1,0,0,0,0,0.126,4.946,0.898,5,13,"42,050",154,96,tocf,7,rain,night
1010,6/18/94,PIT,STL,L 0-9,36,33,0,6,0,0,0,0,3,0,5,0,0,0,0,0,0,0,-0.374,-4.56,0.774,9,13,"42,050",154,96,tocf,7,rain,night
1011,6/18/94,TOR,DET,L 5-6,46,41,5,10,4,0,0,5,5,2,3,0,0,0,0,0,2,1,-0.368,-1.442,1.503,8,11,"37,534",228,93,torf,5,rain,night
1012,6/18/94,DET,TOR,W 6-5,44,39,6,8,1,0,3,6,4,0,12,0,1,0,0,0,0,0,0.132,0.553,1.729,7,10,"37,534",228,93,torf,5,rain,night
1013,6/15/94,ATL,COL,W 4-0,36,29,4,6,2,0,2,4,6,0,8,0,1,0,0,0,1,0,0.058,-0.218,0.577,8,13,"45,429",149,78,fromlf,9,rain,night
1014,6/15/94,COL,ATL,L 0-4,33,30,0,6,0,0,0,0,3,0,7,0,0,0,0,1,0,1,-0.443,-4.743,0.786,6,13,"45,429",149,78,fromlf,9,rain,night
1015,6/13/94,TOR,CLE,L 3-7,37,36,3,10,3,0,1,3,1,0,6,0,0,0,0,1,1,0,-0.285,-2.162,0.881,7,10,"41,598",162,90,ltor,11,rain,night
1016,6/13/94,CLE,TOR,W 7-3,36,31,7,10,3,0,2,7,5,1,4,0,0,0,1,1,0,1,0.214,2.412,0.519,5,10,"41,598",162,90,ltor,11,rain,night
1017,6/12/94,STL,PHI,L 2-7,36,33,2,9,3,0,1,2,1,0,4,0,1,1,0,1,0,0,-0.246,-2.744,0.729,7,16,"48,682",145,77,rtol,5,rain,night
1018,6/12/94,PHI,STL,W 7-2,37,33,7,11,3,0,0,7,1,1,5,0,2,1,0,0,0,0,0.256,2.786,0.736,6,11,"48,682",145,77,rtol,5,rain,night
1019,6/11/94,FLA,PIT,L 4-10,36,34,4,9,0,0,2,4,2,0,5,0,0,0,0,2,0,0,0.056,-0.702,0.561,5,13,"24,763",173,73,tolf,14,rain,night
1020,6/11/94,PIT,FLA,W 10-4,44,37,10,16,2,0,2,10,6,1,7,0,0,1,0,1,2,0,0.557,5.821,0.809,10,14,"24,763",173,73,tolf,14,rain,night
1021,5/27/94,BOS,TEX,L 3-4,35,32,3,5,1,0,1,3,1,0,5,0,2,0,2,0,0,0,-0.298,-2.221,1.45,5,11,"43,761",172,78,,,rain,night
1022,5/27/94,TEX,BOS,W 4-3,37,30,4,7,1,0,1,4,6,1,8,0,1,0,0,0,1,0,0.201,-0.642,1.391,9,9,"43,761",172,78,,,rain,night
1023,5/26/94,ATL,HOU,L 5-8,38,35,5,10,1,0,1,5,3,0,5,0,0,0,0,1,0,0,0.011,0.257,1.541,6,17,"45,976",194,79,tocf,16,rain,night
1024,5/26/94,HOU,ATL,W 8-5,45,39,8,13,6,0,0,7,6,1,8,0,0,0,0,0,1,1,0.514,3.258,0.991,10,15,"45,976",194,79,tocf,16,rain,night
1025,5/25/94,PIT,NYM,L 3-6,36,34,3,9,1,1,0,2,2,0,6,0,0,0,1,2,0,0,-0.266,-1.702,1.426,6,17,"16,847",177,66,tolf,7,rain,night
1026,5/25/94,CHW,MIN,W 12-1,45,40,12,16,2,1,2,12,4,0,3,1,0,0,1,0,1,0,0.221,7.411,0.529,9,9,"28,836",165,59,rtol,7,rain,night
1027,5/25/94,NYM,PIT,W 6-3,42,38,6,11,3,0,0,5,4,2,9,0,0,0,0,0,1,0,0.235,1.297,0.909,9,16,"16,847",177,66,tolf,7,rain,night
1028,5/25/94,MIN,CHW,L 1-12,35,31,1,4,0,0,0,1,3,0,7,0,0,1,1,0,0,0,-0.278,-4.163,0.592,7,9,"28,836",165,59,rtol,7,rain,night
1029,5/24/94,PIT,NYM,L 2-4,33,30,2,5,3,0,0,2,2,0,1,0,1,0,0,0,0,0,-0.228,-2.702,0.988,4,15,"11,781",149,71,tolf,9,rain,night
1030,5/24/94,NYM,PIT,W 4-2,39,37,4,11,0,0,2,4,1,0,7,0,1,0,0,0,0,0,0.275,-0.702,1.501,8,13,"11,781",149,71,tolf,9,rain,night
1031,5/16/94,NYM,FLA,L 1-3,39,33,1,6,1,1,0,1,3,3,5,2,1,0,1,0,0,0,-0.507,-3.599,1.611,11,13,"15,714",172,78,torf,10,rain,night
1032,5/16/94,FLA,NYM,W 3-1,37,35,3,10,3,0,0,3,0,0,11,1,1,0,0,0,1,0,-0.008,-1.601,1.21,7,13,"15,714",172,78,torf,10,rain,night
1033,5/14/94,CHW,TEX,L 2-5,39,36,2,12,1,0,0,2,2,0,6,1,0,0,0,2,0,0,-0.357,-3.222,1.01,10,10,"46,490",174,,,,rain,night
1034,5/14/94,KCR,OAK,L 4-5,34,31,4,7,2,0,1,4,3,0,6,0,0,0,0,1,1,2,-0.378,-1.431,1.307,3,10,"34,213",173,66,ltor,1,rain,night
1035,5/14/94,TEX,CHW,W 5-2,36,31,5,9,3,1,1,5,3,0,8,0,2,0,1,1,1,0,0.142,0.359,0.649,7,9,"46,490",174,,,,rain,night
1036,5/14/94,OAK,KCR,W 5-4,40,37,5,15,0,0,1,5,2,0,6,1,0,0,0,2,0,1,0.121,-0.429,0.991,8,10,"34,213",173,66,ltor,1,rain,night
1037,5/10/94,TEX,CAL,L 6-8,45,35,6,9,0,2,0,6,7,0,6,1,2,0,0,2,0,0,-0.104,0.198,1.646,9,10,"24,054",202,72,fromlf,6,rain,night
1038,5/10/94,CAL,TEX,W 8-6,44,43,8,15,2,1,2,8,1,0,6,0,0,0,1,2,0,1,0.395,2.197,1.327,6,13,"24,054",202,72,fromlf,6,rain,night
1039,5/7/94,DET,SEA,W 10-4,32,31,10,12,2,0,2,10,1,1,6,0,0,0,1,0,0,0,0.57,6.486,0.751,4,11,"21,855",131,51,fromrf,15,rain,overcast
1040,5/7/94,SEA,DET,L 4-10,27,22,4,6,2,0,2,4,4,0,3,0,1,0,0,0,0,1,0.092,0.486,0.851,5,9,"21,855",131,51,fromrf,15,rain,overcast
1041,5/3/94,FLA,ATL,W 6-3,47,34,6,9,2,0,0,6,11,2,11,0,1,1,0,0,2,0,0.212,1.257,0.925,14,13,"39,492",187,54,rtol,17,rain,night
1042,5/3/94,ATL,FLA,L 3-6,34,33,3,6,0,1,1,3,1,0,6,0,0,0,0,0,0,0,-0.287,-1.744,0.813,4,18,"39,492",187,54,rtol,17,rain,night
1043,4/30/94,PIT,ATL,W 2-1,31,27,2,7,2,0,0,2,3,0,7,0,1,0,0,2,1,1,-0.139,-2.179,0.815,5,12,"25,967",146,61,tolf,12,rain,night
1044,4/30/94,CLE,TEX,L 6-14,39,35,6,9,3,0,1,6,4,0,5,0,0,0,0,0,0,1,0.108,0.836,0.728,6,11,"38,228",228,47,fromrf,20,rain,cloudy
