Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
1575,4/16/82,CLE,KCR,L 1-3,33,32,1,4,0,0,1,1,1,0,5,0,0,0,1,0,0,0,-0.521,-3.5,1.266,5,15,"6,360",158,69,,,rain,night
1576,4/16/82,KCR,CLE,W 3-1,36,33,3,6,1,1,0,3,3,0,11,0,0,0,0,0,2,0,-0.023,-1.5,1.095,6,10,"6,360",158,69,,,rain,night
1577,4/16/82,NYY,DET,W 10-2,48,42,10,15,4,0,0,9,6,1,9,0,0,0,2,1,0,0,0.377,5.5,0.4,11,10,"14,082",174,64,,,rain,
1578,4/16/82,DET,NYY,L 2-10,37,35,2,7,4,0,1,2,2,0,5,0,0,0,0,0,0,0,-0.124,-2.5,0.384,8,10,"14,082",174,64,,,rain,
1579,4/5/82,CIN,CHC,L 2-3,36,33,2,7,2,0,0,2,3,1,1,0,0,0,2,0,0,0,-0.302,-1.695,1.618,10,15,"51,894",139,40,,20,rain,overcast
1580,4/5/82,CHC,CIN,W 3-2,32,30,3,10,0,0,2,3,1,0,10,1,0,0,0,1,1,1,0.046,-0.697,0.761,5,12,"51,894",139,40,,20,rain,overcast
1581,9/29/81,CAL,CHW,W 5-1,35,32,5,9,1,0,2,5,1,0,5,0,2,0,0,1,1,1,0.177,1.034,0.611,3,10,"5,630",168,57,,6,rain,cloudy
1582,9/29/81,CHW,CAL,L 1-5,35,29,1,4,0,0,0,1,5,0,3,0,0,1,0,1,2,0,-0.325,-2.966,0.799,7,10,"5,630",168,57,,6,rain,cloudy
1583,9/27/81,NYM,MON,W 2-1,39,35,2,11,2,1,0,2,3,3,8,0,1,0,0,0,2,0,-0.098,-1.926,0.972,10,13,"52,089",165,,,,rain,
1584,9/27/81,MON,NYM,L 1-2,35,32,1,7,1,1,0,1,2,0,3,0,1,0,0,0,0,0,-0.599,-2.927,1.706,7,16,"52,089",165,,,,rain,
1585,9/26/81,MIN,TEX,W 7-3,35,32,7,9,1,1,0,7,1,1,6,0,1,1,1,0,0,0,0.457,3.143,1.061,4,9,"4,959",125,68,,13,rain,cloudy
1586,9/26/81,TEX,MIN,L 3-7,35,34,3,10,3,0,1,3,1,0,4,0,0,0,0,0,1,1,-0.044,-1.34,1.063,5,11,"4,959",125,68,,13,rain,cloudy
1587,9/25/81,MIL,DET,W 8-6,39,34,8,9,2,0,3,8,4,0,7,1,0,0,0,1,0,1,0.785,3.791,1.29,4,9,"35,003",176,,,,rain,cloudy
1588,9/25/81,DET,MIL,L 6-8,42,36,6,9,1,0,4,6,6,0,6,0,0,0,0,0,1,0,0.283,1.791,1.079,9,13,"35,003",176,,,,rain,cloudy
1589,9/19/81,BOS,NYY,W 8-5,37,35,8,12,3,0,1,7,2,0,8,0,0,0,0,1,0,0,0.671,4.143,1.233,5,13,"32,620",164,,,,rain,cloudy
1590,9/19/81,NYY,BOS,L 5-8,39,36,5,10,4,0,1,5,2,0,4,0,1,0,2,1,0,0,0.168,0.663,0.602,7,11,"32,620",164,,,,rain,cloudy
1591,9/14/81,DET,BOS,L 2-5,36,31,2,6,0,0,1,2,5,0,3,0,0,0,1,2,0,1,-0.224,-2.34,1.07,7,10,"13,060",139,82,,,rain,night
1592,9/14/81,BOS,DET,W 5-2,39,32,5,10,2,0,1,5,6,1,3,0,1,0,0,1,0,0,0.276,1.145,1.055,10,11,"13,060",139,82,,,rain,night
1593,9/13/81,NYM,STL,L 2-4,36,35,2,9,1,0,0,2,1,0,3,0,0,0,0,0,1,0,-0.329,-2.007,1.29,7,16,"14,689",170,,,,rain,
1594,9/13/81,STL,NYM,W 4-2,37,28,4,6,1,1,0,2,8,1,4,0,1,0,1,0,2,1,0.174,0.439,0.97,9,15,"14,689",170,,,,rain,
1595,9/8/81,BOS,DET,W 5-3,43,39,5,15,1,0,1,5,3,0,4,0,0,1,0,2,0,1,0.247,0.792,1.251,11,10,"20,586",172,64,,,rain,cloudy
1596,9/8/81,DET,BOS,L 3-5,40,35,3,9,2,0,0,3,5,0,3,0,0,0,0,0,2,0,-0.251,-1.208,1.294,10,15,"20,586",172,64,,,rain,cloudy
1597,1981-09-02 (1),CLE,OAK,W 2-0,31,28,2,6,1,0,0,2,2,0,2,0,1,0,0,0,0,1,-0.014,-1.596,0.778,5,9,,137,72,,,rain,cloudy
1598,1981-09-02 (1),OAK,CLE,L 0-2,33,29,0,4,2,0,0,0,4,0,8,0,0,0,0,2,0,0,-0.513,-4.048,1.144,6,11,,137,72,,,rain,cloudy
1599,9/2/81,MON,CIN,L 0-7,30,29,0,2,1,0,0,0,1,0,8,0,0,0,0,0,2,0,-0.165,-3.966,0.357,3,20,"12,926",142,,,,rain,
1600,9/2/81,CIN,MON,W 7-0,37,33,7,9,3,0,1,7,3,0,7,1,0,0,0,0,1,0,0.336,3.473,0.309,6,14,"12,926",142,,,,rain,
1601,8/27/81,CHW,NYY,W 3-1,33,28,3,8,1,0,1,3,3,0,5,0,2,0,1,1,1,0,0.255,0.319,1.571,8,10,"30,787",142,74,,6,rain,night
1602,8/27/81,NYY,CHW,L 1-3,31,27,1,4,1,0,0,1,4,0,5,0,0,0,0,1,0,0,-0.198,-2.527,1.117,6,10,"30,787",142,74,,6,rain,night
1603,8/26/81,SFG,STL,L 4-9,42,37,4,13,3,0,0,3,5,1,2,0,0,0,0,1,0,1,0,-0.006,0.568,11,13,"7,766",154,,,,rain,
1604,8/26/81,STL,SFG,W 9-4,37,34,9,12,2,1,1,8,3,1,4,0,0,0,0,2,2,0,0.501,5.44,0.682,4,16,"7,766",154,,,,rain,
1605,8/22/81,DET,TEX,W 2-0,31,27,2,6,0,0,0,2,2,0,7,0,2,0,0,1,0,0,-0.049,-1.741,0.748,5,10,"23,763",142,,,,rain,
1606,8/22/81,TEX,DET,L 0-2,34,28,0,4,0,0,0,0,5,0,5,0,1,0,1,1,1,0,-0.551,-4.207,1.448,7,12,"23,763",142,,,,rain,
1607,8/14/81,TOR,MIL,W 5-4,38,28,5,9,2,1,0,4,9,0,4,0,1,0,0,2,0,2,0.372,1.141,1.415,9,10,"15,114",162,72,,7,rain,cloudy
1608,8/14/81,MIL,TOR,L 4-5,41,34,4,10,1,0,2,4,4,0,1,1,1,1,1,1,1,0,-0.129,-0.339,1.4,10,13,"15,114",162,72,,7,rain,cloudy
1609,8/12/81,NYY,TEX,W 5-4,32,29,5,6,2,0,1,5,2,0,2,0,1,0,1,1,1,0,0.367,1.438,1.154,3,11,"20,918",128,71,,,rain,cloudy
1610,8/12/81,TEX,NYY,L 4-5,39,38,4,12,3,2,0,4,0,0,3,1,0,0,1,2,0,0,-0.133,-0.006,1.487,8,12,"20,918",128,71,,,rain,cloudy
1611,6/11/81,STL,LAD,W 2-1,30,27,2,3,0,0,1,2,3,1,10,0,0,0,0,0,1,0,-0.057,-1.56,0.634,4,10,"39,250",121,,,,rain,cloudy
1612,6/11/81,LAD,STL,L 1-2,33,32,1,6,1,0,0,1,1,0,2,0,0,0,0,1,1,0,-0.557,-3.007,1.257,5,14,"39,250",121,,,,rain,cloudy
1613,6/11/81,DET,MIN,W 7-2,42,36,7,11,1,0,1,7,3,0,9,2,1,0,0,0,0,0,0.397,2.662,0.804,8,11,"4,623",156,65,,14,rain,
1614,6/11/81,MIN,DET,L 2-7,36,32,2,7,0,0,0,2,2,0,6,0,1,1,0,0,0,0,-0.103,-2.34,0.751,7,10,"4,623",156,65,,14,rain,
1615,6/9/81,MIN,MIL,W 3-1,33,27,3,5,1,0,0,3,5,1,2,0,1,0,0,0,0,1,0.043,-0.856,0.959,6,9,"9,731",124,70,,15,rain,night
1616,6/9/81,CHW,TOR,W 3-0,33,31,3,9,0,0,1,3,0,0,3,0,1,1,1,0,0,0,0.103,-0.525,0.637,6,10,"8,534",149,58,,5,rain,overcast
1617,6/9/81,TOR,CHW,L 0-3,32,31,0,5,1,0,0,0,1,0,4,0,0,0,0,1,2,0,-0.396,-3.967,1.071,5,10,"8,534",149,58,,5,rain,overcast
1618,6/9/81,MIL,MIN,L 1-3,34,30,1,6,0,0,0,1,4,0,1,0,0,0,1,3,0,1,-0.457,-3.339,1.406,6,9,"9,731",124,70,,15,rain,night
1619,6/8/81,CHW,TOR,W 6-2,37,31,6,8,1,0,1,6,3,0,5,2,1,0,0,0,0,0,0.275,2.475,0.48,7,10,"8,301",159,60,,7,rain,night
1620,6/8/81,TOR,CHW,L 2-6,32,31,2,6,0,0,0,2,1,0,8,0,0,0,0,0,0,1,-0.225,-1.967,0.384,3,10,"8,301",159,60,,7,rain,night
1621,6/5/81,SFG,PIT,W 5-3,41,38,5,9,0,0,2,5,3,0,12,0,0,0,2,0,0,0,0.276,0.955,1.237,9,14,"8,361",194,,,,rain,night
1622,6/5/81,PIT,SFG,L 3-5,38,34,3,8,3,0,0,3,3,0,9,0,0,1,1,0,2,0,-0.222,-1.047,1.848,8,18,"8,361",194,,,,rain,night
1623,6/3/81,CHC,PIT,L 2-3,31,29,2,4,0,1,1,2,2,0,6,0,0,0,0,2,0,0,-0.109,-2.047,1.289,2,13,"5,003",144,73,,2,rain,
1624,6/3/81,PIT,CHC,W 3-2,29,27,3,5,2,0,1,3,2,0,5,0,0,0,1,2,1,2,0.39,-0.596,1.195,2,16,"5,003",144,73,,2,rain,
1625,5/30/81,PIT,MON,W 3-2,38,34,3,7,3,0,0,3,3,0,4,1,0,0,0,0,4,0,-0.03,-0.926,0.999,8,9,"31,649",179,,,,rain,cloudy
1626,5/30/81,MON,PIT,L 2-3,35,30,2,7,1,0,0,2,2,0,5,0,2,1,0,1,0,0,-0.53,-1.925,2.059,6,12,"31,649",179,,,,rain,cloudy
1627,5/30/81,CLE,NYY,L 0-1,32,27,0,3,0,0,0,0,5,0,5,0,0,0,0,1,3,2,-0.797,-4.046,1.601,5,11,"24,318",149,65,,,rain,cloudy
1628,5/30/81,NYY,CLE,W 1-0,35,34,1,8,0,0,0,1,1,1,8,0,0,0,0,0,0,1,-0.299,-3.047,0.888,7,10,"24,318",149,65,,,rain,cloudy
1629,5/29/81,CHC,NYM,L 1-6,36,35,1,9,2,0,0,1,1,0,2,0,0,0,0,1,1,0,-0.206,-2.807,0.761,8,15,"18,035",178,66,,6,rain,overcast
1630,5/29/81,NYM,CHC,W 6-1,42,32,6,10,2,1,1,6,10,2,10,0,0,0,0,1,4,1,0.296,2.615,0.677,12,10,"18,035",178,66,,6,rain,overcast
1631,5/27/81,CIN,SFG,W 3-2,35,30,3,7,3,0,0,3,5,0,7,0,0,0,0,0,0,1,0.017,-0.526,1.068,8,10,"12,223",150,,,,rain,night
1632,5/27/81,SFG,CIN,L 2-3,35,31,2,8,2,0,0,2,3,0,7,0,1,0,0,0,3,1,-0.481,-1.968,1.514,6,12,"12,223",150,,,,rain,night
1633,5/26/81,STL,MON,L 3-4,34,31,3,8,1,0,0,3,3,0,4,0,0,0,0,1,0,2,-0.092,-0.928,1.741,4,13,"27,775",140,62,,,rain,cloudy
1634,5/26/81,MON,STL,W 4-3,34,31,4,9,1,0,0,4,2,0,3,0,1,0,0,0,2,1,0.409,0.511,1.397,6,13,"27,775",140,62,,,rain,cloudy
1635,5/25/81,STL,MON,L 3-5,37,33,3,8,2,0,0,3,3,0,4,0,1,0,0,1,0,0,-0.298,-0.925,1.057,7,16,"24,490",145,,,,rain,cloudy
1636,5/25/81,MON,STL,W 5-3,36,33,5,11,4,2,1,5,3,2,3,0,0,0,0,1,1,0,0.204,1.509,0.51,7,10,"24,490",145,,,,rain,cloudy
1637,5/24/81,STL,NYM,L 1-3,38,33,1,6,1,0,1,1,5,0,5,0,0,0,0,2,2,0,-0.356,-3.452,1.847,7,13,"33,889",145,,,,rain,cloudy
1638,5/24/81,NYM,STL,W 3-1,37,35,3,8,2,2,1,2,2,0,5,0,0,0,0,2,1,1,0.145,-1.452,0.847,4,11,"33,889",145,,,,rain,cloudy
1639,5/23/81,BOS,MIL,W 8-1,45,40,8,15,2,0,1,6,3,0,3,0,1,1,2,2,0,0,0.33,4.113,0.495,10,9,"35,254",154,74,,24,rain,overcast
1640,5/23/81,KCR,MIN,W 1-0,55,50,1,11,1,1,0,1,3,3,11,0,2,0,0,2,1,1,-0.906,-5.215,2.178,10,12,"27,580",221,72,,8,rain,night
1641,5/23/81,MIN,KCR,L 0-1,55,50,0,8,4,0,0,0,3,1,9,0,2,0,0,0,0,0,-1.406,-6.678,1.659,10,11,"27,580",221,72,,8,rain,night
1642,5/23/81,MIL,BOS,L 1-8,34,34,1,8,0,0,0,1,0,0,4,0,0,0,0,1,0,0,-0.169,-2.887,0.431,6,10,"35,254",154,74,,24,rain,overcast
1643,5/15/81,BOS,KCR,W 4-3,42,35,4,9,0,0,2,4,6,1,6,0,1,0,1,0,0,0,0.208,0.418,1.651,12,10,"22,943",175,67,,,rain,night
1644,5/15/81,DET,CAL,W 5-1,34,29,5,8,1,0,0,5,3,1,1,0,1,1,0,0,1,0,0.091,1.258,0.711,5,11,"13,529",148,,,,rain,night
1645,5/15/81,CAL,DET,L 1-5,34,30,1,6,2,0,0,1,4,0,8,0,0,0,0,2,0,1,-0.41,-3.208,1.001,6,9,"13,529",148,,,,rain,night
1646,5/15/81,KCR,BOS,L 3-4,40,33,3,7,1,0,2,3,6,0,5,0,1,0,0,0,2,0,-0.292,-1.339,1.25,10,9,"22,943",175,67,,,rain,night
1647,5/10/81,CIN,HOU,L 5-7,40,39,5,13,2,1,1,4,1,0,6,0,0,0,0,0,0,1,-0.088,1.034,0.89,8,13,"31,903",164,,,,rain,
1648,5/10/81,HOU,CIN,W 7-5,44,40,7,13,1,1,1,7,2,0,6,1,0,1,1,0,1,0,0.411,3.034,0.777,10,12,"31,903",164,,,,rain,
1649,5/10/81,STL,PIT,L 2-8,33,31,2,6,3,0,0,2,1,0,5,0,0,1,0,1,0,0,-0.276,-2.008,0.654,4,14,"11,112",149,,,,rain,
