Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
2715,1970-07-20 (2),ATL,CHC,W 5-0,22,21,5,6,1,0,1,5,0,0,4,1,0,0,0,0,0,0,0.244,2.354,0.551,2,10,"24,663",93,,,,rain,night
2716,1970-07-20 (2),CHC,ATL,L 0-5,21,20,0,3,1,0,0,0,1,0,3,0,0,0,0,0,0,0,-0.221,-2.934,0.556,4,12,"24,663",93,,,,rain,night
2717,7/18/70,PIT,CIN,L 1-3,39,35,1,6,1,0,0,1,4,2,7,0,0,0,0,0,0,1,-0.626,-3.877,1.414,8,13,"27,906",166,,,,rain,night
2718,7/18/70,CIN,PIT,W 3-1,47,42,3,12,2,2,0,3,4,3,8,0,1,0,1,0,0,0,-0.127,-1.878,1.782,14,13,"27,906",166,,,,rain,night
2719,1970-07-16 (2),NYY,OAK,W 4-1,32,30,4,8,1,0,0,4,1,1,4,0,1,0,0,1,1,0,0.147,0.474,0.638,4,12,"17,862",139,87,,,rain,overcast
2720,1970-07-16 (2),OAK,NYY,L 1-4,35,32,1,5,1,0,0,1,2,0,6,0,0,1,1,0,1,0,-0.353,-2.968,1.099,7,14,"17,862",139,87,,,rain,overcast
2721,1970-06-24 (1),CHC,NYM,L 5-9,38,33,5,7,2,0,1,5,4,0,11,0,1,0,0,0,0,0,-0.31,-0.033,0.9,6,13,,186,70,,12,rain,overcast
2722,1970-06-24 (1),NYM,CHC,W 9-5,46,34,9,11,1,1,1,9,8,1,4,1,3,0,1,1,0,1,0.189,3.967,0.847,10,11,,186,70,,12,rain,overcast
2723,6/21/70,MON,PIT,W 3-2,42,34,3,7,2,0,0,3,7,0,6,0,1,0,1,0,1,0,-0.063,-1.389,1.114,12,10,"12,325",144,,,,rain,overcast
2724,6/21/70,PIT,MON,L 2-3,36,34,2,7,1,0,0,2,2,1,3,0,0,0,0,0,0,0,-0.56,-2.391,1.632,7,13,"12,325",144,,,,rain,overcast
2725,6/20/70,CHC,STL,W 8-3,41,30,8,8,0,1,0,7,9,1,6,0,1,1,0,0,0,0,0.365,3.526,0.331,9,10,"27,351",144,63,,8,rain,overcast
2726,6/20/70,STL,CHC,L 3-8,37,33,3,8,0,0,0,3,3,0,4,0,0,1,0,1,0,0,-0.134,-2.033,0.31,7,18,"27,351",144,63,,8,rain,overcast
2727,6/12/70,MIN,BOS,W 5-2,40,34,5,10,2,0,0,5,6,1,3,0,0,0,1,0,0,0,0.118,1.17,0.911,11,15,"18,489",175,67,,9,rain,night
2728,6/12/70,PHI,CIN,L 1-3,38,33,1,8,1,0,0,1,5,0,11,0,0,0,0,0,1,1,-0.587,-3.392,1.807,10,15,"10,553",168,,,,rain,night
2729,6/12/70,BOS,MIN,L 2-5,35,33,2,9,0,0,1,2,2,0,6,0,0,0,1,1,0,3,-0.384,-2.308,1.246,6,15,"18,489",175,67,,9,rain,night
2730,6/12/70,CIN,PHI,W 3-1,37,35,3,9,2,0,1,3,2,0,7,0,0,0,0,0,0,1,-0.084,-1.388,0.838,7,10,"10,553",168,,,,rain,night
2731,6/4/70,KCR,NYY,L 1-2,42,41,1,9,0,0,0,1,0,0,6,0,1,0,1,2,0,1,-0.664,-4.287,1.144,5,10,"6,510",189,61,,,rain,
2732,6/4/70,NYY,KCR,W 2-1,46,38,2,6,1,0,0,2,7,2,8,0,0,1,1,2,0,0,-0.163,-2.885,2.15,9,15,"6,510",189,61,,,rain,
2733,6/3/70,KCR,NYY,L 3-5,35,34,3,8,0,0,1,3,1,0,7,0,0,0,1,1,0,0,-0.097,-0.966,1.105,5,11,"6,891",154,78,,,rain,
2734,6/3/70,NYY,KCR,W 5-3,34,34,5,10,1,1,1,5,0,0,5,0,0,0,0,0,0,0,0.403,1.475,1.04,5,11,"6,891",154,78,,,rain,
2735,6/1/70,CHC,LAD,L 4-5,26,24,4,6,1,0,0,4,2,0,4,0,0,0,0,0,0,0,0.143,0.644,1.231,4,10,"8,185",119,64,,6,rain,overcast
2736,6/1/70,LAD,CHC,W 5-4,30,27,5,8,2,1,1,4,3,0,6,0,0,0,0,0,0,0,0.323,1.621,0.886,5,9,"8,185",119,64,,6,rain,overcast
2737,5/31/70,CHC,SDP,W 7-4,40,33,7,11,1,1,2,6,6,1,4,0,1,0,0,1,0,0,0.284,2.525,0.606,9,9,"22,193",140,70,,10,rain,overcast
2738,5/31/70,SDP,CHC,L 4-7,35,33,4,5,0,0,3,3,2,0,9,0,0,0,1,0,0,0,-0.217,-1.035,0.631,4,13,"22,193",140,70,,10,rain,overcast
2739,1970-05-24 (2),BAL,BOS,L 3-4,38,35,3,9,1,0,2,3,3,1,11,0,0,0,0,1,0,0,-0.27,-1.217,1.75,8,12,"22,681",143,,,,rain,
2740,1970-05-24 (2),BOS,BAL,W 4-3,35,28,4,4,0,1,0,4,3,0,8,1,1,2,1,0,0,1,0.23,-0.218,1.443,4,10,"22,681",143,,,,rain,
2741,1970-05-24 (2),CHC,NYM,L 1-3,34,29,1,2,0,0,0,1,5,0,8,0,0,0,0,0,0,0,-0.551,-3.532,1.224,6,12,"53,284",145,,,,rain,overcast
2742,1970-05-24 (2),NYM,CHC,W 3-1,35,30,3,7,1,1,0,3,3,0,9,0,0,2,1,0,1,0,-0.052,-1.028,0.977,8,11,"53,284",145,,,,rain,overcast
2743,1970-05-24 (1),CHC,NYM,W 3-1,34,33,3,6,2,0,1,3,1,0,8,0,0,0,0,0,0,0,-0.043,-1.53,0.722,4,10,,147,68,,,rain,overcast
2744,1970-05-24 (1),NYM,CHC,L 1-3,35,30,1,5,1,0,0,1,4,0,5,0,0,1,0,0,0,0,-0.542,-3.53,1.836,7,14,,147,68,,,rain,overcast
2745,5/24/70,MIN,CAL,L 5-6,43,38,5,13,3,1,1,4,4,1,4,1,0,0,0,2,0,0,0.031,0.689,1.749,11,19,"27,526",190,71,,,rain,
2746,5/24/70,CAL,MIN,W 6-5,39,35,6,13,1,0,1,6,2,0,4,0,2,0,0,1,1,1,0.529,1.692,0.916,6,18,"27,526",190,71,,,rain,
2747,5/16/70,PIT,MON,W 4-3,38,35,4,11,3,2,1,3,3,2,3,0,0,0,0,0,0,1,0.288,0.125,1.526,9,16,"4,237",139,,,,rain,overcast
2748,5/16/70,MON,PIT,L 3-4,38,29,3,5,1,0,0,1,8,2,7,1,0,0,1,1,0,1,-0.214,-1.39,1.329,8,14,"4,237",139,,,,rain,overcast
2749,5/15/70,CHC,STL,L 0-1,34,31,0,7,3,1,0,0,3,1,5,0,0,0,0,1,0,0,-0.735,-4.619,1.407,7,12,"24,627",133,55,,,rain,night
2750,5/15/70,STL,CHC,W 1-0,32,28,1,6,2,0,0,1,4,0,3,0,0,0,0,0,2,0,-0.238,-3.107,1.218,7,13,"24,627",133,55,,,rain,night
2751,5/11/70,NYY,MIL,T 5-5,42,35,5,7,1,1,0,4,6,0,3,0,1,0,2,0,0,0,0.029,0.822,1.532,10,15,"4,822",183,42,,,rain,
2752,5/11/70,MIL,NYY,T 5-5,38,34,5,10,2,0,1,2,3,0,2,0,1,0,1,2,2,0,0.029,0.824,0.894,6,16,"4,822",183,42,,,rain,
2753,5/2/70,ATL,CHC,W 4-2,38,31,4,8,2,0,2,3,6,0,6,0,1,0,0,0,0,0,0.144,-0.233,0.686,10,9,"16,154",142,70,,,rain,night
2754,5/2/70,CHC,ATL,L 2-4,33,29,2,3,1,0,1,2,4,1,3,0,0,0,0,1,0,0,-0.356,-2.762,0.979,4,12,"16,154",142,70,,,rain,night
2755,4/30/70,BAL,CHW,L 3-6,40,32,3,8,1,1,1,1,7,1,5,1,0,0,0,3,0,0,-0.055,-1.218,0.964,10,16,"1,469",154,,,,rain,
2756,4/30/70,CHW,BAL,W 6-3,38,32,6,9,1,0,0,6,5,1,3,0,0,1,1,0,0,0,0.442,2.252,1.304,8,13,"1,469",154,,,,rain,
2757,4/23/70,WSA,NYY,L 6-11,40,36,6,8,1,0,1,5,4,0,6,0,0,0,1,0,0,0,0.191,2.034,0.739,7,17,"1,807",173,59,,,rain,night
2758,4/23/70,NYY,WSA,W 11-6,52,40,11,15,3,0,0,10,10,1,7,1,1,0,1,1,0,0,0.689,7.032,0.825,14,12,"1,807",173,59,,,rain,night
2759,4/20/70,BAL,BOS,W 3-2,24,24,3,6,2,1,1,3,0,0,3,0,0,0,0,0,0,0,0.129,0.616,0.927,3,9,"29,000",99,,,,rain,
2760,4/20/70,BOS,BAL,L 2-3,28,21,2,5,0,0,0,2,7,0,3,0,0,0,0,1,0,0,-0.135,-1.008,1.296,8,9,"29,000",99,,,,rain,
2761,4/6/70,DET,WSA,W 5-0,49,36,5,9,1,0,0,5,12,2,8,1,0,0,1,0,0,0,0.152,1.033,0.784,17,10,"45,015",223,42,,,rain,
2762,4/6/70,WSA,DET,L 0-5,39,33,0,7,0,0,0,0,5,0,10,0,1,0,1,1,0,0,-0.349,-3.967,1.277,12,14,"45,015",223,42,,,rain,
2763,9/27/69,MON,STL,L 1-2,35,29,1,4,2,0,0,1,3,0,3,2,1,0,0,1,0,0,-0.607,-3.076,1.869,7,15,"12,570",132,,,,rain,
2764,9/27/69,STL,MON,W 2-1,35,33,2,7,1,0,1,2,2,0,11,0,0,0,0,1,1,0,-0.107,-2.076,0.919,6,11,"12,570",132,,,,rain,
2765,9/23/69,MON,CHC,W 7-3,39,33,7,8,0,1,2,7,5,0,9,0,1,0,0,1,0,0,0.321,2.39,0.417,5,10,"3,047",141,,,,rain,cloudy
2766,9/23/69,CHC,MON,L 3-7,32,31,3,6,0,0,1,3,1,0,9,0,0,0,0,2,0,0,-0.178,-1.611,0.413,2,16,"3,047",141,,,,rain,cloudy
2767,9/16/69,CHC,MON,W 5-4,40,38,5,10,1,0,2,5,1,0,6,0,1,0,2,1,0,0,0.244,0.923,0.897,8,10,"5,216",145,60,,,rain,overcast
2768,9/16/69,MON,CHC,L 4-5,37,32,4,7,2,0,1,4,4,1,5,1,0,0,1,1,0,2,-0.258,-0.078,1.367,6,15,"5,216",145,60,,,rain,overcast
2769,9/6/69,PIT,CHC,W 13-4,49,44,13,19,3,0,1,13,3,0,5,0,2,0,0,0,0,0,0.655,8.391,0.617,9,10,"24,566",173,83,,,rain,overcast
2770,9/6/69,CHC,PIT,L 4-13,41,34,4,7,0,0,0,2,7,0,10,0,0,0,0,0,2,0,0.155,-0.612,0.419,10,18,"24,566",173,83,,,rain,overcast
2771,1969-09-05 (1),CLE,NYY,W 2-1,37,31,2,10,0,0,0,2,4,1,3,0,2,0,0,3,0,0,-0.002,-1.787,1.615,9,16,,143,84,,,rain,
2772,1969-09-05 (1),NYY,CLE,L 1-2,36,33,1,9,2,0,0,1,2,0,5,0,0,1,0,1,0,0,-0.503,-3.208,1.685,8,9,,143,84,,,rain,
2773,9/2/69,NYY,SEP,W 5-4,61,52,5,13,2,0,1,4,7,1,11,0,1,1,2,1,2,1,0.329,-0.742,2.237,14,14,"7,071",259,73,,,rain,cloudy
2774,9/2/69,SEP,NYY,L 4-5,58,53,4,12,3,1,1,3,3,0,12,0,2,0,0,0,0,2,-0.17,-2.543,1.52,9,19,"7,071",259,73,,,rain,cloudy
2775,8/31/69,ATL,CHC,L 4-8,39,36,4,10,2,0,1,4,3,0,4,0,0,0,0,1,1,0,-0.085,-0.116,0.762,8,18,"33,142",157,73,,,rain,
2776,8/31/69,CHC,ATL,W 8-4,40,37,8,12,0,1,2,8,1,0,5,0,1,1,1,1,1,0,0.416,3.884,0.848,5,13,"33,142",157,73,,,rain,
2777,7/30/69,DET,MIN,W 3-1,37,32,3,5,1,0,0,1,4,0,11,1,0,0,1,0,0,0,-0.08,-1.249,0.977,7,10,"18,867",160,75,,,rain,cloudy
2778,7/30/69,MIN,DET,L 1-3,36,34,1,7,4,0,0,1,2,0,3,0,0,0,1,1,0,0,-0.581,-3.248,1.622,8,11,"18,867",160,75,,,rain,cloudy
2779,7/27/69,MIN,CLE,W 8-7,42,35,8,10,2,0,1,8,4,0,5,2,0,1,1,1,1,1,0.594,3.791,0.983,7,18,"11,822",189,,,,rain,
2780,7/27/69,CLE,MIN,L 7-8,43,37,7,12,0,0,1,7,5,1,12,0,0,1,1,0,3,0,0.094,2.789,1.282,9,18,"11,822",189,,,,rain,
2781,7/24/69,MIN,CLE,L 5-6,40,34,5,11,1,1,1,5,4,1,4,0,1,1,1,2,2,0,0.027,0.791,1.517,8,15,"5,636",175,,,,rain,cloudy
2782,7/24/69,CLE,MIN,W 6-5,37,34,6,12,1,1,2,4,2,0,5,0,0,1,1,1,0,1,0.528,2.26,1.168,7,13,"5,636",175,,,,rain,cloudy
2783,1969-07-20 (1),PHI,CHC,L 0-1,35,33,0,7,1,0,0,0,1,0,9,0,1,0,0,0,0,0,-0.787,-3.996,1.742,8,12,,113,78,,,rain,
2784,1969-07-20 (1),CHC,PHI,W 1-0,33,29,1,3,0,0,0,1,3,0,14,0,1,0,0,0,0,0,-0.284,-2.996,0.801,5,9,,113,78,,,rain,
2785,7/18/69,PHI,CHC,L 5-9,37,34,5,8,1,0,1,5,3,0,8,0,0,0,0,0,1,1,0.156,1.004,1.32,5,13,"16,751",163,85,,,rain,night
2786,7/18/69,CHC,PHI,W 9-5,43,40,9,11,3,0,3,8,2,0,4,1,0,0,2,0,0,0,0.657,5.004,0.794,7,10,"16,751",163,85,,,rain,night
2787,7/5/69,SEP,KCR,L 4-6,38,36,4,9,4,0,0,4,2,0,3,0,0,0,1,0,0,0,-0.08,-0.088,1.104,7,15,"10,268",166,76,,8,rain,
2788,7/5/69,KCR,SEP,W 6-4,38,34,6,16,1,0,0,5,2,0,0,0,0,2,1,1,1,1,0.417,2.368,0.829,8,11,"10,268",166,76,,8,rain,
2789,7/4/69,BAL,DET,L 1-4,24,20,1,4,0,0,1,1,3,0,5,1,0,0,1,0,1,0,-0.14,-1.383,1.027,8,13,"35,000",80,,,,rain,
2790,7/4/69,DET,BAL,W 4-1,17,15,4,3,0,0,1,4,1,0,2,0,1,0,0,0,0,0,0.251,2.095,0.532,1,9,"35,000",80,,,,rain,
2791,6/30/69,MON,CHC,W 5-2,41,31,5,11,1,0,0,5,6,2,3,2,1,1,1,2,0,0,0.233,1.375,0.885,12,11,"12,508",179,78,,,rain,night
2792,6/30/69,KCR,CAL,W 2-1,32,30,2,6,1,0,1,2,1,0,7,0,0,1,0,0,0,1,0.045,-1.994,1.023,4,11,"8,092",127,74,,15,rain,night
2793,6/30/69,CAL,KCR,L 1-2,33,30,1,6,1,0,0,1,2,0,5,0,1,0,1,0,0,1,-0.455,-3.088,1.614,5,11,"8,092",127,74,,15,rain,night
2794,6/30/69,CHC,MON,L 2-5,39,34,2,10,2,0,1,2,5,1,5,0,0,0,0,2,0,0,-0.268,-2.079,1.126,10,16,"12,508",179,78,,,rain,night
2795,6/27/69,NYY,CLE,L 1-5,33,32,1,6,0,0,0,1,1,0,12,0,0,0,1,1,0,0,-0.348,-3.208,0.91,5,13,"11,358",152,70,,,rain,
2796,6/27/69,CLE,NYY,W 5-1,38,37,5,15,2,0,0,5,1,0,5,0,0,0,1,1,1,1,0.151,1.26,1.135,9,9,"11,358",152,70,,,rain,
2797,6/24/69,NYY,DET,L 1-2,36,32,1,7,1,0,1,1,3,2,5,0,1,0,0,0,2,0,-0.584,-3.29,1.621,8,12,"19,006",120,,,,rain,
2798,6/24/69,STL,MON,L 1-4,37,32,1,7,0,0,0,1,5,0,7,0,0,0,1,1,0,1,-0.385,-3.077,0.933,9,14,"10,924",134,,,,rain,
2799,6/24/69,DET,NYY,W 2-1,32,27,2,5,0,0,2,2,4,1,2,0,1,0,0,1,0,0,-0.083,-1.812,0.716,6,9,"19,006",120,,,,rain,
2800,6/24/69,MON,STL,W 4-1,33,30,4,6,0,0,3,4,3,0,4,0,0,0,2,1,0,0,0.119,0.376,0.547,5,11,"10,924",134,,,,rain,
2801,6/21/69,KCR,SEP,L 0-1,29,28,0,3,0,0,0,0,1,0,5,0,0,0,0,0,0,2,-0.704,-3.966,1.358,2,12,"6,829",110,,,,rain,
2802,6/21/69,SEP,KCR,W 1-0,28,26,1,5,0,0,0,1,1,0,6,1,0,0,0,0,1,1,-0.204,-2.526,0.847,3,9,"6,829",110,,,,rain,
2803,6/13/69,NYY,SEP,L 1-2,35,30,1,4,0,0,0,0,4,0,4,0,1,0,1,1,1,0,-0.527,-2.927,1.273,7,9,"14,967",171,80,,,rain,night
2804,6/13/69,SEP,NYY,W 2-1,42,35,2,8,0,0,0,2,7,2,4,0,0,0,1,0,2,0,-0.027,-1.926,1.534,13,11,"14,967",171,80,,,rain,night
2805,6/7/69,CIN,CHC,T 5-5,38,36,5,11,4,0,0,5,2,0,6,0,0,0,0,0,0,1,0.013,0.624,1.295,7,16,"25,514",147,60,,,rain,overcast
2806,6/7/69,CHC,CIN,T 5-5,37,32,5,9,2,0,1,5,4,2,6,0,1,0,0,0,0,0,0.084,0.9,0.799,8,13,"25,514",147,60,,,rain,overcast
2807,5/31/69,CHC,ATL,W 3-2,35,29,3,7,1,1,0,2,4,3,6,0,2,0,1,1,0,1,0.186,-0.023,1.709,7,12,"29,778",130,80,,,rain,cloudy
2808,5/31/69,ATL,CHC,L 2-3,33,30,2,5,0,0,1,2,2,0,2,0,0,1,0,1,0,0,-0.316,-2.61,1.14,4,9,"29,778",130,80,,,rain,cloudy
2809,5/24/69,NYY,MIN,L 1-2,35,32,1,5,1,0,0,0,2,0,4,0,1,0,1,0,0,0,-0.601,-2.928,1.457,7,13,"10,482",132,,,,rain,cloudy
2810,5/24/69,MIN,NYY,W 2-1,31,29,2,6,0,0,0,2,1,0,5,0,1,0,0,0,1,3,-0.102,-1.928,0.763,2,10,"10,482",132,,,,rain,cloudy
2811,5/20/69,NYY,OAK,W 2-1,32,30,2,6,1,0,1,2,2,0,4,0,0,0,0,0,0,0,-0.068,-1.49,0.771,6,9,"7,330",125,71,,,rain,
2812,5/20/69,OAK,NYY,L 1-2,32,32,1,5,2,0,1,1,0,0,5,0,0,0,1,0,0,0,-0.566,-2.926,1.322,4,11,"7,330",125,71,,,rain,
2813,5/11/69,DET,MIN,W 3-2,36,31,3,8,2,0,2,3,5,1,6,0,0,0,0,0,0,0,0.021,-0.812,0.644,9,11,"28,505",156,51,,,rain,
2814,5/11/69,MIN,DET,L 2-3,38,38,2,10,4,0,1,2,0,0,7,0,0,0,2,0,0,0,-0.478,-2.287,1.552,9,15,"28,505",156,51,,,rain,
2815,5/9/69,CHC,SFG,L 1-11,39,38,1,11,1,0,1,1,1,0,8,0,0,0,1,1,0,0,-0.221,-3.611,0.759,11,18,"5,189",192,58,,,rain,overcast
2816,5/9/69,SFG,CHC,W 11-1,52,43,11,16,2,0,1,11,9,0,6,0,0,0,0,0,0,0,0.276,6.391,0.798,14,12,"5,189",192,58,,,rain,overcast
2817,4/24/69,PHI,MON,W 7-1,40,35,7,9,2,0,0,5,2,0,4,0,1,2,2,0,1,0,0.067,2.924,0.689,6,9,"5,116",135,,,,rain,overcast
2818,4/24/69,MON,PHI,L 1-7,34,32,1,7,0,1,0,1,2,0,5,0,0,0,0,1,0,0,-0.435,-3.077,1.132,6,12,"5,116",135,,,,rain,overcast
2819,4/20/69,CAL,MIN,L 1-12,39,33,1,5,1,0,0,0,6,0,4,0,0,0,1,0,0,0,-0.108,-3.25,0.269,11,17,"9,715",153,64,fromrf,22,rain,cloudy
2820,4/20/69,MIN,CAL,W 12-1,42,37,12,14,3,1,1,10,5,0,3,0,0,0,1,0,0,0,0.393,8.225,0.278,6,11,"9,715",153,64,fromrf,22,rain,cloudy
2821,4/17/69,CHC,STL,W 3-0,35,33,3,7,1,0,0,3,2,0,1,0,0,0,0,0,1,1,-0.055,-1.077,0.738,5,10,"11,350",137,58,,,rain,night
2822,4/17/69,STL,CHC,L 0-3,34,29,0,4,0,0,0,0,5,0,4,0,0,0,0,2,0,0,-0.556,-4.078,1.175,7,12,"11,350",137,58,,,rain,night
2823,4/16/69,KCR,CHW,L 2-5,33,31,2,6,0,0,1,2,2,0,3,0,0,0,1,3,0,0,-0.231,-2.341,0.832,4,13,"11,163",104,,,,rain,cloudy
2824,4/16/69,CHW,KCR,W 5-2,35,28,5,8,0,0,3,5,6,1,5,0,1,0,0,1,0,0,0.269,1.144,0.917,6,10,"11,163",104,,,,rain,cloudy
2825,4/15/69,PIT,CHC,L 4-7,42,38,4,11,0,0,1,3,4,1,2,0,0,0,0,0,0,0,-0.2,-0.61,1.26,11,18,"4,362",154,55,,,rain,cloudy
2826,4/15/69,CHC,PIT,W 7-4,33,29,7,8,2,0,2,7,2,0,4,0,0,2,0,1,0,0,0.299,2.902,0.582,2,11,"4,362",154,55,,,rain,cloudy
2827,1968-09-10 (2),HOU,CIN,L 3-4,37,34,3,7,1,0,3,3,3,2,11,0,0,0,0,0,0,0,-0.059,-0.631,1.379,7,14,"2,353",157,,,,rain,night
2828,1968-09-10 (2),CIN,HOU,W 4-3,38,33,4,9,2,0,0,4,3,0,6,1,1,0,0,1,1,0,0.441,1.076,1.63,8,13,"2,353",157,,,,rain,night
2829,9/10/68,NYM,CHC,L 1-8,34,32,1,8,0,0,0,0,1,0,4,0,1,0,0,1,0,0,-0.246,-2.658,0.941,6,12,"1,501",131,,,,rain,overcast
2830,9/10/68,CHC,NYM,W 8-1,38,34,8,10,0,0,4,8,3,0,9,0,1,0,1,0,0,0,0.254,4.747,0.432,6,12,"1,501",131,,,,rain,overcast
2831,1968-09-02 (1),BAL,NYY,L 2-4,33,31,2,5,0,1,1,2,2,0,9,0,0,0,0,1,1,0,-0.3,-1.422,1.067,4,17,,146,,,,rain,overcast
2832,1968-09-02 (1),NYY,BAL,W 4-2,39,31,4,4,1,0,0,3,8,3,3,0,0,0,1,1,0,0,0.199,0.582,0.86,8,10,,146,,,,rain,overcast
2833,9/1/68,CHC,HOU,W 2-0,35,33,2,9,1,0,1,2,2,1,5,0,0,0,1,1,0,0,-0.025,-1.252,1.365,9,9,"11,570",132,,,,rain,overcast
2834,9/1/68,BAL,DET,L 3-7,33,31,3,7,0,0,1,3,2,0,9,0,0,0,0,1,0,0,-0.014,-0.521,0.772,3,14,"41,698",157,,,,rain,cloudy
2835,9/1/68,HOU,CHC,L 0-2,31,28,0,5,0,0,0,0,1,0,3,0,2,0,0,1,0,1,-0.524,-3.659,1.175,4,11,"11,570",132,,,,rain,overcast
2836,9/1/68,DET,BAL,W 7-3,43,36,7,12,1,0,1,6,5,0,6,1,1,0,1,0,0,0,0.488,3.871,0.891,12,10,"41,698",157,,,,rain,cloudy
2837,8/10/68,CHC,CIN,W 8-5,46,39,8,12,2,1,1,8,5,2,5,1,1,0,2,0,0,0,0.538,4.369,0.934,11,11,"12,580",167,70,,,rain,night
2838,8/10/68,CAL,BAL,L 0-1,18,16,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,-0.256,-1.901,0.996,3,9,"10,921",84,,,,rain,night
2839,8/10/68,BAL,CAL,W 1-0,19,13,1,3,0,0,0,1,4,0,4,0,1,1,0,0,0,2,-0.062,-0.901,1.048,3,9,"10,921",84,,,,rain,night
2840,8/10/68,CIN,CHC,L 5-8,37,35,5,12,2,0,1,5,1,0,2,1,0,0,0,3,0,0,0.038,1.371,1.128,5,15,"12,580",167,70,,,rain,night
2841,7/25/68,WSA,DET,L 1-4,25,19,1,1,0,0,0,0,6,0,5,0,0,0,1,1,1,0,-0.155,-1.186,1.176,6,11,"6,754",119,,,,rain,overcast
2842,7/25/68,DET,WSA,W 4-1,30,25,4,5,0,0,2,4,4,1,5,0,0,1,1,0,0,1,0.261,1.45,0.797,5,10,"6,754",119,,,,rain,overcast
2843,7/5/68,HOU,ATL,W 13-9,52,44,13,16,2,0,4,12,6,1,7,1,0,1,2,0,2,0,1.536,9.547,1.627,12,18,"17,390",197,,,,rain,night
2844,7/5/68,ATL,HOU,L 9-13,48,42,9,16,1,1,1,9,5,2,1,0,1,0,1,1,2,0,1.035,5.548,1.17,12,15,"17,390",197,,,,rain,night
2845,6/28/68,DET,CHW,W 5-4,36,31,5,8,1,1,2,5,3,0,7,2,0,0,0,1,0,0,0.6,1.87,0.845,7,12,"37,433",148,,,,rain,overcast
2846,6/28/68,CHW,DET,L 4-5,32,29,4,5,0,0,2,3,3,0,6,0,0,0,0,1,1,2,0.1,0.478,1.338,1,13,"37,433",148,,,,rain,overcast
2847,6/23/68,NYY,MIN,L 3-6,35,33,3,7,0,1,2,3,1,0,8,0,0,1,1,0,2,0,-0.193,-0.63,0.998,5,12,"25,102",137,72,,,rain,
2848,6/23/68,MIN,NYY,W 6-3,40,38,6,15,3,0,0,5,2,1,6,0,0,0,1,0,1,0,0.307,2.774,0.837,10,11,"25,102",137,72,,,rain,
