start,end,day_count
2022-04-01T00:00:00.000Z,2022-04-02T00:00:00.000Z,16798
2022-04-02T00:00:00.000Z,2022-04-03T00:00:00.000Z,15166
2022-04-03T00:00:00.000Z,2022-04-04T00:00:00.000Z,25470
2022-04-04T00:00:00.000Z,2022-04-05T00:00:00.000Z,252942
2022-04-05T00:00:00.000Z,2022-04-06T00:00:00.000Z,380197
2022-04-06T00:00:00.000Z,2022-04-07T00:00:00.000Z,192916
2022-04-07T00:00:00.000Z,2022-04-08T00:00:00.000Z,99138
2022-04-08T00:00:00.000Z,2022-04-09T00:00:00.000Z,110037
2022-04-09T00:00:00.000Z,2022-04-10T00:00:00.000Z,84791
2022-04-10T00:00:00.000Z,2022-04-11T00:00:00.000Z,93986
2022-04-11T00:00:00.000Z,2022-04-12T00:00:00.000Z,179227
2022-04-12T00:00:00.000Z,2022-04-13T00:00:00.000Z,81633
2022-04-13T00:00:00.000Z,2022-04-14T00:00:00.000Z,79452
2022-04-14T00:00:00.000Z,2022-04-15T00:00:00.000Z,877500
2022-04-15T00:00:00.000Z,2022-04-16T00:00:00.000Z,852814
2022-04-16T00:00:00.000Z,2022-04-17T00:00:00.000Z,434185
2022-04-17T00:00:00.000Z,2022-04-18T00:00:00.000Z,219954
2022-04-18T00:00:00.000Z,2022-04-19T00:00:00.000Z,211137
2022-04-19T00:00:00.000Z,2022-04-20T00:00:00.000Z,159883
2022-04-20T00:00:00.000Z,2022-04-21T00:00:00.000Z,120648
2022-04-21T00:00:00.000Z,2022-04-22T00:00:00.000Z,140583
2022-04-22T00:00:00.000Z,2022-04-23T00:00:00.000Z,123920
2022-04-23T00:00:00.000Z,2022-04-24T00:00:00.000Z,93779
2022-04-24T00:00:00.000Z,2022-04-25T00:00:00.000Z,117893
2022-04-25T00:00:00.000Z,2022-04-26T00:00:00.000Z,1933230
2022-04-26T00:00:00.000Z,2022-04-27T00:00:00.000Z,2809741
2022-04-27T00:00:00.000Z,2022-04-28T00:00:00.000Z,1405176
2022-04-28T00:00:00.000Z,2022-04-29T00:00:00.000Z,732832
2022-04-29T00:00:00.000Z,2022-04-30T00:00:00.000Z,466950
2022-04-30T00:00:00.000Z,2022-05-01T00:00:00.000Z,415860
2022-05-01T00:00:00.000Z,2022-05-01T15:28:13.000Z,161633
