version,version_season,season_name,season,episode,castaway,castaway_id,confessional_count,confessional_time,index_count,index_time
US,US02,Survivor: The Australian Outback,2.0,5.0,Kimmi,US0021,3.0,,1.1341772151898735,
US,US02,Survivor: The Australian Outback,2.0,5.0,Michael,US0022,6.0,,1.4177215189873418,
US,US02,Survivor: The Australian Outback,2.0,5.0,Jeff,US0023,4.0,,1.5594936708860758,
US,US02,Survivor: The Australian Outback,2.0,5.0,Alicia,US0024,3.0,,0.850632911392405,
US,US02,Survivor: The Australian Outback,2.0,5.0,Jerri,US0025,5.0,,1.5185582735438676,
US,US02,Survivor: The Australian Outback,2.0,5.0,Nick,US0026,1.0,,0.28354430379746837,
US,US02,Survivor: The Australian Outback,2.0,5.0,Amber,US0027,3.0,,0.47454946048245866,
US,US02,Survivor: The Australian Outback,2.0,5.0,Rodger,US0028,3.0,,0.9924050632911392,
US,US02,Survivor: The Australian Outback,2.0,5.0,Elisabeth,US0029,3.0,,0.7088607594936709,
US,US02,Survivor: The Australian Outback,2.0,5.0,Keith,US0030,4.0,,1.2338285972543925,
US,US02,Survivor: The Australian Outback,2.0,5.0,Colby,US0031,3.0,,1.0440088130614091,
US,US02,Survivor: The Australian Outback,2.0,5.0,Tina,US0032,2.0,,0.9016439749166715,
US,US02,Survivor: The Australian Outback,2.0,6.0,Michael,US0022,1.0,,1.264516129032258,
US,US02,Survivor: The Australian Outback,2.0,6.0,Jeff,US0023,4.0,,1.5655913978494622,
US,US02,Survivor: The Australian Outback,2.0,6.0,Alicia,US0024,4.0,,0.9634408602150537,
US,US02,Survivor: The Australian Outback,2.0,6.0,Jerri,US0025,6.0,,1.5401688781664655,
US,US02,Survivor: The Australian Outback,2.0,6.0,Nick,US0026,2.0,,0.36129032258064514,
US,US02,Survivor: The Australian Outback,2.0,6.0,Amber,US0027,1.0,,0.44583835946924005,
US,US02,Survivor: The Australian Outback,2.0,6.0,Rodger,US0028,2.0,,0.9634408602150537,
US,US02,Survivor: The Australian Outback,2.0,6.0,Elisabeth,US0029,2.0,,0.7225806451612903,
US,US02,Survivor: The Australian Outback,2.0,6.0,Keith,US0030,2.0,,1.1348612786489747,
US,US02,Survivor: The Australian Outback,2.0,6.0,Colby,US0031,7.0,,1.1753920386007237,
US,US02,Survivor: The Australian Outback,2.0,6.0,Tina,US0032,2.0,,0.851145958986731,
US,US02,Survivor: The Australian Outback,2.0,7.0,Jeff,US0023,9.0,,1.612372490950971,
US,US02,Survivor: The Australian Outback,2.0,7.0,Alicia,US0024,4.0,,0.9213557091148404,
US,US02,Survivor: The Australian Outback,2.0,7.0,Jerri,US0025,7.0,,1.5114558758846817,
US,US02,Survivor: The Australian Outback,2.0,7.0,Nick,US0026,3.0,,0.4146100691016782,
US,US02,Survivor: The Australian Outback,2.0,7.0,Amber,US0027,1.0,,0.4030549002359151,
US,US02,Survivor: The Australian Outback,2.0,7.0,Rodger,US0028,4.0,,0.9213557091148404,
US,US02,Survivor: The Australian Outback,2.0,7.0,Elisabeth,US0029,3.0,,0.6910167818361304,
US,US02,Survivor: The Australian Outback,2.0,7.0,Keith,US0030,6.0,,1.1419888840017594,
US,US02,Survivor: The Australian Outback,2.0,7.0,Colby,US0031,7.0,,1.2091647007077453,
US,US02,Survivor: The Australian Outback,2.0,7.0,Tina,US0032,7.0,,0.9404614338838019,
US,US02,Survivor: The Australian Outback,2.0,8.0,Alicia,US0024,3.0,,0.9064464671108192,
US,US02,Survivor: The Australian Outback,2.0,8.0,Jerri,US0025,4.0,,1.4653423048168321,
US,US02,Survivor: The Australian Outback,2.0,8.0,Nick,US0026,1.0,,0.39410715961339965,
US,US02,Survivor: The Australian Outback,2.0,8.0,Amber,US0027,1.0,,0.3887642849514044,
US,US02,Survivor: The Australian Outback,2.0,8.0,Rodger,US0028,3.0,,0.9064464671108192,
US,US02,Survivor: The Australian Outback,2.0,8.0,Elisabeth,US0029,11.0,,1.024678614994839,
US,US02,Survivor: The Australian Outback,2.0,8.0,Keith,US0030,3.0,,1.1064829648616896,
US,US02,Survivor: The Australian Outback,2.0,8.0,Colby,US0031,4.0,,1.1961977998504751,
US,US02,Survivor: The Australian Outback,2.0,8.0,Tina,US0032,3.0,,0.9270532948841183,
US,US02,Survivor: The Australian Outback,2.0,10.0,Jerri,US0025,11.0,,1.6242869573624672,
US,US02,Survivor: The Australian Outback,2.0,10.0,Nick,US0026,4.0,,0.4848684753030428,
US,US02,Survivor: The Australian Outback,2.0,10.0,Amber,US0027,2.0,,0.4060717393406168,
US,US02,Survivor: The Australian Outback,2.0,10.0,Rodger,US0028,0.0,,0.7965696379978561,
US,US02,Survivor: The Australian Outback,2.0,10.0,Elisabeth,US0029,1.0,,0.9351034880844397,
US,US02,Survivor: The Australian Outback,2.0,10.0,Keith,US0030,3.0,,1.0828579715749782,
US,US02,Survivor: The Australian Outback,2.0,10.0,Colby,US0031,5.0,,1.2182152180218504,
US,US02,Survivor: The Australian Outback,2.0,10.0,Tina,US0032,2.0,,0.893357826549357,
