version,version_season,season_name,season,episode,n_boots,castaway_id,castaway,tribe,tribe_status,challenge_type,outcome_type,team,result,result_notes,chosen_for_reward,challenge_id,sit_out,order_of_finish
US,US01,Survivor: Borneo,1.0,1.0,0.0,US0002,B.B.,Pagong,Original,Immunity and Reward,Tribal,,Won,,False,1.0,False,1.0
US,US01,Survivor: Borneo,1.0,1.0,0.0,US0004,Ramona,Pagong,Original,Immunity and Reward,Tribal,,Won,,False,1.0,False,1.0
US,US01,Survivor: Borneo,1.0,1.0,0.0,US0006,Joel,Pagong,Original,Immunity and Reward,Tribal,,Won,,False,1.0,False,1.0
US,US01,Survivor: Borneo,1.0,1.0,0.0,US0007,Gretchen,Pagong,Original,Immunity and Reward,Tribal,,Won,,False,1.0,False,1.0
US,US01,Survivor: Borneo,1.0,1.0,0.0,US0008,Greg,Pagong,Original,Immunity and Reward,Tribal,,Won,,False,1.0,False,1.0
US,US01,Survivor: Borneo,1.0,1.0,0.0,US0009,Jenna,Pagong,Original,Immunity and Reward,Tribal,,Won,,False,1.0,False,1.0
US,US01,Survivor: Borneo,1.0,1.0,0.0,US0010,Gervase,Pagong,Original,Immunity and Reward,Tribal,,Won,,False,1.0,False,1.0
US,US01,Survivor: Borneo,1.0,1.0,0.0,US0011,Colleen,Pagong,Original,Immunity and Reward,Tribal,,Won,,False,1.0,False,1.0
US,US01,Survivor: Borneo,1.0,1.0,0.0,US0001,Sonja,Tagi,Original,Immunity and Reward,Tribal,,Lost,,False,1.0,False,2.0
US,US01,Survivor: Borneo,1.0,1.0,0.0,US0003,Stacey,Tagi,Original,Immunity and Reward,Tribal,,Lost,,False,1.0,False,2.0
US,US01,Survivor: Borneo,1.0,1.0,0.0,US0005,Dirk,Tagi,Original,Immunity and Reward,Tribal,,Lost,,False,1.0,False,2.0
US,US01,Survivor: Borneo,1.0,1.0,0.0,US0012,Sean,Tagi,Original,Immunity and Reward,Tribal,,Lost,,False,1.0,False,2.0
US,US01,Survivor: Borneo,1.0,1.0,0.0,US0013,Sue,Tagi,Original,Immunity and Reward,Tribal,,Lost,,False,1.0,False,2.0
US,US01,Survivor: Borneo,1.0,1.0,0.0,US0014,Rudy,Tagi,Original,Immunity and Reward,Tribal,,Lost,,False,1.0,False,2.0
US,US01,Survivor: Borneo,1.0,1.0,0.0,US0015,Kelly,Tagi,Original,Immunity and Reward,Tribal,,Lost,,False,1.0,False,2.0
US,US01,Survivor: Borneo,1.0,1.0,0.0,US0016,Richard,Tagi,Original,Immunity and Reward,Tribal,,Lost,,False,1.0,False,2.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0002,B.B.,Pagong,Original,Reward,Tribal,,Won,,False,2.0,False,1.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0004,Ramona,Pagong,Original,Reward,Tribal,,Won,,False,2.0,False,1.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0006,Joel,Pagong,Original,Reward,Tribal,,Won,,False,2.0,False,1.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0007,Gretchen,Pagong,Original,Reward,Tribal,,Won,,False,2.0,False,1.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0008,Greg,Pagong,Original,Reward,Tribal,,Won,,False,2.0,False,1.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0009,Jenna,Pagong,Original,Reward,Tribal,,Won,,False,2.0,False,1.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0010,Gervase,Pagong,Original,Reward,Tribal,,Won,,False,2.0,False,1.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0011,Colleen,Pagong,Original,Reward,Tribal,,Won,,False,2.0,False,1.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0003,Stacey,Tagi,Original,Reward,Tribal,,Lost,,False,2.0,False,2.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0005,Dirk,Tagi,Original,Reward,Tribal,,Lost,,False,2.0,False,2.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0012,Sean,Tagi,Original,Reward,Tribal,,Lost,,False,2.0,False,2.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0013,Sue,Tagi,Original,Reward,Tribal,,Lost,,False,2.0,False,2.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0014,Rudy,Tagi,Original,Reward,Tribal,,Lost,,False,2.0,False,2.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0015,Kelly,Tagi,Original,Reward,Tribal,,Lost,,False,2.0,False,2.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0016,Richard,Tagi,Original,Reward,Tribal,,Lost,,False,2.0,False,2.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0002,B.B.,Pagong,Original,Immunity,Tribal,,Lost,,False,3.0,False,2.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0004,Ramona,Pagong,Original,Immunity,Tribal,,Lost,,False,3.0,False,2.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0006,Joel,Pagong,Original,Immunity,Tribal,,Lost,,False,3.0,False,2.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0007,Gretchen,Pagong,Original,Immunity,Tribal,,Lost,,False,3.0,False,2.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0008,Greg,Pagong,Original,Immunity,Tribal,,Lost,,False,3.0,False,2.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0009,Jenna,Pagong,Original,Immunity,Tribal,,Lost,,False,3.0,False,2.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0010,Gervase,Pagong,Original,Immunity,Tribal,,Lost,,False,3.0,False,2.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0011,Colleen,Pagong,Original,Immunity,Tribal,,Lost,,False,3.0,False,2.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0003,Stacey,Tagi,Original,Immunity,Tribal,,Won,,False,3.0,False,1.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0005,Dirk,Tagi,Original,Immunity,Tribal,,Won,,False,3.0,False,1.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0012,Sean,Tagi,Original,Immunity,Tribal,,Won,,False,3.0,False,1.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0013,Sue,Tagi,Original,Immunity,Tribal,,Won,,False,3.0,False,1.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0014,Rudy,Tagi,Original,Immunity,Tribal,,Won,,False,3.0,False,1.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0015,Kelly,Tagi,Original,Immunity,Tribal,,Won,,False,3.0,False,1.0
US,US01,Survivor: Borneo,1.0,2.0,1.0,US0016,Richard,Tagi,Original,Immunity,Tribal,,Won,,False,3.0,False,1.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0004,Ramona,Pagong,Original,Reward,Tribal,,Lost,,False,4.0,False,2.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0006,Joel,Pagong,Original,Reward,Tribal,,Lost,,False,4.0,False,2.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0007,Gretchen,Pagong,Original,Reward,Tribal,,Lost,,False,4.0,False,2.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0008,Greg,Pagong,Original,Reward,Tribal,,Lost,,False,4.0,False,2.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0009,Jenna,Pagong,Original,Reward,Tribal,,Lost,,False,4.0,False,2.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0010,Gervase,Pagong,Original,Reward,Tribal,,Lost,,False,4.0,False,2.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0011,Colleen,Pagong,Original,Reward,Tribal,,Lost,,False,4.0,False,2.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0003,Stacey,Tagi,Original,Reward,Tribal,,Won,,False,4.0,False,1.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0005,Dirk,Tagi,Original,Reward,Tribal,,Won,,False,4.0,False,1.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0012,Sean,Tagi,Original,Reward,Tribal,,Won,,False,4.0,False,1.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0013,Sue,Tagi,Original,Reward,Tribal,,Won,,False,4.0,False,1.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0014,Rudy,Tagi,Original,Reward,Tribal,,Won,,False,4.0,False,1.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0015,Kelly,Tagi,Original,Reward,Tribal,,Won,,False,4.0,False,1.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0016,Richard,Tagi,Original,Reward,Tribal,,Won,,False,4.0,False,1.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0004,Ramona,Pagong,Original,Immunity,Tribal,,Won,,False,5.0,False,1.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0006,Joel,Pagong,Original,Immunity,Tribal,,Won,,False,5.0,False,1.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0007,Gretchen,Pagong,Original,Immunity,Tribal,,Won,,False,5.0,False,1.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0008,Greg,Pagong,Original,Immunity,Tribal,,Won,,False,5.0,False,1.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0009,Jenna,Pagong,Original,Immunity,Tribal,,Won,,False,5.0,False,1.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0010,Gervase,Pagong,Original,Immunity,Tribal,,Won,,False,5.0,False,1.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0011,Colleen,Pagong,Original,Immunity,Tribal,,Won,,False,5.0,False,1.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0003,Stacey,Tagi,Original,Immunity,Tribal,,Lost,,False,5.0,False,2.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0005,Dirk,Tagi,Original,Immunity,Tribal,,Lost,,False,5.0,False,2.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0012,Sean,Tagi,Original,Immunity,Tribal,,Lost,,False,5.0,False,2.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0013,Sue,Tagi,Original,Immunity,Tribal,,Lost,,False,5.0,False,2.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0014,Rudy,Tagi,Original,Immunity,Tribal,,Lost,,False,5.0,False,2.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0015,Kelly,Tagi,Original,Immunity,Tribal,,Lost,,False,5.0,False,2.0
US,US01,Survivor: Borneo,1.0,3.0,2.0,US0016,Richard,Tagi,Original,Immunity,Tribal,,Lost,,False,5.0,False,2.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0004,Ramona,Pagong,Original,Reward,Tribal,,Lost,,False,6.0,False,2.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0006,Joel,Pagong,Original,Reward,Tribal,,Lost,,False,6.0,False,2.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0007,Gretchen,Pagong,Original,Reward,Tribal,,Lost,,False,6.0,False,2.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0008,Greg,Pagong,Original,Reward,Tribal,,Lost,,False,6.0,False,2.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0009,Jenna,Pagong,Original,Reward,Tribal,,Lost,,False,6.0,False,2.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0010,Gervase,Pagong,Original,Reward,Tribal,,Lost,,False,6.0,False,2.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0011,Colleen,Pagong,Original,Reward,Tribal,,Lost,,False,6.0,False,2.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0005,Dirk,Tagi,Original,Reward,Tribal,,Won,,False,6.0,False,1.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0012,Sean,Tagi,Original,Reward,Tribal,,Won,,False,6.0,False,1.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0013,Sue,Tagi,Original,Reward,Tribal,,Won,,False,6.0,False,1.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0014,Rudy,Tagi,Original,Reward,Tribal,,Won,,False,6.0,False,1.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0015,Kelly,Tagi,Original,Reward,Tribal,,Won,,False,6.0,False,1.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0016,Richard,Tagi,Original,Reward,Tribal,,Won,,False,6.0,False,1.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0004,Ramona,Pagong,Original,Immunity,Tribal,,Lost,,False,7.0,True,2.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0006,Joel,Pagong,Original,Immunity,Tribal,,Lost,,False,7.0,False,2.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0007,Gretchen,Pagong,Original,Immunity,Tribal,,Lost,,False,7.0,False,2.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0008,Greg,Pagong,Original,Immunity,Tribal,,Lost,,False,7.0,False,2.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0009,Jenna,Pagong,Original,Immunity,Tribal,,Lost,,False,7.0,False,2.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0010,Gervase,Pagong,Original,Immunity,Tribal,,Lost,,False,7.0,False,2.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0011,Colleen,Pagong,Original,Immunity,Tribal,,Lost,,False,7.0,False,2.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0005,Dirk,Tagi,Original,Immunity,Tribal,,Won,,False,7.0,False,1.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0012,Sean,Tagi,Original,Immunity,Tribal,,Won,,False,7.0,False,1.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0013,Sue,Tagi,Original,Immunity,Tribal,,Won,,False,7.0,False,1.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0014,Rudy,Tagi,Original,Immunity,Tribal,,Won,,False,7.0,False,1.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0015,Kelly,Tagi,Original,Immunity,Tribal,,Won,,False,7.0,False,1.0
US,US01,Survivor: Borneo,1.0,4.0,3.0,US0016,Richard,Tagi,Original,Immunity,Tribal,,Won,,False,7.0,False,1.0
US,US01,Survivor: Borneo,1.0,5.0,4.0,US0006,Joel,Pagong,Original,Reward,Tribal,,Won,,False,8.0,False,1.0
US,US01,Survivor: Borneo,1.0,5.0,4.0,US0007,Gretchen,Pagong,Original,Reward,Tribal,,Won,,False,8.0,False,1.0
US,US01,Survivor: Borneo,1.0,5.0,4.0,US0008,Greg,Pagong,Original,Reward,Tribal,,Won,,False,8.0,True,1.0
US,US01,Survivor: Borneo,1.0,5.0,4.0,US0009,Jenna,Pagong,Original,Reward,Tribal,,Won,,False,8.0,False,1.0
US,US01,Survivor: Borneo,1.0,5.0,4.0,US0010,Gervase,Pagong,Original,Reward,Tribal,,Won,,False,8.0,True,1.0
US,US01,Survivor: Borneo,1.0,5.0,4.0,US0011,Colleen,Pagong,Original,Reward,Tribal,,Won,,False,8.0,True,1.0
US,US01,Survivor: Borneo,1.0,5.0,4.0,US0005,Dirk,Tagi,Original,Reward,Tribal,,Lost,,False,8.0,True,2.0
US,US01,Survivor: Borneo,1.0,5.0,4.0,US0012,Sean,Tagi,Original,Reward,Tribal,,Lost,,False,8.0,False,2.0
US,US01,Survivor: Borneo,1.0,5.0,4.0,US0013,Sue,Tagi,Original,Reward,Tribal,,Lost,,False,8.0,False,2.0
US,US01,Survivor: Borneo,1.0,5.0,4.0,US0014,Rudy,Tagi,Original,Reward,Tribal,,Lost,,False,8.0,True,2.0
US,US01,Survivor: Borneo,1.0,5.0,4.0,US0015,Kelly,Tagi,Original,Reward,Tribal,,Lost,,False,8.0,True,2.0
US,US01,Survivor: Borneo,1.0,5.0,4.0,US0016,Richard,Tagi,Original,Reward,Tribal,,Lost,,False,8.0,False,2.0
US,US01,Survivor: Borneo,1.0,5.0,4.0,US0006,Joel,Pagong,Original,Immunity,Tribal,,Won,,False,9.0,False,1.0
US,US01,Survivor: Borneo,1.0,5.0,4.0,US0007,Gretchen,Pagong,Original,Immunity,Tribal,,Won,,False,9.0,False,1.0
US,US01,Survivor: Borneo,1.0,5.0,4.0,US0008,Greg,Pagong,Original,Immunity,Tribal,,Won,,False,9.0,False,1.0
US,US01,Survivor: Borneo,1.0,5.0,4.0,US0009,Jenna,Pagong,Original,Immunity,Tribal,,Won,,False,9.0,False,1.0
US,US01,Survivor: Borneo,1.0,5.0,4.0,US0010,Gervase,Pagong,Original,Immunity,Tribal,,Won,,False,9.0,False,1.0
US,US01,Survivor: Borneo,1.0,5.0,4.0,US0011,Colleen,Pagong,Original,Immunity,Tribal,,Won,,False,9.0,False,1.0
US,US01,Survivor: Borneo,1.0,5.0,4.0,US0005,Dirk,Tagi,Original,Immunity,Tribal,,Lost,,False,9.0,False,2.0
US,US01,Survivor: Borneo,1.0,5.0,4.0,US0012,Sean,Tagi,Original,Immunity,Tribal,,Lost,,False,9.0,False,2.0
US,US01,Survivor: Borneo,1.0,5.0,4.0,US0013,Sue,Tagi,Original,Immunity,Tribal,,Lost,,False,9.0,False,2.0
US,US01,Survivor: Borneo,1.0,5.0,4.0,US0014,Rudy,Tagi,Original,Immunity,Tribal,,Lost,,False,9.0,False,2.0
US,US01,Survivor: Borneo,1.0,5.0,4.0,US0015,Kelly,Tagi,Original,Immunity,Tribal,,Lost,,False,9.0,False,2.0
US,US01,Survivor: Borneo,1.0,5.0,4.0,US0016,Richard,Tagi,Original,Immunity,Tribal,,Lost,,False,9.0,False,2.0
US,US01,Survivor: Borneo,1.0,6.0,5.0,US0006,Joel,Pagong,Original,Reward,Tribal,,Won,,False,10.0,True,1.0
US,US01,Survivor: Borneo,1.0,6.0,5.0,US0007,Gretchen,Pagong,Original,Reward,Tribal,,Won,,False,10.0,False,1.0
US,US01,Survivor: Borneo,1.0,6.0,5.0,US0008,Greg,Pagong,Original,Reward,Tribal,,Won,,False,10.0,True,1.0
US,US01,Survivor: Borneo,1.0,6.0,5.0,US0009,Jenna,Pagong,Original,Reward,Tribal,,Won,,False,10.0,False,1.0
US,US01,Survivor: Borneo,1.0,6.0,5.0,US0010,Gervase,Pagong,Original,Reward,Tribal,,Won,,False,10.0,False,1.0
US,US01,Survivor: Borneo,1.0,6.0,5.0,US0011,Colleen,Pagong,Original,Reward,Tribal,,Won,,False,10.0,True,1.0
US,US01,Survivor: Borneo,1.0,6.0,5.0,US0012,Sean,Tagi,Original,Reward,Tribal,,Lost,,False,10.0,False,2.0
US,US01,Survivor: Borneo,1.0,6.0,5.0,US0013,Sue,Tagi,Original,Reward,Tribal,,Lost,,False,10.0,False,2.0
US,US01,Survivor: Borneo,1.0,6.0,5.0,US0014,Rudy,Tagi,Original,Reward,Tribal,,Lost,,False,10.0,True,2.0
US,US01,Survivor: Borneo,1.0,6.0,5.0,US0015,Kelly,Tagi,Original,Reward,Tribal,,Lost,,False,10.0,True,2.0
US,US01,Survivor: Borneo,1.0,6.0,5.0,US0016,Richard,Tagi,Original,Reward,Tribal,,Lost,,False,10.0,False,2.0
US,US01,Survivor: Borneo,1.0,6.0,5.0,US0006,Joel,Pagong,Original,Immunity,Tribal,,Lost,,False,11.0,False,2.0
US,US01,Survivor: Borneo,1.0,6.0,5.0,US0007,Gretchen,Pagong,Original,Immunity,Tribal,,Lost,,False,11.0,False,2.0
US,US01,Survivor: Borneo,1.0,6.0,5.0,US0008,Greg,Pagong,Original,Immunity,Tribal,,Lost,,False,11.0,False,2.0
US,US01,Survivor: Borneo,1.0,6.0,5.0,US0009,Jenna,Pagong,Original,Immunity,Tribal,,Lost,,False,11.0,False,2.0
US,US01,Survivor: Borneo,1.0,6.0,5.0,US0010,Gervase,Pagong,Original,Immunity,Tribal,,Lost,,False,11.0,True,2.0
US,US01,Survivor: Borneo,1.0,6.0,5.0,US0011,Colleen,Pagong,Original,Immunity,Tribal,,Lost,,False,11.0,True,2.0
US,US01,Survivor: Borneo,1.0,6.0,5.0,US0012,Sean,Tagi,Original,Immunity,Tribal,,Won,,False,11.0,False,1.0
US,US01,Survivor: Borneo,1.0,6.0,5.0,US0013,Sue,Tagi,Original,Immunity,Tribal,,Won,,False,11.0,False,1.0
US,US01,Survivor: Borneo,1.0,6.0,5.0,US0014,Rudy,Tagi,Original,Immunity,Tribal,,Won,,False,11.0,True,1.0
US,US01,Survivor: Borneo,1.0,6.0,5.0,US0015,Kelly,Tagi,Original,Immunity,Tribal,,Won,,False,11.0,False,1.0
US,US01,Survivor: Borneo,1.0,6.0,5.0,US0016,Richard,Tagi,Original,Immunity,Tribal,,Won,,False,11.0,False,1.0
US,US01,Survivor: Borneo,1.0,7.0,6.0,US0007,Gretchen,Rattana,Merged,Immunity,Individual,,Lost,,False,12.0,False,
US,US01,Survivor: Borneo,1.0,7.0,6.0,US0008,Greg,Rattana,Merged,Immunity,Individual,,Won,,False,12.0,False,
US,US01,Survivor: Borneo,1.0,7.0,6.0,US0009,Jenna,Rattana,Merged,Immunity,Individual,,Lost,,False,12.0,False,
US,US01,Survivor: Borneo,1.0,7.0,6.0,US0010,Gervase,Rattana,Merged,Immunity,Individual,,Lost,,False,12.0,False,
US,US01,Survivor: Borneo,1.0,7.0,6.0,US0011,Colleen,Rattana,Merged,Immunity,Individual,,Lost,,False,12.0,False,
US,US01,Survivor: Borneo,1.0,7.0,6.0,US0012,Sean,Rattana,Merged,Immunity,Individual,,Lost,,False,12.0,False,
US,US01,Survivor: Borneo,1.0,7.0,6.0,US0013,Sue,Rattana,Merged,Immunity,Individual,,Lost,,False,12.0,False,
US,US01,Survivor: Borneo,1.0,7.0,6.0,US0014,Rudy,Rattana,Merged,Immunity,Individual,,Lost,,False,12.0,False,
US,US01,Survivor: Borneo,1.0,7.0,6.0,US0015,Kelly,Rattana,Merged,Immunity,Individual,,Lost,,False,12.0,False,
US,US01,Survivor: Borneo,1.0,7.0,6.0,US0016,Richard,Rattana,Merged,Immunity,Individual,,Lost,,False,12.0,False,
US,US01,Survivor: Borneo,1.0,8.0,7.0,US0008,Greg,Rattana,Merged,Reward,Individual,,Won,,False,13.0,False,
US,US01,Survivor: Borneo,1.0,8.0,7.0,US0009,Jenna,Rattana,Merged,Reward,Individual,,Lost,,False,13.0,False,
US,US01,Survivor: Borneo,1.0,8.0,7.0,US0010,Gervase,Rattana,Merged,Reward,Individual,,Lost,,False,13.0,False,
US,US01,Survivor: Borneo,1.0,8.0,7.0,US0011,Colleen,Rattana,Merged,Reward,Individual,,Lost,,False,13.0,False,
US,US01,Survivor: Borneo,1.0,8.0,7.0,US0012,Sean,Rattana,Merged,Reward,Individual,,Lost,,False,13.0,False,
US,US01,Survivor: Borneo,1.0,8.0,7.0,US0013,Sue,Rattana,Merged,Reward,Individual,,Lost,,False,13.0,False,
US,US01,Survivor: Borneo,1.0,8.0,7.0,US0014,Rudy,Rattana,Merged,Reward,Individual,,Lost,,False,13.0,False,
US,US01,Survivor: Borneo,1.0,8.0,7.0,US0015,Kelly,Rattana,Merged,Reward,Individual,,Lost,,False,13.0,False,
US,US01,Survivor: Borneo,1.0,8.0,7.0,US0016,Richard,Rattana,Merged,Reward,Individual,,Lost,,False,13.0,False,
US,US01,Survivor: Borneo,1.0,8.0,7.0,US0008,Greg,Rattana,Merged,Immunity,Individual,,Lost,,False,14.0,False,
US,US01,Survivor: Borneo,1.0,8.0,7.0,US0009,Jenna,Rattana,Merged,Immunity,Individual,,Lost,,False,14.0,False,
US,US01,Survivor: Borneo,1.0,8.0,7.0,US0010,Gervase,Rattana,Merged,Immunity,Individual,,Won,,False,14.0,False,
US,US01,Survivor: Borneo,1.0,8.0,7.0,US0011,Colleen,Rattana,Merged,Immunity,Individual,,Lost,,False,14.0,False,
US,US01,Survivor: Borneo,1.0,8.0,7.0,US0012,Sean,Rattana,Merged,Immunity,Individual,,Lost,,False,14.0,False,
US,US01,Survivor: Borneo,1.0,8.0,7.0,US0013,Sue,Rattana,Merged,Immunity,Individual,,Lost,,False,14.0,False,
US,US01,Survivor: Borneo,1.0,8.0,7.0,US0014,Rudy,Rattana,Merged,Immunity,Individual,,Lost,,False,14.0,False,
US,US01,Survivor: Borneo,1.0,8.0,7.0,US0015,Kelly,Rattana,Merged,Immunity,Individual,,Lost,,False,14.0,False,
US,US01,Survivor: Borneo,1.0,8.0,7.0,US0016,Richard,Rattana,Merged,Immunity,Individual,,Lost,,False,14.0,False,
US,US01,Survivor: Borneo,1.0,9.0,8.0,US0009,Jenna,Rattana,Merged,Reward,Individual,,Lost,,True,15.0,False,
US,US01,Survivor: Borneo,1.0,9.0,8.0,US0010,Gervase,Rattana,Merged,Reward,Individual,,Lost,,False,15.0,False,
US,US01,Survivor: Borneo,1.0,9.0,8.0,US0011,Colleen,Rattana,Merged,Reward,Individual,,Won,,False,15.0,False,
US,US01,Survivor: Borneo,1.0,9.0,8.0,US0012,Sean,Rattana,Merged,Reward,Individual,,Lost,,False,15.0,False,
US,US01,Survivor: Borneo,1.0,9.0,8.0,US0013,Sue,Rattana,Merged,Reward,Individual,,Lost,,False,15.0,False,
US,US01,Survivor: Borneo,1.0,9.0,8.0,US0014,Rudy,Rattana,Merged,Reward,Individual,,Lost,,False,15.0,False,
US,US01,Survivor: Borneo,1.0,9.0,8.0,US0015,Kelly,Rattana,Merged,Reward,Individual,,Lost,,False,15.0,False,
US,US01,Survivor: Borneo,1.0,9.0,8.0,US0016,Richard,Rattana,Merged,Reward,Individual,,Lost,,False,15.0,False,
US,US01,Survivor: Borneo,1.0,9.0,8.0,US0009,Jenna,Rattana,Merged,Immunity,Individual,,Lost,,False,16.0,False,
US,US01,Survivor: Borneo,1.0,9.0,8.0,US0010,Gervase,Rattana,Merged,Immunity,Individual,,Lost,,False,16.0,False,
US,US01,Survivor: Borneo,1.0,9.0,8.0,US0011,Colleen,Rattana,Merged,Immunity,Individual,,Lost,,False,16.0,False,
US,US01,Survivor: Borneo,1.0,9.0,8.0,US0012,Sean,Rattana,Merged,Immunity,Individual,,Lost,,False,16.0,False,
US,US01,Survivor: Borneo,1.0,9.0,8.0,US0013,Sue,Rattana,Merged,Immunity,Individual,,Lost,,False,16.0,False,
US,US01,Survivor: Borneo,1.0,9.0,8.0,US0014,Rudy,Rattana,Merged,Immunity,Individual,,Won,,False,16.0,False,
US,US01,Survivor: Borneo,1.0,9.0,8.0,US0015,Kelly,Rattana,Merged,Immunity,Individual,,Lost,,False,16.0,False,
US,US01,Survivor: Borneo,1.0,9.0,8.0,US0016,Richard,Rattana,Merged,Immunity,Individual,,Lost,,False,16.0,False,
US,US01,Survivor: Borneo,1.0,10.0,9.0,US0010,Gervase,Rattana,Merged,Reward,Individual,,Won,,False,17.0,False,
US,US01,Survivor: Borneo,1.0,10.0,9.0,US0011,Colleen,Rattana,Merged,Reward,Individual,,Lost,,False,17.0,False,
US,US01,Survivor: Borneo,1.0,10.0,9.0,US0012,Sean,Rattana,Merged,Reward,Individual,,Lost,,False,17.0,False,
US,US01,Survivor: Borneo,1.0,10.0,9.0,US0013,Sue,Rattana,Merged,Reward,Individual,,Lost,,False,17.0,False,
US,US01,Survivor: Borneo,1.0,10.0,9.0,US0014,Rudy,Rattana,Merged,Reward,Individual,,Lost,,False,17.0,False,
US,US01,Survivor: Borneo,1.0,10.0,9.0,US0015,Kelly,Rattana,Merged,Reward,Individual,,Lost,,False,17.0,False,
US,US01,Survivor: Borneo,1.0,10.0,9.0,US0016,Richard,Rattana,Merged,Reward,Individual,,Lost,,False,17.0,False,
