"Indicator","Market","Destination","Units","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11","2019-12","2020-01","2020-02","2020-03","2020-04","2020-05","2020-06","2020-07","2020-08","2020-09","2020-10","2020-11","2020-12","2021-01","2021-02","2021-03","2021-04","2021-05","2021-06"
"Visitor arrivals","Total","Statewide","persons","540,656","558,703","600,286","537,904","515,209","574,999","641,430","629,858","534,315","566,935","544,006","541,492","521,429","579,297","626,188","575,387","554,625","620,357","654,172","633,517","538,771","566,947","534,686","583,917","557,784","553,955","618,386","558,383","527,865","596,804","641,232","645,700","363,219","398,790","395,384","492,860","467,688","509,640","580,343","488,023","517,731","594,486","611,894","617,899","471,052","522,969","499,317","571,793","522,162","506,518","551,175","494,532","480,382","549,229","616,878","627,272","479,592","517,009","506,791","590,480","522,872","545,257","588,530","556,986","554,577","619,780","684,228","647,276","528,080","576,339","542,461","625,542","584,592","581,030","678,307","557,396","581,625","662,721","740,182","696,924","565,815","608,998","571,492","665,154","618,419","594,657","660,398","618,230","587,441","679,080","733,251","697,767","574,192","591,110","587,525","686,047","589,202","583,578","688,236","609,151","599,842","676,774","715,016","736,336","572,646","591,607","590,882","674,551","600,278","606,000","671,502","549,590","554,709","580,625","614,677","608,391","461,016","514,369","497,637","564,118","523,512","527,562","556,542","542,511","516,308","550,563","624,311","608,522","494,441","505,777","488,612","578,395","532,827","531,180","607,856","557,584","550,271","607,820","680,928","649,450","539,256","574,518","552,536","633,907","597,883","593,417","633,551","581,441","553,651","607,630","668,290","653,570","560,830","590,067","568,628","690,090","646,467","627,542","710,443","647,341","622,629","679,463","724,793","730,699","600,443","646,644","656,181","736,098","667,861","664,304","756,767","659,831","637,514","711,329","753,344","740,582","597,725","640,338","624,101","720,766","690,481","651,331","732,507","667,032","650,799","725,409","774,483","735,758","624,373","662,576","638,991","767,045","685,482","665,365","782,681","680,149","712,134","777,469","818,454","757,539","647,201","687,740","665,856","799,495","723,543","690,359","782,857","700,218","716,741","799,700","833,438","777,504","667,587","717,011","697,109","828,211","758,919","708,059","807,506","757,643","754,531","835,365","895,823","819,173","700,475","737,643","749,466","879,744","794,946","776,506","896,601","795,942","796,850","891,001","935,017","843,585","716,055","763,673","778,483","900,187","817,600","780,827","928,849","849,398","847,396","947,112","995,210","926,417","736,155","796,191","809,076","952,441","862,574","828,056","434,856","4,564","9,116","17,068","22,562","22,344","18,868","76,613","183,779","235,793","171,976","235,283","439,785","484,071","629,681","791,053"

"Data is updated monthly by the Research & Economic Analysis Division, State of Hawaii Department of Business, Economic Development and Tourism (DBEDT)"
"Source of Data: Hawaii Tourism Authority"
"Seasonally adjusted series are from DBEDT"
"Hotel performance data prior to March 2017 are from Hospitality Advisors, LLC."
