3/4/20,SLC,440,427
3/4/20,YUL,324,300
3/4/20,YVR,417,364
3/4/20,YYZ,630,600
3/5/20,ATL,1290,1272
3/5/20,BOS,660,604
3/5/20,BWI,349,337
3/5/20,CLT,906,838
3/5/20,DEN,933,877
3/5/20,DFW,1086,1030
3/5/20,DTW,560,551
3/5/20,EWR,724,654
3/5/20,FLL,461,452
3/5/20,IAD,506,469
3/5/20,IAH,748,689
3/5/20,JFK,610,592
3/5/20,LAS,647,632
3/5/20,LAX,974,925
3/5/20,LGA,587,569
3/5/20,MCO,566,546
3/5/20,MIA,662,612
3/5/20,MSP,593,578
3/5/20,ORD,1440,1313
3/5/20,PHL,596,542
3/5/20,PHX,718,677
3/5/20,SAN,333,323
3/5/20,SEA,624,603
3/5/20,SFO,644,612
3/5/20,SLC,471,454
3/5/20,YUL,340,314
3/5/20,YVR,422,364
3/5/20,YYZ,642,606
3/6/20,ATL,1295,1279
3/6/20,BOS,670,615
3/6/20,BWI,344,338
3/6/20,CLT,830,817
3/6/20,DEN,924,902
3/6/20,DFW,1061,1034
3/6/20,DTW,566,559
3/6/20,EWR,659,643
3/6/20,FLL,476,468
3/6/20,IAD,476,451
3/6/20,IAH,708,694
3/6/20,JFK,619,603
3/6/20,LAS,680,654
3/6/20,LAX,956,919
3/6/20,LGA,579,567
3/6/20,MCO,570,557
3/6/20,MIA,643,607
3/6/20,MSP,587,576
3/6/20,ORD,1342,1300
3/6/20,PHL,562,544
3/6/20,PHX,681,663
3/6/20,SAN,334,326
3/6/20,SEA,627,613
3/6/20,SFO,669,643
3/6/20,SLC,456,448
3/6/20,YUL,352,326
3/6/20,YVR,423,367
3/6/20,YYZ,672,646
3/7/20,ATL,1074,1062
3/7/20,BOS,539,495
3/7/20,BWI,316,304
3/7/20,CLT,766,758
3/7/20,DEN,870,858
3/7/20,DFW,948,935
3/7/20,DTW,440,434
3/7/20,EWR,577,564
3/7/20,FLL,506,495
3/7/20,IAD,382,370
3/7/20,IAH,653,647
3/7/20,JFK,592,578
3/7/20,LAS,575,559
3/7/20,LAX,895,868
3/7/20,LGA,370,369
3/7/20,MCO,597,582
3/7/20,MIA,603,573
3/7/20,MSP,487,482
3/7/20,ORD,1223,1199
3/7/20,PHL,449,437
3/7/20,PHX,672,662
3/7/20,SAN,281,279
3/7/20,SEA,564,556
3/7/20,SFO,594,577
3/7/20,SLC,415,402
3/7/20,YUL,289,274
3/7/20,YVR,366,317
3/7/20,YYZ,580,555
3/8/20,ATL,1185,1166
3/8/20,BOS,582,530
3/8/20,BWI,321,317
3/8/20,CLT,839,834
3/8/20,DEN,939,924
3/8/20,DFW,1053,1043
3/8/20,DTW,483,480
3/8/20,EWR,617,604
3/8/20,FLL,567,548
3/8/20,IAD,392,383
3/8/20,IAH,739,729
3/8/20,JFK,629,608
3/8/20,LAS,720,696
3/8/20,LAX,913,882
3/8/20,LGA,431,427
3/8/20,MCO,628,609
3/8/20,MIA,658,631
3/8/20,MSP,473,465
3/8/20,ORD,1299,1262
3/8/20,PHL,481,474
3/8/20,PHX,693,683
3/8/20,SAN,296,290
3/8/20,SEA,554,538
3/8/20,SFO,623,600
3/8/20,SLC,445,436
3/8/20,YUL,313,291
3/8/20,YVR,387,339
3/8/20,YYZ,613,585
3/9/20,ATL,1271,1258
3/9/20,BOS,642,578
3/9/20,BWI,357,352
3/9/20,CLT,847,831
3/9/20,DEN,877,870
3/9/20,DFW,1026,1008
3/9/20,DTW,549,546
3/9/20,EWR,619,608
3/9/20,FLL,486,475
3/9/20,IAD,432,413
3/9/20,IAH,691,683
3/9/20,JFK,604,585
3/9/20,LAS,704,677
3/9/20,LAX,925,885
3/9/20,LGA,568,567
3/9/20,MCO,541,531
3/9/20,MIA,597,574
3/9/20,MSP,566,564
3/9/20,ORD,1333,1292
3/9/20,PHL,509,500
3/9/20,PHX,692,680
3/9/20,SAN,316,310
3/9/20,SEA,592,580
3/9/20,SFO,615,601
3/9/20,SLC,439,426
3/9/20,YUL,344,326
3/9/20,YVR,405,355
3/9/20,YYZ,622,599
3/10/20,ATL,1267,1258
3/10/20,BOS,646,578
3/10/20,BWI,361,351
