snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1553185136,0,180,32.73356,-117.17880,2371,0,0000
1553185196,0,315,32.73360,-117.17905,2371,14,0205
1553185241,0,315,32.73321,-117.17979,2371,11,0205
1553185251,0,325,32.73349,-117.18007,2371,15,0205
1553185258,25,329,32.73422,-117.18062,2371,31,0205
1553185265,150,329,32.73549,-117.18141,2371,51,0205
1553185273,275,331,32.73729,-117.18265,2371,76,0205
1553185280,350,330,32.74045,-117.18479,2371,97,0205
1553185287,425,329,32.74308,-117.18657,2371,106,0205
1553185293,475,328,32.74587,-117.18858,2371,113,0205
1553185299,525,327,32.74855,-117.19056,2371,120,0205
1553185305,575,328,32.75143,-117.19276,2371,124,0205
1553185311,600,329,32.75468,-117.19506,2371,129,0205
1553185318,650,329,32.75779,-117.19721,2371,131,0205
1553185329,775,332,32.76426,-117.20159,2371,132,0205
1553185335,800,333,32.76761,-117.20355,2371,136,0205
1553185342,775,336,32.77116,-117.20550,2371,140,0205
1553185348,775,343,32.77501,-117.20702,2371,142,0205
1553185355,750,348,32.77892,-117.20803,2371,145,0205
1553185362,750,349,32.78485,-117.20934,2371,146,0205
1553185368,750,349,32.78883,-117.21022,2371,146,0205
1553185376,750,350,32.79300,-117.21111,2371,146,0205
1553185386,750,350,32.80038,-117.21258,2371,145,0205
1553185392,800,351,32.80485,-117.21342,2371,143,0205
1553185399,825,351,32.80888,-117.21413,2371,143,0205
1553185405,875,352,32.81282,-117.21473,2371,142,1200
1553185411,900,351,32.81685,-117.21538,2371,140,1200
1553185418,925,352,32.82074,-117.21605,2371,140,1200
1553185431,950,338,32.82990,-117.21858,2371,140,1200
1553185439,925,334,32.83366,-117.22064,2371,141,1200
1553185449,900,334,32.84027,-117.22434,2371,142,1200
1553185476,850,335,32.85675,-117.23337,5119,143,1200
1553185491,850,335,32.86546,-117.23791,12666,143,1200
1553185501,825,335,32.87170,-117.24133,12666,144,1200
1553185514,800,334,32.87994,-117.24593,12666,143,1200
1553185525,800,335,32.88661,-117.24961,12666,142,1200
1553185536,800,335,32.89307,-117.25310,12666,142,1200
1553185552,725,338,32.90256,-117.25775,12666,150,1200
1553185559,650,340,32.90731,-117.25983,12666,151,1200
1553185573,550,340,32.91629,-117.26358,12666,154,1200
1553185583,500,343,32.92328,-117.26625,12666,152,1200
1553185597,450,344,32.93257,-117.26939,5690,150,1200
1553185607,450,345,32.93929,-117.27148,5690,148,1200
1553185617,450,345,32.94617,-117.27356,5690,148,1200
1553185626,450,345,32.95284,-117.27557,5690,145,1200
1553185636,475,345,32.95926,-117.27754,5690,141,1200
1553185647,550,345,32.96583,-117.27939,5690,139,1200
1553185657,600,345,32.97225,-117.28141,5690,140,1200
1553185668,575,344,32.97868,-117.28342,5690,145,1200
1553185678,550,344,32.98533,-117.28567,5690,145,1200
1553185692,550,344,32.99524,-117.28899,5690,144,1200
1553185703,575,342,33.00165,-117.29125,5690,144,1200
1553185713,550,340,33.00829,-117.29383,5690,145,1200
1553185724,550,339,33.01452,-117.29649,5690,143,1200
1553185734,575,339,33.02085,-117.29929,5690,142,1200
1553185743,550,340,33.02728,-117.30203,5690,144,1200
1553185749,550,340,33.03044,-117.30338,5690,144,1200
1553185758,550,340,33.03671,-117.30597,5690,143,1200
1553185768,550,340,33.04320,-117.30865,5690,142,1200
1553185780,550,340,33.04967,-117.31130,5690,143,1200
1553185789,525,339,33.05603,-117.31393,5690,145,1200
1553185800,550,339,33.06247,-117.31677,5690,143,1200
1553185809,600,339,33.06862,-117.31952,5690,140,1200
1553185819,675,339,33.07462,-117.32223,5690,139,1200
1553185830,625,337,33.08091,-117.32507,5690,144,1200
1553185839,600,335,33.08725,-117.32844,5690,144,1200
1553185849,650,334,33.09329,-117.33191,5690,143,1200
1553185861,625,333,33.09947,-117.33553,5690,145,1200
1553185870,625,333,33.10544,-117.33903,5690,144,1200
1553185880,625,333,33.11158,-117.34261,5690,145,1200
1553185891,625,334,33.11787,-117.34618,5690,144,1200
1553185901,625,334,33.12406,-117.34963,5690,145,1200
1553185911,625,332,33.13020,-117.35326,5690,144,1200
1553185921,650,331,33.13605,-117.35695,5690,143,1200
1553185931,750,330,33.14189,-117.36078,5690,136,1200
1553185941,900,329,33.14729,-117.36453,5690,130,1200
1553185951,1025,328,33.15241,-117.36829,5690,129,1200
1553185962,1000,328,33.15776,-117.37221,5690,140,1200
1553185976,1000,327,33.16644,-117.37859,5690,142,1200
1553185987,950,327,33.17201,-117.38281,5690,144,1200
1553186001,1000,328,33.18045,-117.38908,5690,143,1200
1553186012,975,328,33.18644,-117.39346,5690,144,1200
1553186022,1000,328,33.19198,-117.39754,5690,141,1200
1553186032,1125,325,33.19752,-117.40175,5690,135,1200
1553186042,1300,321,33.20264,-117.40630,5690,131,1200
1553186053,1400,320,33.20723,-117.41078,5690,129,1200
1553186062,1500,319,33.21176,-117.41523,5690,130,1200
1553186068,1550,319,33.21410,-117.41753,5690,130,1200
1553186078,1650,320,33.21913,-117.42253,5690,130,1200
