snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1560272215,0,98,33.81317,-118.16163,3021,16,0000
1560272232,50,270,33.81322,-118.16339,3021,35,0000
1560272238,150,259,33.81313,-118.16476,3021,44,1200
1560272245,300,196,33.81163,-118.16643,3021,55,1200
1560272253,350,166,33.81015,-118.16597,3021,64,1200
1560272259,350,116,33.80884,-118.16368,3021,83,1200
1560272267,400,79,33.80896,-118.15891,3021,99,1200
1560272275,400,33,33.81212,-118.15482,3021,118,1200
1560272282,375,43,33.81500,-118.15230,3021,126,1200
1560272293,400,74,33.81793,-118.14462,3021,132,1200
1560272299,450,84,33.81857,-118.14030,3021,131,1200
1560272305,525,88,33.81876,-118.13599,3021,130,1200
1560272312,625,90,33.81876,-118.13150,3021,129,1200
1560272319,675,90,33.81876,-118.12719,3021,130,1200
1560272326,725,90,33.81867,-118.12099,3021,133,1200
1560272332,775,90,33.81862,-118.11601,3021,136,1200
1560272339,800,90,33.81857,-118.11189,3021,136,1200
1560272346,825,90,33.81857,-118.10692,3021,136,1200
1560272358,875,89,33.81857,-118.09851,3021,136,1200
1560272365,900,90,33.81862,-118.09328,3021,135,1200
1560272377,950,106,33.81773,-118.08443,3021,135,1200
1560272383,1000,117,33.81620,-118.08014,3021,135,1200
1560272391,1000,125,33.81345,-118.07488,3021,136,1200
1560272398,1050,128,33.80977,-118.06927,3021,137,1200
1560272405,1000,133,33.80703,-118.06561,3021,140,1200
1560272411,1025,134,33.80447,-118.06252,3021,140,1200
1560272418,1025,136,33.80159,-118.05913,3021,143,1200
1560272426,1000,136,33.79707,-118.05393,3021,145,1200
1560272433,1000,135,33.79464,-118.05113,3021,145,1200
1560272445,1000,135,33.78850,-118.04384,3021,147,1200
1560272451,1000,135,33.78552,-118.04037,3021,147,1200
1560272457,1000,136,33.78258,-118.03700,3021,147,1200
1560272469,1000,136,33.77673,-118.03021,3021,147,1200
1560272476,1025,136,33.77358,-118.02657,3021,147,1200
1560272487,1000,136,33.76785,-118.01996,3021,148,1200
1560272493,1025,135,33.76466,-118.01622,3021,148,1200
1560272499,1000,135,33.76201,-118.01314,3021,148,1200
1560272505,1000,135,33.75906,-118.00970,3021,149,1200
1560272517,1000,136,33.75326,-118.00301,3021,148,1200
1560272531,1025,135,33.74628,-117.99483,3021,147,1200
1560272542,1025,133,33.73975,-117.98694,3021,148,1200
1560272575,1000,127,33.72533,-117.96727,2818,148,1200
1560272597,975,123,33.71626,-117.95174,26706,150,1200
1560272604,950,122,33.71406,-117.94756,26706,151,1200
1560272628,825,118,33.70560,-117.92926,26706,153,1200
1560272636,825,117,33.70280,-117.92299,26706,152,1200
1560272648,825,116,33.69926,-117.91449,1746,150,1200
1560272654,800,115,33.69736,-117.90976,1746,144,1200
1560272661,800,117,33.69562,-117.90561,1746,135,1200
1560272667,800,117,33.69392,-117.90174,1746,128,1200
1560272679,800,119,33.69074,-117.89458,1746,115,1200
1560272690,775,117,33.68785,-117.88805,1746,111,1200
1560272700,750,116,33.68576,-117.88319,1746,111,1200
1560272710,750,115,33.68320,-117.87689,1746,103,1200
1560272731,700,118,33.67946,-117.86822,3021,84,1200
1560272739,675,118,33.67789,-117.86476,3021,62,1200
1560272765,325,237,33.67497,-117.86374,14630,28,1200
1560272771,250,246,33.67468,-117.86437,14630,27,1200
1560272777,150,254,33.67440,-117.86528,14630,21,1200
1560272852,0,123,33.67194,-117.86789,4062,20,1200
1560272863,0,137,33.67170,-117.86777,4062,11,1200
