snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1555873632,500,78,33.81867,-118.14388,3021,102,0000
1555873655,800,89,33.81894,-118.13088,3021,120,1200
1555873679,825,89,33.81885,-118.11311,3021,142,1200
1555873695,875,90,33.81908,-118.09905,3021,143,1200
1555873706,900,107,33.81775,-118.08963,3021,142,1200
1555873722,950,126,33.81275,-118.07893,41462,143,1200
1555873728,950,125,33.81038,-118.07504,41462,144,1200
1555873734,975,124,33.80796,-118.07092,41462,145,1200
1555873740,975,126,33.80582,-118.06738,41462,146,1200
1555873746,975,127,33.80347,-118.06368,41462,146,1200
1555873756,1050,132,33.79860,-118.05691,41462,144,1200
1555873764,1050,131,33.79530,-118.05250,41462,143,1200
1555873773,1150,137,33.79097,-118.04731,41462,140,1200
1555873779,1125,142,33.78785,-118.04421,41462,144,1200
1555873786,1100,141,33.78478,-118.04134,41462,146,1200
1555873794,1075,142,33.77998,-118.03683,41462,146,1200
1555873803,1025,143,33.77514,-118.03253,41462,150,1200
1555873809,975,143,33.77132,-118.02910,41462,152,1200
1555873822,875,144,33.76420,-118.02292,41462,153,1200
1555873842,825,142,33.75302,-118.01295,41462,151,1200
1555873848,825,142,33.74927,-118.00953,41462,148,4300
1555873855,825,142,33.74597,-118.00656,41462,148,4300
1555873864,825,142,33.74103,-118.00196,41462,147,4300
1555873875,850,139,33.73478,-117.99608,41462,147,4300
1555873882,800,137,33.73119,-117.99219,41462,150,4300
1555873890,775,137,33.72725,-117.98784,41462,150,4300
1555873896,750,137,33.72374,-117.98395,41462,152,4300
1555873924,775,136,33.70963,-117.96833,41462,145,4300
1555873935,825,134,33.70409,-117.96166,41462,146,4300
1555873941,850,131,33.70135,-117.95808,41462,148,4300
1555873947,825,126,33.69882,-117.95416,41462,151,4300
1555873968,850,119,33.69196,-117.94160,2958,144,4300
1555873978,850,115,33.68829,-117.93341,2958,150,4300
1555873984,850,110,33.68651,-117.92798,2958,150,4300
1555873990,850,107,33.68515,-117.92319,2958,149,4300
1555873997,875,105,33.68404,-117.91845,2958,149,4300
1555874006,850,103,33.68253,-117.91116,2958,149,4300
1555874014,850,96,33.68161,-117.90379,2958,151,4300
1555874023,850,93,33.68129,-117.89827,2958,155,4300
1555874031,800,92,33.68079,-117.88902,2958,157,4300
1555874038,750,92,33.68056,-117.88420,2958,144,4300
1555874051,700,99,33.67989,-117.87512,2958,131,4300
1555874059,650,110,33.67812,-117.86877,2958,124,4300
1555874079,500,125,33.67259,-117.86228,6557,99,4300
1555874099,175,245,33.66994,-117.86890,18732,73,4300
