index,id,timezone,name,url,address,city,state,zip,latitude,longitude
27,1473,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/spokane/14020-e-sprague-ave.html,14020 E Sprague Ave,Spokane,WA,99216,47.65576369046822,-117.21613080831958
28,258,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/spokane/13606-e-32nd-ave.html,13606 E 32nd Ave,Spokane,WA,99216,47.62596679611382,-117.22264421534422
29,2248,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/liberty-lake/1304-n-liberty-lake-rd.html,1304 N Liberty Lake Rd,Liberty Lake,WA,99019,47.6694942,-117.1034096
30,243,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/id/coeur-d-alene/220-ironwood-dr.html,220 Ironwood Dr,Coeur d'Alene,ID,83814,47.69364016976588,-116.78984775396728
31,1470,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/id/coeur-d-alene/121-w-neider-ave.html,121 W Neider Ave,Coeur d'Alene,ID,83815,47.70878475651545,-116.7878515042297
32,3295,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/id/coeur-d-alene/1001-n-4th-st.html,1001 N 4th St,Coeur D'Alene,ID,83814,47.6831962,-116.7817444
33,2639,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/pullman/430-se-bishop-blvd.html,430 SE Bishop Blvd,Pullman,WA,99163,46.71607902669087,-117.17777387060778
34,383,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/id/moscow/1320-s-blaine-st.html,1320 S Blaine St,Moscow,ID,83843,46.7223411,-116.9828314
35,1159,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/newport/121-w-walnut-st.html,121 W Walnut St,Newport,WA,99156,48.183339210818666,-117.04057024232787
36,385,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/colville/391-n-main-st.html,391 N Main St,Colville,WA,99114,48.5472298,-117.9064062
37,584,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/toppenish/711-w-1st-ave.html,711 W 1st Ave,Toppenish,WA,98948,46.376331380021796,-120.3215968803566
38,1660,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/yakima/905-e-meade-ave.html,905 E Meade Ave,Yakima,WA,98903,46.57833971749925,-120.48879938332824
39,462,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/yakima/205-n-5th-ave.html,205 N 5th Ave,Yakima,WA,98902,46.60328974085561,-120.51604150608215
40,1235,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/yakima/2204a-w-nob-hill-blvd.html,2204A W Nob Hill Blvd,Yakima,WA,98902,46.583904091167035,-120.53917185233325
41,149,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/yakima/1610-w-lincoln-ave.html,1610 W Lincoln Ave,Yakima,WA,98902,46.602507761209374,-120.53237681401674
42,502,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/yakima/5702-summitview-ave.html,5702 Summitview Ave,Yakima,WA,98908,46.598852262355095,-120.58501406572759
43,1630,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/ellensburg/400-n-ruby-st.html,400 N Ruby St,Ellensburg,WA,98926,46.99614337176971,-120.54294893148835
44,1135,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/cle-elum/804-w-1st-st.html,804 W 1st St,Cle Elum,WA,98922,47.19562244131276,-120.95365427724607
45,1544,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/ephrata/1150-basin-st-sw.html,1150 Basin St SW,Ephrata,WA,98823,47.30953254815424,-119.55852459695893
46,1194,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/omak/607-omache-dr.html,607 Omache Dr,Omak,WA,98841,48.41812920265319,-119.51058626174927
47,3252,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/moses-lake/601-s-pioneer-way.html,601 S Pioneer Way,Moses Lake,WA,98837,47.1303889784404,-119.26832111195836
48,3265,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/chelan/106-w-manson-rd.html,106 W Manson Rd,Chelan,WA,98816,47.842286,-120.0197539
49,1449,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/wenatchee/501-n-miller-st.html,501 N Miller St,Wenatchee,WA,98801,47.431090934593456,-120.3240427
50,1589,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/leavenworth/116-riverbend-dr.html,116 Riverbend Dr,Leavenworth,WA,98826,47.59719947896811,-120.64515290793457
51,3521,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/east-wenatchee/510-grant-rd.html,510 Grant Rd,East Wenatchee,WA,98802,47.404505,-120.2810635
52,1842,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/vancouver/13023-ne-hwy-99-suite-1.html,13023 NE Hwy 99 Suite 1,Vancouver,WA,98686,45.71543904118934,-122.64971160635628
53,580,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/vancouver/14300-ne-20th-ave.html,14300 NE 20th Ave,Vancouver,WA,98686,45.724501,-122.6532305
54,4405,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/vancouver/408-ne-81st-st.html,408 NE 81st St,Vancouver,WA,98665,45.6817079,-122.668011
55,1611,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/vancouver/6711-ne-63rd-st.html,6711 NE 63rd St,Vancouver,WA,98661,45.6665149,-122.603505
56,400,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/vancouver/3707-n-main-st.html,3707 N Main St,Vancouver,WA,98663,45.6485737,-122.6669292
57,4313,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/battle-ground/904-w-main-st.html,904 W Main St,Battle Ground,WA,98604,45.7817373,-122.5466005
58,1653,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/vancouver/2615-ne-112th-ave.html,2615 NE 112th Ave,Vancouver,WA,98684,45.6412317,-122.5571137
59,1704,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/vancouver/6700-ne-162nd-ave-suite-500.html,6700 NE 162nd Ave Suite 500,Vancouver,WA,98682,45.67075874687174,-122.50793822203354
60,1103,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/vancouver/6701-e-mill-plain-blvd.html,6701 E Mill Plain Blvd,Vancouver,WA,98661,45.62608380711882,-122.60295466349817
61,1519,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/vancouver/13719-se-mill-plain-blvd.html,13719 SE Mill Plain Blvd,Vancouver,WA,98684,45.616750292980804,-122.5311398506164
62,509,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/portland/5920-ne-martin-luther-king-blvd.html,5920 NE Martin Luther King Blvd,Portland,OR,97211,45.565951896405245,-122.66010449097848
63,1951,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/portland/8330-n-ivanhoe-st.html,8330 N Ivanhoe St,Portland,OR,97203,45.5877247,-122.7530193
64,1447,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/portland/6901-ne-sandy-blvd.html,6901 NE Sandy Blvd,Portland,OR,97213,45.5476025,-122.5927272
65,1612,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/portland/1100-ne-broadway.html,1100 NE Broadway,Portland,OR,97232,45.53470205197193,-122.65416474672747
66,2790,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/portland/1303-nw-lovejoy-st.html,1303 NW Lovejoy St,Portland,OR,97209,45.5302653,-122.6846569
67,424,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/saint-helens/795-lower-columbia-river-hwy.html,795 Lower Columbia River Hwy,Saint Helens,OR,97051,45.849713174164535,-122.83233852716876
68,1287,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/camas/800-ne-3rd-ave.html,800 NE 3rd Ave,Camas,WA,98607,45.586934233901864,-122.39949475634461
69,3134,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/portland/2800-se-hawthorne-blvd.html,2800 SE Hawthorne Blvd,Portland,OR,97214,45.5118255,-122.6374664
70,2448,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/portland/1030-sw-jefferson-st.html,1030 SW Jefferson St,Portland,OR,97201,45.5159939,-122.6851605
71,596,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/portland/18425-nw-west-union-rd.html,18425 NW West Union Rd,Portland,OR,97229,45.5589934,-122.8664484
72,382,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/portland/3527-se-122nd-ave.html,3527 SE 122nd Ave,Portland,OR,97236,45.4962789,-122.5392749
73,536,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/troutdale/25691-se-stark.html,25691 SE Stark,Troutdale,OR,97060,45.52024798695067,-122.40019440650934
74,1687,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/washougal/3307-evergreen-way-bldg-5.html,3307 Evergreen Way Bldg 5,Washougal,WA,98671,45.578900717121584,-122.33471827976228
75,1070,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/gresham/1001-sw-highland-dr.html,1001 SW Highland Dr,Gresham,OR,97080,45.4892190602371,-122.47677259391787
76,430,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/gresham/1455-ne-division-st.html,1455 NE Division St,Gresham,OR,97030,45.5058941,-122.41697
77,1627,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/portland/3930-se-powell-blvd.html,3930 SE Powell Blvd,Portland,OR,97202,45.496947250359554,-122.62199968099594
78,1762,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/woodland/1725-pacific-ave.html,1725 Pacific Ave,Woodland,WA,98674,45.91257990912126,-122.7483263764043
79,2637,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/kelso/411-three-rivers-dr.html,411 Three Rivers Dr,Kelso,WA,98626,46.1411574,-122.9021259
80,91,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/longview/1227-15th-ave.html,1227 15th Ave,Longview,WA,98632,46.1367721,-122.9385472
81,1078,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/longview/2930-ocean-beach-hwy.html,2930 Ocean Beach Hwy,Longview,WA,98632,46.1484185,-122.961106
82,782,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/sandy/37601-hwy-26.html,37601 Hwy 26,Sandy,OR,97055,45.4012293,-122.2768953
83,521,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/boring/20151-se-hwy-212.html,20151 SE Hwy 212,Boring,OR,97089,45.4185082,-122.4559535
84,1231,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/clackamas/12032-se-sunnyside-rd.html,12032 SE Sunnyside Rd,Clackamas,OR,97015,45.428135,-122.5401987
85,1525,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/portland/13485-nw-cornell-rd.html,13485 NW Cornell Rd,Portland,OR,97229,45.527960419831835,-122.81448574396563
86,1230,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/hillsboro/2177-nw-185th-ave.html,2177 NW 185th Ave,Hillsboro,OR,97124,45.53609208860344,-122.86984920501709
87,4318,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/or/clatskanie/401-w-columbia-river-hwy.html,401 W Columbia River Hwy,Clatskanie,OR,97016,46.1059696,-123.2075623
88,1619,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/yelm/1109-yelm-ave-e.html,1109 Yelm Ave E,Yelm,WA,98597,46.93363939039954,-122.59397018465576
89,3525,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/chehalis/1100-s-market-blvd.html,1100 S Market Blvd,Chehalis,WA,98532,46.654951147782064,-122.9540911306885
90,1495,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/centralia/1129-harrison-ave.html,1129 Harrison Ave,Centralia,WA,98531,46.72783,-122.9810218
91,543,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/lacey/4700-yelm-hwy-se.html,4700 Yelm Hwy SE,Lacey,WA,98503,46.99789187813001,-122.82219707965851
92,1407,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/tumwater/705-trosper-rd-sw.html,705 Trosper Rd SW,Tumwater,WA,98512,46.99843349344597,-122.91756436989999
93,1503,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/tumwater/520-cleveland-ave-se.html,520 Cleveland Ave SE,Tumwater,WA,98501,47.01907320460485,-122.89786824232787
94,1977,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/lacey/6200-pacific-ave-se.html,6200 Pacific Ave SE,Lacey,WA,98503,47.03927191160907,-122.79994363558197
95,1952,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/olympia/4280-martin-way-e.html,4280 Martin Way E,Olympia,WA,98516,47.049956873617816,-122.82927220793457
96,1464,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/olympia/3215-harrison-ave-nw.html,3215 Harrison Ave NW,Olympia,WA,98502,47.0454275,-122.9421357
97,1173,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/lacey/1243-marvin-rd-ne.html,1243 Marvin Rd NE,Lacey,WA,98516,47.05936006434643,-122.76655302645874
98,585,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/shelton/600-franklin-st.html,600 Franklin St,Shelton,WA,98584,47.214658008430284,-123.10649247499896
99,547,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/graham/10105-224th-st-e.html,10105 224th St E,Graham,WA,98338,47.05432833219798,-122.29668776322939
100,3228,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/puyallup/5616-176th-st-e.html,5616 176th St E,Puyallup,WA,98375,47.09509237997794,-122.35302689021302
101,3305,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/tacoma/15805-pacific-ave-s.html,15805 Pacific Ave S,Tacoma,WA,98444,47.11305,-122.4322881
102,1798,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/puyallup/11501-canyon-rd-e.html,11501 Canyon Rd E,Puyallup,WA,98373,47.15185120377339,-122.35525135819702
103,2640,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/puyallup/13308-meridian-e.html,13308 Meridian E,Puyallup,WA,98373,47.1352475,-122.2950287
104,1645,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/lakewood/10223-gravelly-lake-dr-sw.html,10223 Gravelly Lake Dr SW,Lakewood,WA,98499,47.1642791,-122.5184065
105,1844,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/orting/215-whitsell-st-nw.html,215 Whitsell St NW,Orting,WA,98360,47.09874254712358,-122.20957250925494
106,3411,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/tacoma/8611-steilacoom-blvd-sw.html,8611 Steilacoom Blvd SW,Tacoma,WA,98498,47.18038089272093,-122.5521064669342
107,1436,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/tacoma/1624-72nd-st-e.html,1624 72nd St E,Tacoma,WA,98404,47.19005821583907,-122.40710704232787
108,1594,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/tacoma/707-s-56th-st.html,707 S 56th St,Tacoma,WA,98408,47.206909022671894,-122.44072480608216
109,422,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/puyallup/611-s-meridian.html,611 S Meridian,Puyallup,WA,98371,47.1870073,-122.2930657
110,2729,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/puyallup/708-shaw-rd-e.html,708 Shaw Rd E,Puyallup,WA,98372,47.18499081663024,-122.25922416693419
111,1437,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/tacoma/1302-s-38th-st.html,1302 S 38th St,Tacoma,WA,98418,47.22223885557227,-122.45146402883606
112,1546,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/aberdeen/221-w-heron-st.html,221 W Heron St,Aberdeen,WA,98520,46.97202798352183,-123.81839662142639
113,1571,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/belfair/23961-ne-state-route-3.html,23961 NE State Route 3,Belfair,WA,98528,47.4539743,-122.8226694
114,419,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/port-orchard/370-sw-sedgwick-rd.html,370 SW Sedgwick Rd,Port Orchard,WA,98367,47.49617578692049,-122.65214139629516
115,3317,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/port-orchard/3355-bethel-rd-se.html,3355 Bethel Rd SE,Port Orchard,WA,98366,47.51812843516262,-122.63030381533099
116,1467,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/bremerton/900-n-callow-ave.html,900 N Callow Ave,Bremerton,WA,98312,47.56966054870909,-122.6527109894414
117,1680,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/silverdale/2890-nw-bucklin-hill-rd.html,2890 NW Bucklin Hill Rd,Silverdale,WA,98383,47.6526667,-122.6881157
118,1524,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/bremerton/1401-ne-mcwilliams-rd.html,1401 NE McWilliams Rd,Bremerton,WA,98311,47.62056826327232,-122.63080350740967
119,3321,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/gig-harbor/4831-point-fosdick-dr-nw.html,4831 Point Fosdick Dr NW,Gig Harbor,WA,98335,47.3023058,-122.5758672
120,486,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/tacoma/3842-bridgeport-way.html,3842 Bridgeport Way,Tacoma,WA,98466,47.2216712,-122.5393458
121,1978,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/tacoma/2637-n-pearl-st.html,2637 N Pearl St,Tacoma,WA,98407,47.27279937067019,-122.51373501154376
122,3424,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/tacoma/2411-n-proctor-st.html,2411 N Proctor St,Tacoma,WA,98406,47.2695434,-122.4881592
123,329,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/tacoma/1112-s-m-st.html,1112 S M St,Tacoma,WA,98405,47.2512023,-122.4552832
124,3545,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/milton/900-e-meridian-ave-suite-12.html,900 E Meridian Ave Suite 12,Milton,WA,98354,47.248900643087254,-122.29589278538896
125,3501,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/federal-way/2109-sw-336th-st.html,2109 SW 336th St,Federal Way,WA,98023,47.2996937,-122.3618854
126,1555,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/federal-way/1207-s-320th-st.html,1207 S 320th St,Federal Way,WA,98003,47.3136405,-122.3179706
127,477,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/federal-way/28810-military-rd-s.html,28810 Military Rd S,Federal Way,WA,98003,47.3425128,-122.3000461
128,4483,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/auburn/4010-a-st.html,4010 A St,Auburn,WA,98002,47.2728838,-122.2271082
129,531,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/auburn/101-auburn-way-s.html,101 Auburn Way S,Auburn,WA,98002,47.306318775064305,-122.22744284180298
130,1186,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/des-moines/27035-pacific-hwy-s.html,27035 Pacific Hwy S,Des Moines,WA,98198,47.359341,-122.3106631
131,1294,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/kent/210-washington-ave-s.html,210 Washington Ave S,Kent,WA,98032,47.38048319316379,-122.2465768785736
132,544,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/bonney-lake/21301-hwy-410.html,21301 Hwy 410,Bonney Lake,WA,98391,47.1661242,-122.1448631
133,494,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/enumclaw/152-roosevelt-ave-e.html,152 Roosevelt Ave E,Enumclaw,WA,98022,47.1982382,-121.9797307
134,1966,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/kent/13101-se-kent-kangley-rd.html,13101 SE Kent-Kangley Rd,Kent,WA,98030,47.3566626,-122.1666924
135,792,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/covington/17023-se-272nd.html,17023 SE 272nd,Covington,WA,98042,47.35668388654585,-122.1150086283111
136,3148,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/poulsbo/19245-10th-ave-ne.html,19245 10th Ave NE,Poulsbo,WA,98370,47.738065504101066,-122.63680539940566
137,1252,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/bainbridge-island/253-high-school-rd-ne.html,253 High School Rd NE,Bainbridge Island,WA,98110,47.6350953,-122.5197055
138,186,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/kingston/8196-ne-hwy-104.html,8196 NE Hwy 104,Kingston,WA,98346,47.8115701,-122.5406391
139,1477,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/seattle/1423-nw-market-st.html,1423 NW Market St,Seattle,WA,98107,47.66831804692875,-122.37442083298407
140,1143,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/seattle/8340-15th-ave-nw.html,8340 15th Ave NW,Seattle,WA,98117,47.690075616821204,-122.37624031904907
141,2932,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/seattle/2622-california-ave-sw.html,2622 California Ave SW,Seattle,WA,98116,47.57996947228789,-122.38622631415559
142,1885,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/seattle/516-1st-ave-w.html,516 1st Ave W,Seattle,WA,98119,47.6235999,-122.357705
143,1062,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/seattle/4754-42nd-ave-sw.html,4754 42nd Ave SW,Seattle,WA,98116,47.55965742209878,-122.38520488904214
144,3213,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/shoreline/15332-aurora-ave-n.html,15332 Aurora Ave N,Shoreline,WA,98133,47.7409711,-122.3436026
145,1550,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/seattle/7300-roosevelt-way-ne.html,7300 Roosevelt Way NE,Seattle,WA,98115,47.68197097039437,-122.31700034471942
146,2980,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/seattle/4732-brooklyn-ave-ne.html,4732 Brooklyn Ave NE,Seattle,WA,98105,47.66423881263178,-122.31391172734116
147,1551,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/seattle/1410-e-john-st.html,1410 E John St,Seattle,WA,98112,47.62042,-122.3130222
148,1448,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/sequim/680f-w-washington-st.html,680F W Washington St,Sequim,WA,98382,48.0809763,-123.1172171
149,1922,America/Los_Angeles,Safeway,https://local.safeway.com/safeway/wa/port-angeles/2709-e-hwy-101.html,2709 E Hwy 101,Port Angeles,WA,98362,48.10598742018216,-123.3804903111145
