snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1567262106,0,295,33.81508,-118.14176,3021,0,0000
1567262320,0,340,33.81517,-118.14166,3021,0,1206
1567262398,0,270,33.81485,-118.14305,3021,18,1206
1567262416,0,272,33.81484,-118.14504,3021,17,1206
1567262424,0,272,33.81486,-118.14565,3021,15,1206
1567262430,0,272,33.81489,-118.14613,3021,15,1206
1567262436,0,270,33.81492,-118.14673,3021,17,1206
1567262443,0,262,33.81490,-118.14726,3021,16,1206
1567262453,75,358,33.81611,-118.14806,3021,47,1206
1567262460,175,358,33.81761,-118.14809,3021,64,1206
1567262466,325,357,33.81974,-118.14818,3021,78,1206
1567262472,475,358,33.82210,-118.14831,3021,88,1206
1567262482,575,358,33.82751,-118.14841,3021,112,1206
1567262493,625,354,33.83277,-118.14887,3021,122,1206
1567262499,650,354,33.83631,-118.14926,3021,126,1206
1567262505,700,354,33.83980,-118.14966,3021,130,1206
1567262511,675,355,33.84357,-118.15000,3021,135,1206
1567262522,675,355,33.85089,-118.15073,3021,137,1206
1567262528,675,356,33.85451,-118.15101,3021,138,1206
1567262534,675,356,33.85884,-118.15132,3021,139,1206
1567262541,675,357,33.86280,-118.15161,3021,139,1206
1567262552,700,356,33.87029,-118.15207,3021,139,1206
1567262559,700,357,33.87420,-118.15235,3021,139,1206
1567262570,650,356,33.88202,-118.15286,3021,142,1206
1567262576,650,356,33.88628,-118.15320,3021,141,1206
1567262582,650,356,33.88989,-118.15347,3021,141,1206
1567262590,625,356,33.89413,-118.15378,3021,141,1206
1567262601,625,356,33.90134,-118.15431,3021,140,1206
1567262612,650,355,33.90939,-118.15498,3021,139,1206
1567262624,650,355,33.91736,-118.15566,3021,139,1206
1567262631,650,355,33.92108,-118.15601,3021,139,1206
1567262639,650,355,33.92536,-118.15642,3021,139,1206
1567262652,675,355,33.93467,-118.15727,3021,138,1206
1567262659,675,355,33.93864,-118.15762,3021,138,1206
1567262669,675,355,33.94652,-118.15829,3021,137,1206
1567262675,700,355,33.95036,-118.15865,3021,137,1206
1567262682,700,355,33.95399,-118.15899,3021,137,1206
1567262694,725,355,33.96176,-118.15962,3021,135,1206
1567262700,725,355,33.96529,-118.15997,3021,135,1206
1567262706,725,356,33.96927,-118.16032,3021,135,1206
1567262717,750,356,33.97655,-118.16093,3021,135,1206
1567262723,750,355,33.98053,-118.16126,3021,135,1206
1567262729,750,355,33.98383,-118.16156,3021,135,1206
1567262735,750,356,33.98779,-118.16191,3021,135,1206
1567262742,775,355,33.99184,-118.16225,3021,136,1206
1567262748,775,355,33.99577,-118.16261,3021,136,1206
1567262754,775,355,33.99924,-118.16293,3021,136,1206
1567262760,775,355,34.00324,-118.16328,3021,136,1206
1567262766,800,355,34.00711,-118.16362,3021,136,1206
1567262772,800,355,34.01078,-118.16397,3021,136,1206
1567262778,800,352,34.01437,-118.16443,3021,136,1206
1567262784,800,348,34.01820,-118.16519,3021,135,1206
1567262791,800,347,34.02200,-118.16620,3021,135,1206
