snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1558774103,375,216,34.05460,-118.22942,3021,30,1200
1558774109,450,218,34.05380,-118.23017,3021,38,1200
1558774120,625,222,34.05180,-118.23246,3021,60,1200
1558774127,700,220,34.05038,-118.23396,3021,65,1200
1558774134,750,220,34.04891,-118.23549,3021,70,1200
1558774141,800,221,34.04738,-118.23709,3021,75,1200
1558774151,800,229,34.04425,-118.24103,3021,81,1200
1558774157,825,233,34.04300,-118.24304,3021,79,1200
1558774163,800,235,34.04173,-118.24518,3021,78,1200
1558774174,775,236,34.03988,-118.24854,3021,78,1200
1558774185,750,244,34.03766,-118.25314,3021,75,1200
1558774192,750,253,34.03697,-118.25538,3021,73,1200
1558774199,775,263,34.03642,-118.25897,3021,71,1200
1558774206,750,269,34.03628,-118.26138,3021,72,1200
1558774226,800,272,34.03670,-118.26939,3021,73,1200
1558774232,800,270,34.03674,-118.27197,3021,74,1200
1558774239,825,268,34.03672,-118.27480,3021,73,1200
1558774247,850,264,34.03656,-118.27718,3021,72,1200
1558774259,850,262,34.03606,-118.28217,3021,72,1200
1558774265,850,263,34.03583,-118.28442,3021,74,1200
1558774271,850,265,34.03565,-118.28711,3021,78,1200
1558774277,825,267,34.03550,-118.28979,3021,80,1200
1558774287,825,270,34.03541,-118.29529,3021,81,1200
1558774293,800,270,34.03541,-118.29803,3021,82,1200
1558774300,800,270,34.03541,-118.30072,3021,82,1200
1558774307,800,268,34.03537,-118.30347,3021,81,1200
1558774317,775,270,34.03532,-118.30885,3021,79,1200
1558774324,775,270,34.03532,-118.31149,3021,78,1200
1558774336,775,268,34.03528,-118.31670,3021,77,1200
1558774342,750,267,34.03522,-118.31926,3021,77,1200
1558774348,750,266,34.03513,-118.32195,3021,77,1200
1558774354,750,265,34.03496,-118.32438,3021,76,1200
1558774360,750,266,34.03482,-118.32690,3021,75,1200
1558774366,725,267,34.03468,-118.32959,3021,75,1200
1558774372,725,266,34.03459,-118.33200,3021,75,1200
1558774384,725,267,34.03436,-118.33716,3021,74,1200
1558774391,725,267,34.03429,-118.33963,3021,75,1200
1558774398,700,267,34.03418,-118.34220,3021,77,1200
1558774405,675,276,34.03432,-118.34613,3021,80,1200
1558774411,675,282,34.03478,-118.34905,3021,90,1200
1558774417,675,286,34.03546,-118.35201,3021,99,1200
1558774423,650,288,34.03639,-118.35537,3021,107,1200
1558774429,675,288,34.03746,-118.35915,3021,112,1200
1558774435,700,289,34.03853,-118.36283,3021,115,1200
1558774441,700,287,34.03951,-118.36636,3021,117,1200
1558774447,725,283,34.04031,-118.37000,3021,120,1200
1558774454,700,279,34.04105,-118.37438,3021,121,1200
1558774460,700,278,34.04164,-118.37852,3021,122,1200
1558774466,700,276,34.04202,-118.38220,3021,121,1200
1558774472,725,275,34.04242,-118.38660,3021,120,1200
1558774484,800,270,34.04274,-118.39422,3021,120,1200
1558774490,825,266,34.04263,-118.39868,3021,121,1200
1558774498,850,264,34.04235,-118.40257,3021,120,1200
1558774505,875,260,34.04169,-118.40891,3021,120,1200
1558774511,900,268,34.04132,-118.41289,3021,120,1200
1558774533,925,312,34.04626,-118.42552,3021,119,1200
1558774543,975,310,34.04961,-118.42976,3021,117,1200
1558774551,1025,279,34.05153,-118.43503,3021,115,1200
1558774574,1100,19,34.06088,-118.44023,2801,100,1200
1558774584,1200,357,34.06490,-118.43901,2801,97,1200
1558774593,1300,299,34.06805,-118.44166,2801,95,1200
1558774601,1325,227,34.06702,-118.44606,2801,97,1200
1558774614,1200,209,34.06171,-118.44978,2801,115,1200
1558774622,1100,223,34.05817,-118.45305,2801,118,1200
1558774633,1050,227,34.05450,-118.45801,2801,109,1200
1558774639,1025,224,34.05240,-118.46060,2801,104,1200
1558774647,1000,206,34.04915,-118.46345,2801,98,1200
1558774655,975,169,34.04617,-118.46386,2801,89,1200
1558774662,950,134,34.04379,-118.46191,2801,81,1200
1558774673,900,142,34.04086,-118.45868,2801,74,1200
1558774682,900,147,34.03834,-118.45667,2801,66,1200
1558774688,900,142,34.03684,-118.45538,2801,63,1200
1558774695,900,132,34.03565,-118.45403,2801,60,1200
1558774701,875,113,34.03468,-118.45213,2801,63,1200
1558774707,775,98,34.03427,-118.44971,2801,84,1200
1558774714,725,88,34.03411,-118.44475,2801,99,1200
1558774722,700,86,34.03429,-118.44125,2801,104,1200
1558774728,675,85,34.03450,-118.43766,2801,105,1200
1558774734,675,83,34.03473,-118.43452,2801,97,1200
1558774743,700,83,34.03527,-118.42958,2801,90,1200
1558774749,700,85,34.03551,-118.42673,2801,89,1200
1558774755,675,86,34.03569,-118.42352,2801,88,1200
1558774761,650,92,34.03574,-118.42068,2801,85,1200
1558774771,625,111,34.03499,-118.41666,2801,76,1200
1558774777,650,110,34.03418,-118.41429,2801,77,1200
