snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1565554417,0,271,34.21634,-118.49506,41880,0,0000
1565554729,0,5,34.21634,-118.49526,41880,2,1200
1565554748,0,5,34.21656,-118.49522,41880,12,1200
1565554766,0,2,34.21690,-118.49516,41880,12,1200
1565554873,0,95,34.21701,-118.49490,41880,29,1200
1565554883,0,104,34.21673,-118.49326,41880,41,1200
1565554898,1025,175,34.21375,-118.49219,41880,49,1200
1565554904,1125,183,34.21239,-118.49214,41880,52,1200
1565554910,1200,202,34.21092,-118.49265,41880,59,1200
1565554917,1250,228,34.20947,-118.49412,41880,71,1200
1565554923,1250,254,34.20850,-118.49663,41880,82,1200
1565554949,1225,269,34.20845,-118.50974,41880,94,1200
1565554958,1250,270,34.20840,-118.51479,41880,95,1200
1565554964,1250,269,34.20840,-118.51781,41880,95,1200
1565554973,1250,270,34.20831,-118.52252,41880,94,1200
1565554979,1300,270,34.20831,-118.52583,41880,96,1200
1565554985,1275,270,34.20835,-118.52914,41880,99,1200
1565554991,1300,269,34.20831,-118.53230,41880,102,1200
1565555000,1300,270,34.20831,-118.53745,41880,103,1200
1565555006,1300,270,34.20831,-118.54099,41880,101,1200
1565555013,1275,269,34.20831,-118.54449,41880,100,1200
1565555019,1325,270,34.20831,-118.54758,41880,98,1200
1565555025,1325,270,34.20831,-118.55084,41880,99,1200
1565555035,1375,268,34.20831,-118.55696,41880,98,1200
1565555046,1450,270,34.20826,-118.56262,41880,101,1200
1565555057,1500,271,34.20836,-118.56928,41880,102,1200
1565555063,1500,268,34.20831,-118.57286,41880,105,1200
1565555073,1475,268,34.20827,-118.57785,41880,102,1200
1565555085,1475,268,34.20812,-118.58476,41880,99,1200
1565555093,1525,244,34.20712,-118.58934,41880,93,1200
1565555099,1500,236,34.20575,-118.59203,41880,96,1200
1565555105,1475,235,34.20410,-118.59489,41880,96,1200
1565555111,1500,236,34.20258,-118.59753,41880,95,1200
1565555120,1500,235,34.20039,-118.60153,41880,99,1200
