index,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,year,month,day,hour,minute
10,1372464888115687424,1372464888115687424,2021-03-18 01:28:23 PDT,2021-03-18,01:28:23,-0700,19438251,mark_arirang,Mark Broome,,"Thank you, Mr Ambassador.",en,[],[],[],1,0,3,[],[],https://twitter.com/mark_arirang/status/1372464888115687424,False,https://twitter.com/UKinKorea/status/1372449411993772036,0,,,,,,,,[],,,,,2021,3,18,1,28
11,1372336511589314564,1372336511589314560,2021-03-17 16:58:15 PDT,2021-03-17,16:58:15,-0700,19438251,mark_arirang,Mark Broome,,Lol,und,[],[],[],0,0,0,[],[],https://twitter.com/mark_arirang/status/1372336511589314564,False,https://twitter.com/joelpollak/status/1372336099184365570,0,,,,,,,,[],,,,,2021,3,17,16,58
12,1372307570778513408,1372307570778513408,2021-03-17 15:03:15 PDT,2021-03-17,15:03:15,-0700,19438251,mark_arirang,Mark Broome,,"Haven't u got bigger fish to fry, bud? Record rape cases and knife crimes spiraling out of control?  https://t.co/oLlGI3yihb",en,[],['https://www.thetimes.co.uk/article/sadiq-khan-is-failing-london-on-knife-crime-7q3xrxksf'],[],0,0,0,[],[],https://twitter.com/mark_arirang/status/1372307570778513408,False,https://twitter.com/SadiqKhan/status/1372258572734717954,0,,,,,,,,[],,,,,2021,3,17,15,3
13,1372300069563637764,1372300069563637760,2021-03-17 14:33:27 PDT,2021-03-17,14:33:27,-0700,19438251,mark_arirang,Mark Broome,,John 'Grifter' Kerry.,en,[],[],[],0,0,2,[],[],https://twitter.com/mark_arirang/status/1372300069563637764,False,https://twitter.com/ChefGruel/status/1372284156692942848,0,,,,,,,,[],,,,,2021,3,17,14,33
14,1372247030702039041,1372247030702039040,2021-03-17 11:02:41 PDT,2021-03-17,11:02:41,-0700,19438251,mark_arirang,Mark Broome,,He seems like a real charmer.,en,[],[],[],0,0,1,[],[],https://twitter.com/mark_arirang/status/1372247030702039041,False,https://twitter.com/Breaking911/status/1372244006088892422,0,,,,,,,,[],,,,,2021,3,17,11,2
15,1372242614662033410,1372242614662033408,2021-03-17 10:45:09 PDT,2021-03-17,10:45:09,-0700,19438251,mark_arirang,Mark Broome,,You hate to see it...  https://t.co/SmyJX0lE2y,en,[],['https://www.foxnews.com/media/cnn-hemorrhaging-viewers-trump-down-50-percent'],[],0,0,2,[],[],https://twitter.com/mark_arirang/status/1372242614662033410,False,,0,,,,,,,,[],,,,,2021,3,17,10,45
16,1372239653005258752,1372239653005258752,2021-03-17 10:33:22 PDT,2021-03-17,10:33:22,-0700,19438251,mark_arirang,Mark Broome,,Good times.,en,[],[],[],0,0,0,[],[],https://twitter.com/mark_arirang/status/1372239653005258752,False,https://twitter.com/ManUtd/status/1372227112619376640,0,,,,,,,,[],,,,,2021,3,17,10,33
17,1372238883627278336,1372238883627278336,2021-03-17 10:30:19 PDT,2021-03-17,10:30:19,-0700,19438251,mark_arirang,Mark Broome,,Do we know the motive yet? You seem pretty sure.,en,[],[],[],2,0,0,[],[],https://twitter.com/mark_arirang/status/1372238883627278336,False,https://twitter.com/JessLee_DC/status/1372149108031508481,0,,,,,,,,[],,,,,2021,3,17,10,30
18,1372225000539709443,1372225000539709440,2021-03-17 09:35:09 PDT,2021-03-17,09:35:09,-0700,19438251,mark_arirang,Mark Broome,,So he'll be resigning then.,en,[],[],[],0,0,2,[],[],https://twitter.com/mark_arirang/status/1372225000539709443,False,https://twitter.com/politico/status/1372204913732763648,0,,,,,,,,[],,,,,2021,3,17,9,35
19,1372086109434388480,1372086109434388480,2021-03-17 00:23:15 PDT,2021-03-17,00:23:15,-0700,19438251,mark_arirang,Mark Broome,,Should be stripped of their 2009 and 2011 Champions League wins.  Give the trophy to the losers of the final. Oh... it was Manchester United. Winner winner chicken dinner!,en,[],[],[],0,0,3,[],[],https://twitter.com/mark_arirang/status/1372086109434388480,False,https://twitter.com/barneyronay/status/1372082851659845634,0,,,,,,,,[],,,,,2021,3,17,0,23
20,1371964200147243009,1371964200147243008,2021-03-16 16:18:49 PDT,2021-03-16,16:18:49,-0700,19438251,mark_arirang,Mark Broome,,Lol... they taking Hunter?,en,[],[],[],0,0,0,[],[],https://twitter.com/mark_arirang/status/1371964200147243009,False,https://twitter.com/Rover829/status/1371961183037755398,0,,,,,,,,[],,,,,2021,3,16,16,18
21,1371740686739861505,1371740686739861504,2021-03-16 01:30:40 PDT,2021-03-16,01:30:40,-0700,19438251,mark_arirang,Mark Broome,,*feels* xenophobic??,tl,[],[],[],0,0,1,[],[],https://twitter.com/mark_arirang/status/1371740686739861505,False,https://twitter.com/joshjonsmith/status/1371415879045419012,0,,,,,,,,[],,,,,2021,3,16,1,30
22,1371627966212370435,1371627966212370432,2021-03-15 18:02:45 PDT,2021-03-15,18:02:45,-0700,19438251,mark_arirang,Mark Broome,,Trump was right all along.  The Washington Post doesn't have sources--they just make stuff up. Kinda like CNN!,en,[],[],[],0,0,1,[],[],https://twitter.com/mark_arirang/status/1371627966212370435,False,https://twitter.com/WalkerJohnB/status/1371604836714749952,0,,,,,,,,[],,,,,2021,3,15,18,2
23,1371627078177591298,1371627078177591296,2021-03-15 17:59:13 PDT,2021-03-15,17:59:13,-0700,19438251,mark_arirang,Mark Broome,,Hiden' Biden. Doubt he'll do a press conference before he's shifted aside for Harris prior to the mid-terms.,en,[],[],[],0,0,0,[],[],https://twitter.com/mark_arirang/status/1371627078177591298,False,https://twitter.com/MZHemingway/status/1371615479727538177,0,,,,,,,,[],,,,,2021,3,15,17,59
24,1370860106854801408,1370860106854801408,2021-03-13 14:11:33 PST,2021-03-13,14:11:33,-0700,19438251,mark_arirang,Mark Broome,,Agree. Snoozefest otherwise.,en,[],[],[],0,0,0,[],[],https://twitter.com/mark_arirang/status/1370860106854801408,False,https://twitter.com/RudyGiuliani/status/1370761305792086018,0,,,,,,,,[],,,,,2021,3,13,14,11
25,1370729306071044100,1370729306071044096,2021-03-13 05:31:48 PST,2021-03-13,05:31:48,-0700,19438251,mark_arirang,Mark Broome,,"Topped $60,000 fyi.",en,[],[],[],0,0,0,[],[],https://twitter.com/mark_arirang/status/1370729306071044100,False,https://twitter.com/spectatorindex/status/1370686252723281921,0,,,,,,,,[],,,,,2021,3,13,5,31
26,1370321254327054336,1370321254327054336,2021-03-12 02:30:21 PST,2021-03-12,02:30:21,-0700,19438251,mark_arirang,Mark Broome,,When Biden press conference?  Need a good laugh. Also: DEMOCRACY DIES IN DARKNESS.,en,[],[],[],0,0,1,[],[],https://twitter.com/mark_arirang/status/1370321254327054336,False,,0,,,,,,,,[],,,,,2021,3,12,2,30
27,1369092959669350402,1369078345615380480,2021-03-08 17:09:32 PST,2021-03-08,17:09:32,-0700,19438251,mark_arirang,Mark Broome,,@TanterDrM Sure! Hit me up!,en,[],[],[],0,0,1,[],[],https://twitter.com/mark_arirang/status/1369092959669350402,False,,0,,,,,,,,"[{'screen_name': 'TanterDrM', 'name': 'DrM', 'id': '11445662'}]",,,,,2021,3,8,17,9
28,1369091506443669504,1369078345615380480,2021-03-08 17:03:46 PST,2021-03-08,17:03:46,-0700,19438251,mark_arirang,Mark Broome,,@TanterDrM I'm worried. Democracy Dies In Darkness.,en,[],[],[],1,0,0,[],[],https://twitter.com/mark_arirang/status/1369091506443669504,False,,0,,,,,,,,"[{'screen_name': 'TanterDrM', 'name': 'DrM', 'id': '11445662'}]",,,,,2021,3,8,17,3
29,1369089130492174336,1369078345615380480,2021-03-08 16:54:19 PST,2021-03-08,16:54:19,-0700,19438251,mark_arirang,Mark Broome,,"@TanterDrM It happens ALL the time.  The lights are on, but no one's home.  Why you think he won't do a proper press conference?",en,[],[],[],1,0,0,[],[],https://twitter.com/mark_arirang/status/1369089130492174336,False,,0,,,,,,,,"[{'screen_name': 'TanterDrM', 'name': 'DrM', 'id': '11445662'}]",,,,,2021,3,8,16,54
30,1369078345615380480,1369078345615380480,2021-03-08 16:11:28 PST,2021-03-08,16:11:28,-0700,19438251,mark_arirang,Mark Broome,,Out to lunch.,en,[],[],[],1,0,0,[],[],https://twitter.com/mark_arirang/status/1369078345615380480,False,https://twitter.com/tomselliott/status/1369044328807596036,0,,,,,,,,[],,,,,2021,3,8,16,11
31,1368367470180855810,1368367470180855808,2021-03-06 17:06:42 PST,2021-03-06,17:06:42,-0700,19438251,mark_arirang,Mark Broome,, https://t.co/3EwgfPkc3R,und,[],[],['https://pbs.twimg.com/tweet_video_thumb/Ev1q87AVgAEHLuL.jpg'],0,0,0,[],[],https://twitter.com/mark_arirang/status/1368367470180855810,False,https://twitter.com/washingtonpost/status/1368308273816932363,1,https://pbs.twimg.com/tweet_video_thumb/Ev1q87AVgAEHLuL.jpg,,,,,,,[],,,,,2021,3,6,17,6
32,1367962696516169733,1367962696516169728,2021-03-05 14:18:17 PST,2021-03-05,14:18:17,-0700,19438251,mark_arirang,Mark Broome,,Just in: no one cares.,en,[],[],[],0,0,0,[],[],https://twitter.com/mark_arirang/status/1367962696516169733,False,https://twitter.com/brianstelter/status/1367860081224736771,0,,,,,,,,[],,,,,2021,3,5,14,18
33,1367835524984049665,1367835524984049664,2021-03-05 05:52:56 PST,2021-03-05,05:52:56,-0700,19438251,mark_arirang,Mark Broome,,I dunno what I want first.... big bro in Rikers Island or Fredo to lose his CNN TV gig that was only given to him because of his powerful brother. Torn. I'll just let it play out.  https://t.co/sbTxGpDzSs,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/EvuHJvTVkAc4vSV.jpg'],0,0,0,[],[],https://twitter.com/mark_arirang/status/1367835524984049665,False,https://twitter.com/Timcast/status/1367834548051050496,1,https://pbs.twimg.com/tweet_video_thumb/EvuHJvTVkAc4vSV.jpg,,,,,,,[],,,,,2021,3,5,5,52
34,1367834454454980611,1367834454454980608,2021-03-05 05:48:41 PST,2021-03-05,05:48:41,-0700,19438251,mark_arirang,Mark Broome,,"No new normal.  Just normal.  I will take the vaccine, then I'm never wearing your masks again. For one, they mess up my skin. Enough of this madness.",en,[],[],[],0,0,0,[],[],https://twitter.com/mark_arirang/status/1367834454454980611,False,https://twitter.com/SquawkCNBC/status/1367824690522243075,0,,,,,,,,[],,,,,2021,3,5,5,48
35,1367833123816230916,1367833123816230912,2021-03-05 05:43:24 PST,2021-03-05,05:43:24,-0700,19438251,mark_arirang,Mark Broome,,No. How funny.,en,[],[],[],0,0,0,[],[],https://twitter.com/mark_arirang/status/1367833123816230916,False,https://twitter.com/JerryDunleavy/status/1367704258808844289,0,,,,,,,,[],,,,,2021,3,5,5,43
36,1367617989185445888,1367617989185445888,2021-03-04 15:28:32 PST,2021-03-04,15:28:32,-0700,19438251,mark_arirang,Mark Broome,,I thought we were getting a proper Capitol storming. Almost as though it was total BS all along!,en,[],[],[],0,0,0,[],[],https://twitter.com/mark_arirang/status/1367617989185445888,False,,0,,,,,,,,[],,,,,2021,3,4,15,28
37,1367299748697305088,1367299748697305088,2021-03-03 18:23:57 PST,2021-03-03,18:23:57,-0700,19438251,mark_arirang,Mark Broome,,Lol,und,[],[],[],0,0,1,[],[],https://twitter.com/mark_arirang/status/1367299748697305088,False,https://twitter.com/Politics_Polls/status/1366918091217731591,0,,,,,,,,[],,,,,2021,3,3,18,23
38,1367289499814785024,1367289499814785024,2021-03-03 17:43:14 PST,2021-03-03,17:43:14,-0700,19438251,mark_arirang,Mark Broome,,I just need some warning so I can grab some popcorn when he finally does (and not handpicked CNN/MSNBC droids).,en,[],[],[],0,0,1,[],[],https://twitter.com/mark_arirang/status/1367289499814785024,False,https://twitter.com/stillgray/status/1367286901267296257,0,,,,,,,,[],,,,,2021,3,3,17,43
39,1366553649057390598,1366553649057390592,2021-03-01 16:59:13 PST,2021-03-01,16:59:13,-0700,19438251,mark_arirang,Mark Broome,,"Jeezus.  Don't let the door hit you on the way out, Guv'nor!",en,[],[],[],0,0,1,[],[],https://twitter.com/mark_arirang/status/1366553649057390598,False,https://twitter.com/mattsgorman/status/1366551879447117824,0,,,,,,,,[],,,,,2021,3,1,16,59
40,1366203720694853635,1366203720694853632,2021-02-28 17:48:44 PST,2021-02-28,17:48:44,-0700,19438251,mark_arirang,Mark Broome,,Your obsession with Trump even extends to your profile picture.  Why not report on some current news like the very serious and credible allegations against your colleague's big brother?  https://t.co/AyA9t5kVnH,en,[],[],['https://pbs.twimg.com/media/EvW7CzVUYAA-1Nt.jpg'],0,0,0,[],[],https://twitter.com/mark_arirang/status/1366203720694853635,False,https://twitter.com/brianstelter/status/1366132710738186242,1,https://pbs.twimg.com/media/EvW7CzVUYAA-1Nt.jpg,,,,,,,[],,,,,2021,2,28,17,48
41,1366169813559648256,1366164287010430976,2021-02-28 15:34:00 PST,2021-02-28,15:34:00,-0700,19438251,mark_arirang,Mark Broome,,@TanterDrM Basically the same thing then!,en,[],[],[],1,1,1,[],[],https://twitter.com/mark_arirang/status/1366169813559648256,False,,0,,,,,,,,"[{'screen_name': 'TanterDrM', 'name': 'DrM', 'id': '11445662'}]",,,,,2021,2,28,15,34
42,1366168499937185792,1366164287010430976,2021-02-28 15:28:47 PST,2021-02-28,15:28:47,-0700,19438251,mark_arirang,Mark Broome,,"@TanterDrM You hang around a lot backstage and in dressing rooms, I guess.",en,[],[],[],1,1,2,[],[],https://twitter.com/mark_arirang/status/1366168499937185792,False,,0,,,,,,,,"[{'screen_name': 'TanterDrM', 'name': 'DrM', 'id': '11445662'}]",,,,,2021,2,28,15,28
43,1366164287010430976,1366164287010430976,2021-02-28 15:12:02 PST,2021-02-28,15:12:02,-0700,19438251,mark_arirang,Mark Broome,,Is the suggestion that most high profile people WOULDN'T do this before a big speech?,en,[],[],[],2,2,7,[],[],https://twitter.com/mark_arirang/status/1366164287010430976,False,https://twitter.com/brianstelter/status/1366161794897747975,0,,,,,,,,[],,,,,2021,2,28,15,12
44,1365120474020155395,1365120474020155392,2021-02-25 18:04:18 PST,2021-02-25,18:04:18,-0700,19438251,mark_arirang,Mark Broome,,"Psaki is gonna be doing lots of ""circling back"" tomorrow.",en,[],[],[],0,0,1,[],[],https://twitter.com/mark_arirang/status/1365120474020155395,False,,0,,,,,,,,[],,,,,2021,2,25,18,4
45,1365118593680089090,1365118593680089088,2021-02-25 17:56:50 PST,2021-02-25,17:56:50,-0700,19438251,mark_arirang,Mark Broome,,lol,und,[],[],[],0,0,0,[],[],https://twitter.com/mark_arirang/status/1365118593680089090,False,https://twitter.com/DailyCaller/status/1365117956536086531,0,,,,,,,,[],,,,,2021,2,25,17,56
46,1365096598271782912,1365096598271782912,2021-02-25 16:29:25 PST,2021-02-25,16:29:25,-0700,19438251,mark_arirang,Mark Broome,,Airstrikes in Syria.  AMERICA'S BACK!,en,[],[],[],0,0,0,[],[],https://twitter.com/mark_arirang/status/1365096598271782912,False,,0,,,,,,,,[],,,,,2021,2,25,16,29
47,1365000236872073217,1365000236872073216,2021-02-25 10:06:31 PST,2021-02-25,10:06:31,-0700,19438251,mark_arirang,Mark Broome,,Good.,en,[],[],[],0,0,0,[],[],https://twitter.com/mark_arirang/status/1365000236872073217,False,https://twitter.com/zerohedge/status/1364992236912574465,0,,,,,,,,[],,,,,2021,2,25,10,6
48,1364505596108529664,1364505596108529664,2021-02-24 01:21:00 PST,2021-02-24,01:21:00,-0700,19438251,mark_arirang,Mark Broome,,"From ""Kids In Cages"" to ""Migrant Facility for Children"" in circa 2 months.  Impressive.    https://t.co/xyGC8dhymI",en,[],['https://www.washingtonpost.com/national/immigrant-children-camp-texas-biden/2021/02/22/05dfd58c-7533-11eb-8115-9ad5e9c02117_story.html?utm_campaign=wp_main&utm_source=twitter&utm_medium=social'],[],0,0,0,[],[],https://twitter.com/mark_arirang/status/1364505596108529664,False,,0,,,,,,,,[],,,,,2021,2,24,1,21
49,1363358204852281345,1363358204852281344,2021-02-20 21:21:40 PST,2021-02-20,21:21:40,-0700,19438251,mark_arirang,Mark Broome,,Dave B should go easy on the botox. He is turning into a Ken doll.,en,[],[],[],0,0,0,[],[],https://twitter.com/mark_arirang/status/1363358204852281345,False,https://twitter.com/stoolpresidente/status/1363319685509480448,0,,,,,,,,[],,,,,2021,2,20,21,21
50,1363356170707034113,1363356170707034112,2021-02-20 21:13:35 PST,2021-02-20,21:13:35,-0700,19438251,mark_arirang,Mark Broome,,Livin' the dream! :),en,[],[],[],1,0,4,[],[],https://twitter.com/mark_arirang/status/1363356170707034113,False,https://twitter.com/NeatPaul/status/1363321505686253571,0,,,,,,,,[],,,,,2021,2,20,21,13
51,1363140476010782722,1363140476010782720,2021-02-20 06:56:30 PST,2021-02-20,06:56:30,-0700,19438251,mark_arirang,Mark Broome,,Sounds like u got some competition then.,en,[],[],[],0,0,0,[],[],https://twitter.com/mark_arirang/status/1363140476010782722,False,https://twitter.com/JuddLegum/status/1362953344445259776,0,,,,,,,,[],,,,,2021,2,20,6,56
52,1363106264369164295,1363106264369164288,2021-02-20 04:40:33 PST,2021-02-20,04:40:33,-0700,19438251,mark_arirang,Mark Broome,,"Nice take Mike Ryan, but money printer go brrrr. You literally press zeroes onto a screen and money appears. It's magic! Also, one Bitcoin is now over 65,000,000 won on Upbit. Coincidence? Probably not.",en,[],[],[],0,0,0,[],[],https://twitter.com/mark_arirang/status/1363106264369164295,False,https://twitter.com/rice_e/status/1362427619275341831,0,,,,,,,,[],,,,,2021,2,20,4,40
53,1362121734757867520,1362121734757867520,2021-02-17 11:28:23 PST,2021-02-17,11:28:23,-0700,19438251,mark_arirang,Mark Broome,,lolo,en,[],[],[],0,0,0,[],[],https://twitter.com/mark_arirang/status/1362121734757867520,False,https://twitter.com/CalebJHull/status/1361872770255224832,0,,,,,,,,[],,,,,2021,2,17,11,28
54,1361803152358477831,1361803152358477824,2021-02-16 14:22:27 PST,2021-02-16,14:22:27,-0700,19438251,mark_arirang,Mark Broome,,Fire!!!,en,[],[],[],0,0,0,[],[],https://twitter.com/mark_arirang/status/1361803152358477831,False,https://twitter.com/MZHemingway/status/1361801647136116738,0,,,,,,,,[],,,,,2021,2,16,14,22
55,1361735120755957761,1361735120755957760,2021-02-16 09:52:07 PST,2021-02-16,09:52:07,-0700,19438251,mark_arirang,Mark Broome,,"Optics of this look fantastic to be honest. However, CNN not blasting obits of mostly elderly people in our face every 5 minutes now... so I guess the COVID plague angle has been put to bed (like Joe at 6PM every night). Brian Stelter on Biden's favorite MK character, COMING UP!",en,[],[],[],0,0,0,[],[],https://twitter.com/mark_arirang/status/1361735120755957761,False,https://twitter.com/IGN/status/1361352335256145925,0,,,,,,,,[],,,,,2021,2,16,9,52
56,1361496792160894976,1361496792160894976,2021-02-15 18:05:05 PST,2021-02-15,18:05:05,-0700,19438251,mark_arirang,Mark Broome,,"Donald Trump is the drug CNN can't quit. So, so tiresome. Who's been the president for almost a month again?",en,[],[],[],0,0,0,[],[],https://twitter.com/mark_arirang/status/1361496792160894976,False,,0,,,,,,,,[],,,,,2021,2,15,18,5
57,1360764620609261569,1360764620609261568,2021-02-13 17:35:41 PST,2021-02-13,17:35:41,-0700,19438251,mark_arirang,Mark Broome,,Seeing this a lot these days. Random cellphone numbers trending in SK. Bizarre.  https://t.co/jVpsGWT6HK,en,[],[],['https://pbs.twimg.com/media/EuJoKjJVcAUjtay.png'],0,0,0,[],[],https://twitter.com/mark_arirang/status/1360764620609261569,False,,1,https://pbs.twimg.com/media/EuJoKjJVcAUjtay.png,,,,,,,[],,,,,2021,2,13,17,35
58,1360613512481972228,1360613512481972224,2021-02-13 07:35:15 PST,2021-02-13,07:35:15,-0700,19438251,mark_arirang,Mark Broome,,I'm truly chilled by how boring this impeachment trial is.,en,[],[],[],0,0,2,[],[],https://twitter.com/mark_arirang/status/1360613512481972228,False,,0,,,,,,,,[],,,,,2021,2,13,7,35
59,1360487908835135488,1360487908835135488,2021-02-12 23:16:08 PST,2021-02-12,23:16:08,-0700,19438251,mark_arirang,Mark Broome,,"Corn Pop. But be careful, he's a bad dude.",en,[],[],[],0,0,0,[],[],https://twitter.com/mark_arirang/status/1360487908835135488,False,https://twitter.com/bdomenech/status/1360471498142724098,0,,,,,,,,[],,,,,2021,2,12,23,16
60,1360105009786937350,1360055556648562688,2021-02-11 21:54:38 PST,2021-02-11,21:54:38,-0700,19438251,mark_arirang,Mark Broome,,@Jasebechervaise Yeah probably best to not venture inside lol. Very cool tho!,en,[],[],[],0,0,1,[],[],https://twitter.com/mark_arirang/status/1360105009786937350,False,,0,,,,,,,,"[{'screen_name': 'Jasebechervaise', 'name': 'Jason Bechervaise', 'id': '62290311'}]",,,,,2021,2,11,21,54
61,1360103357881282568,1360055556648562688,2021-02-11 21:48:04 PST,2021-02-11,21:48:04,-0700,19438251,mark_arirang,Mark Broome,,@Jasebechervaise That's great. They safe to go inside?,en,[],[],[],1,0,0,[],[],https://twitter.com/mark_arirang/status/1360103357881282568,False,,0,,,,,,,,"[{'screen_name': 'Jasebechervaise', 'name': 'Jason Bechervaise', 'id': '62290311'}]",,,,,2021,2,11,21,48
62,1360092396730470400,1360075189854195712,2021-02-11 21:04:31 PST,2021-02-11,21:04:31,-0700,19438251,mark_arirang,Mark Broome,,@hohocho @Tesla @elonmusk nvm. I see. 60m. Thanks,en,[],[],[],0,0,0,[],[],https://twitter.com/mark_arirang/status/1360092396730470400,False,,0,,,,,,,,"[{'screen_name': 'hohocho', 'name': 'Jaehwan Cho 조재환', 'id': '31310727'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}, {'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}]",,,,,2021,2,11,21,4
63,1360092066307477507,1360075189854195712,2021-02-11 21:03:12 PST,2021-02-11,21:03:12,-0700,19438251,mark_arirang,Mark Broome,,@hohocho @Tesla @elonmusk How much do they retail for in Korea?,en,[],[],[],1,0,0,[],[],https://twitter.com/mark_arirang/status/1360092066307477507,False,,0,,,,,,,,"[{'screen_name': 'hohocho', 'name': 'Jaehwan Cho 조재환', 'id': '31310727'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}, {'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}]",,,,,2021,2,11,21,3
64,1360086508020006915,1360086508020006912,2021-02-11 20:41:07 PST,2021-02-11,20:41:07,-0700,19438251,mark_arirang,Mark Broome,,"Most people (hopefully) have jobs, Brian.",en,[],[],[],0,0,0,[],[],https://twitter.com/mark_arirang/status/1360086508020006915,False,https://twitter.com/brianstelter/status/1360081242037846019,0,,,,,,,,[],,,,,2021,2,11,20,41
