index,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,year,month,day,hour,minute
10,1375133678410555393,1375133678410555392,2021-03-25 10:13:12 PDT,2021-03-25,10:13:12,-0700,58579942,mattgaetz,Matt Gaetz,, https://t.co/ylTx3Vyyrv,und,[],['https://www.breitbart.com/politics/2021/03/25/matt-gaetz-rips-cancel-culture-coming-conservative-members-military/'],[],112,81,524,[],[],https://twitter.com/mattgaetz/status/1375133678410555393,False,,0,,,,,,,,[],,,,,2021,3,25,10,13
11,1375094924882874375,1375094924882874368,2021-03-25 07:39:12 PDT,2021-03-25,07:39:12,-0700,58579942,mattgaetz,Matt Gaetz,,Deal. I want Gaetzgate.,cy,[],[],[],5313,2114,9429,[],[],https://twitter.com/mattgaetz/status/1375094924882874375,False,https://twitter.com/elonmusk/status/1375033483148451842,0,,,,,,,,[],,,,,2021,3,25,7,39
12,1375094490659180552,1375094490659180544,2021-03-25 07:37:29 PDT,2021-03-25,07:37:29,-0700,58579942,mattgaetz,Matt Gaetz,,Kansas proving to be more progressive on Marijuana Reform than the @JoeBiden administration.  Kansas.,en,"[{'screen_name': 'joebiden', 'name': 'joe biden', 'id': '939091'}]",[],[],125,80,451,[],[],https://twitter.com/mattgaetz/status/1375094490659180552,False,https://twitter.com/marijuanamoment/status/1374436178556973061,0,,,,,,,,[],,,,,2021,3,25,7,37
13,1374905710924898306,1374905710924898304,2021-03-24 19:07:20 PDT,2021-03-24,19:07:20,-0700,58579942,mattgaetz,Matt Gaetz,,Fact,en,[],[],[],198,313,2517,[],[],https://twitter.com/mattgaetz/status/1374905710924898306,False,https://twitter.com/Tony19542/status/1374855159562534921,0,,,,,,,,[],,,,,2021,3,24,19,7
14,1374812850733088769,1374812850733088768,2021-03-24 12:58:21 PDT,2021-03-24,12:58:21,-0700,58579942,mattgaetz,Matt Gaetz,,"Joe Biden has reverted to the corruption of @HillaryClinton, rejecting the campaign finance model embraced by me &amp; @BarackObama.  Say it ain’t so, Joe.    https://t.co/oLc18tBYuv",en,"[{'screen_name': 'hillaryclinton', 'name': 'hillary clinton', 'id': '1339835893'}, {'screen_name': 'barackobama', 'name': 'barack obama', 'id': '813286'}]",['https://thehill.com/blogs/congress-blog/campaign/544745-president-biden-on-special-interest-money-are-you-more-an-obama'],[],103,121,528,[],[],https://twitter.com/mattgaetz/status/1374812850733088769,False,,0,,,,,,,,[],,,,,2021,3,24,12,58
15,1374740936945758210,1374740936945758208,2021-03-24 08:12:35 PDT,2021-03-24,08:12:35,-0700,58579942,mattgaetz,Matt Gaetz,,"Ted Cruz and I are fighters for our fellow Americans.  We were both debate champions in school.   But we aren’t cool. We are nerds.  Everyone knows this.  America has many nerds. They deserve congressmen &amp; senators too.  Guess that puts us in the same “group of people,” Alyssa.",en,[],[],[],1779,266,1967,[],[],https://twitter.com/mattgaetz/status/1374740936945758210,False,https://twitter.com/Alyssa_Milano/status/1374514755239485442,0,,,,,,,,[],,,,,2021,3,24,8,12
16,1374427303388745738,1374219218724425728,2021-03-23 11:26:19 PDT,2021-03-23,11:26:19,-0700,58579942,mattgaetz,Matt Gaetz,,@deangloster @EmSeels IDK about Facebook but I was there in 2020 when he was a Choctaw senior.,en,[],[],[],40,0,5,[],[],https://twitter.com/mattgaetz/status/1374427303388745738,False,,0,,,,,,,,"[{'screen_name': 'deangloster', 'name': 'Dean Gloster', 'id': '2363290530'}, {'screen_name': 'EmSeels', 'name': 'EmSeels', 'id': '584068981'}]",,,,,2021,3,23,11,26
17,1374371167562203148,1374371167562203136,2021-03-23 07:43:15 PDT,2021-03-23,07:43:15,-0700,58579942,mattgaetz,Matt Gaetz,,Last year’s team was the best I’ve ever seen at FSU.  COVID took away that team’s very real shot to win the tourney.  Hamilton has built a great program.,en,[],[],[],118,25,200,[],[],https://twitter.com/mattgaetz/status/1374371167562203148,False,https://twitter.com/danwolken/status/1374175049444392963,0,,,,,,,,[],,,,,2021,3,23,7,43
18,1374369814240694273,1374369814240694272,2021-03-23 07:37:52 PDT,2021-03-23,07:37:52,-0700,58579942,mattgaetz,Matt Gaetz,,"Never change, John.   Never change.",en,[],[],[],65,42,471,[],[],https://twitter.com/mattgaetz/status/1374369814240694273,False,https://twitter.com/johnmorganesq/status/1374118941962993668,0,,,,,,,,[],,,,,2021,3,23,7,37
19,1374369622074462211,1374369622074462208,2021-03-23 07:37:07 PDT,2021-03-23,07:37:07,-0700,58579942,mattgaetz,Matt Gaetz,,Congrats to the Noles!,en,[],[],[],28,12,129,[],[],https://twitter.com/mattgaetz/status/1374369622074462211,False,https://twitter.com/fsuhoops/status/1374178724334157827,0,,,,,,,,[],,,,,2021,3,23,7,37
20,1374356106345074694,1374219218724425728,2021-03-23 06:43:24 PDT,2021-03-23,06:43:24,-0700,58579942,mattgaetz,Matt Gaetz,,@deangloster My son graduated in 2020.  Where are these “records” showing a 2019 graduation?,en,[],[],[],189,3,44,[],[],https://twitter.com/mattgaetz/status/1374356106345074694,False,,0,,,,,,,,"[{'screen_name': 'deangloster', 'name': 'Dean Gloster', 'id': '2363290530'}]",,,,,2021,3,23,6,43
21,1374168440265703430,1374121150490542080,2021-03-22 18:17:41 PDT,2021-03-22,18:17:41,-0700,58579942,mattgaetz,Matt Gaetz,,@Mdixon55 Be better,en,[],[],[],9,0,3,[],[],https://twitter.com/mattgaetz/status/1374168440265703430,False,,0,,,,,,,,"[{'screen_name': 'Mdixon55', 'name': 'Matt Dixon', 'id': '65651571'}]",,,,,2021,3,22,18,17
22,1374115415660584966,1374114581585526784,2021-03-22 14:46:59 PDT,2021-03-22,14:46:59,-0700,58579942,mattgaetz,Matt Gaetz,,@IngramSmith @Nolecast Keep up the great work.,en,[],[],[],4,0,6,[],[],https://twitter.com/mattgaetz/status/1374115415660584966,False,,0,,,,,,,,"[{'screen_name': 'IngramSmith', 'name': 'Ingram Smith', 'id': '140898004'}, {'screen_name': 'Nolecast', 'name': 'The Nolecast', 'id': '3420546297'}]",,,,,2021,3,22,14,46
23,1374094958332887049,1374094958332887040,2021-03-22 13:25:42 PDT,2021-03-22,13:25:42,-0700,58579942,mattgaetz,Matt Gaetz,,Great essay by @BernardKerik for @newsmax   #FreeBritney    https://t.co/RcsumDoiNL,en,"[{'screen_name': 'bernardkerik', 'name': 'bernard b. kerik', 'id': '25837289'}, {'screen_name': 'newsmax', 'name': 'newsmax', 'id': '20545835'}]",['https://www.newsmax.com/bernardkerik/abuse-conservatorship-guardianship-netflix/2021/03/22/id/1014725/'],[],105,107,448,['freebritney'],[],https://twitter.com/mattgaetz/status/1374094958332887049,False,,0,,,,,,,,[],,,,,2021,3,22,13,25
24,1374009201018671105,1374009201018671104,2021-03-22 07:44:56 PDT,2021-03-22,07:44:56,-0700,58579942,mattgaetz,Matt Gaetz,,We should celebrate unique abilities.  Good luck Ryan!,en,[],[],[],94,272,2538,[],[],https://twitter.com/mattgaetz/status/1374009201018671105,False,https://twitter.com/nypost/status/1373826031996506113,0,,,,,,,,[],,,,,2021,3,22,7,44
25,1374006575350841348,1374006575350841344,2021-03-22 07:34:30 PDT,2021-03-22,07:34:30,-0700,58579942,mattgaetz,Matt Gaetz,,Good people often leave congress for good reason.  @CongressmanHice is an #AmericaFirst Champion.  His campaign for Georgia Secretary of State is *critical* to restoring election integrity.  He has more than earned my well-wishes and total endorsement.   Go get ‘em!,en,"[{'screen_name': 'congressmanhice', 'name': 'rep. jody hice', 'id': '2975091705'}]",[],[],283,664,3464,['americafirst'],[],https://twitter.com/mattgaetz/status/1374006575350841348,False,,0,,,,,,,,[],,,,,2021,3,22,7,34
26,1373982116258660356,1373982116258660352,2021-03-22 05:57:18 PDT,2021-03-22,05:57:18,-0700,58579942,mattgaetz,Matt Gaetz,,Great work!,en,[],[],[],64,59,624,[],[],https://twitter.com/mattgaetz/status/1373982116258660356,False,https://twitter.com/devinstephenson/status/1373981078621450240,0,,,,,,,,[],,,,,2021,3,22,5,57
27,1373688470015782914,1373688470015782912,2021-03-21 10:30:27 PDT,2021-03-21,10:30:27,-0700,58579942,mattgaetz,Matt Gaetz,,Raise your hand if you know how to handle the #AirForceOne steps  https://t.co/G4weuXt9Qu,en,[],[],['https://pbs.twimg.com/media/ExBSYcLWEAgE0B7.jpg'],726,293,3456,['airforceone'],[],https://twitter.com/mattgaetz/status/1373688470015782914,False,,1,https://pbs.twimg.com/media/ExBSYcLWEAgE0B7.jpg,,,,,,,[],,,,,2021,3,21,10,30
28,1373650621203677192,1373650621203677184,2021-03-21 08:00:03 PDT,2021-03-21,08:00:03,-0700,58579942,mattgaetz,Matt Gaetz,,"Biden is putting illegal aliens up in hotel rooms, paid for by the US Taxpayer.  Trump put them on planes back to Guatemala.",en,[],[],[],2188,7272,28814,[],[],https://twitter.com/mattgaetz/status/1373650621203677192,False,,0,,,,,,,,[],,,,,2021,3,21,8,0
29,1373647132922613761,1373647132922613760,2021-03-21 07:46:12 PDT,2021-03-21,07:46:12,-0700,58579942,mattgaetz,Matt Gaetz,,Have a great day!,en,[],[],[],454,279,5605,[],[],https://twitter.com/mattgaetz/status/1373647132922613761,False,,0,,,,,,,,[],,,,,2021,3,21,7,46
30,1373113016053551105,1373113016053551104,2021-03-19 20:23:48 PDT,2021-03-19,20:23:48,-0700,58579942,mattgaetz,Matt Gaetz,,I believe these things with every fiber of my being.,en,[],[],[],513,418,2238,[],[],https://twitter.com/mattgaetz/status/1373113016053551105,False,https://twitter.com/YALiberty/status/1373016235449925640,0,,,,,,,,[],,,,,2021,3,19,20,23
31,1373018692188053504,1373018021921427456,2021-03-19 14:09:00 PDT,2021-03-19,14:09:00,-0700,58579942,mattgaetz,Matt Gaetz,,@JediCounselor Fair point,en,[],[],[],12,1,18,[],[],https://twitter.com/mattgaetz/status/1373018692188053504,False,,0,,,,,,,,"[{'screen_name': 'JediCounselor', 'name': 'Jedi, Interrupted 🏳️\u200d🌈', 'id': '1450124702'}]",,,,,2021,3,19,14,9
32,1373018021921427468,1373018021921427456,2021-03-19 14:06:20 PDT,2021-03-19,14:06:20,-0700,58579942,mattgaetz,Matt Gaetz,,"I am absolutely here for a Biden/Putin debate - or even better - a series of them.  I love the idea of major power competition taking the form of debate &amp; discourse MORE &amp; building nuclear warheads LESS to express disagreement.  But hey, neocons going to neocon.",en,[],[],[],1515,367,2340,[],[],https://twitter.com/mattgaetz/status/1373018021921427468,False,https://twitter.com/ProjectLincoln/status/1372951984345645057,0,,,,,,,,[],,,,,2021,3,19,14,6
33,1372955763937845251,1372955763937845248,2021-03-19 09:58:57 PDT,2021-03-19,09:58:57,-0700,58579942,mattgaetz,Matt Gaetz,,I love you Shev,en,[],[],[],194,59,624,[],[],https://twitter.com/mattgaetz/status/1372955763937845251,False,https://twitter.com/ShevrinJones/status/1372954474319388676,0,,,,,,,,[],,,,,2021,3,19,9,58
34,1372950448953511937,1372950448953511936,2021-03-19 09:37:49 PDT,2021-03-19,09:37:49,-0700,58579942,mattgaetz,Matt Gaetz,,"Trump would frequently, privately give Obama tons of credit for how he negotiated AF1 stairs (which can be daunting).   “He always popped down so fast and cool.”  “You fall once and it’s all they remember,” 45 would say.",en,[],[],[],809,1203,5092,[],[],https://twitter.com/mattgaetz/status/1372950448953511937,False,https://twitter.com/CalebJHull/status/1372937314477953027,0,,,,,,,,[],,,,,2021,3,19,9,37
35,1372925747388674050,1372686989774970880,2021-03-19 07:59:40 PDT,2021-03-19,07:59:40,-0700,58579942,mattgaetz,Matt Gaetz,,@bsfarrington I typically use those elements to build a brine and then cook the next day.,en,[],[],[],8,0,5,[],[],https://twitter.com/mattgaetz/status/1372925747388674050,False,,0,,,,,,,,"[{'screen_name': 'bsfarrington', 'name': 'Brendan Farrington', 'id': '49715850'}]",,,,,2021,3,19,7,59
36,1372911140548775939,1372910564272394240,2021-03-19 07:01:38 PDT,2021-03-19,07:01:38,-0700,58579942,mattgaetz,Matt Gaetz,,@liberaldickhead I stereotype all Elvises as good dancers and dressers.,en,[],[],[],22,1,37,[],[],https://twitter.com/mattgaetz/status/1372911140548775939,False,,0,,,,,,,,[],,,,,2021,3,19,7,1
37,1372910564272394243,1372910564272394240,2021-03-19 06:59:20 PDT,2021-03-19,06:59:20,-0700,58579942,mattgaetz,Matt Gaetz,,"If I were “Gay Elvis” I’d be a way better dancer (and dresser).   This is an upgrade, though.  Twitter used to call me Fat Elvis.",en,[],[],[],270,61,906,[],[],https://twitter.com/mattgaetz/status/1372910564272394243,False,https://twitter.com/Drumzer1/status/1370194650057822208,0,,,,,,,,[],,,,,2021,3,19,6,59
38,1372904175454027776,1372904175454027776,2021-03-19 06:33:57 PDT,2021-03-19,06:33:57,-0700,58579942,mattgaetz,Matt Gaetz,,ISIS can never actually be defeated.  Because too many people in Washington need it around to justify toiling away in the Middle East as the Middle Kingdom grows stronger and more dangerous.  The future cannot be won on the blood-soaked sands of Iraq.   It can only be lost.,en,[],[],[],134,144,687,[],[],https://twitter.com/mattgaetz/status/1372904175454027776,False,https://twitter.com/MilitaryTimes/status/1372901519415259136,0,,,,,,,,[],,,,,2021,3,19,6,33
39,1372899841030955010,1372899841030955008,2021-03-19 06:16:44 PDT,2021-03-19,06:16:44,-0700,58579942,mattgaetz,Matt Gaetz,,Citizens who @ChrisNocco thinks might commit future crimes will remain ineligible,en,"[{'screen_name': 'chrisnocco', 'name': 'chris nocco', 'id': '2745237305'}]",[],[],44,23,181,[],[],https://twitter.com/mattgaetz/status/1372899841030955010,False,https://twitter.com/travisakers/status/1372899425169911810,0,,,,,,,,[],,,,,2021,3,19,6,16
40,1372899545613537285,1372899545613537280,2021-03-19 06:15:33 PDT,2021-03-19,06:15:33,-0700,58579942,mattgaetz,Matt Gaetz,,I stand with Marjorie Taylor Greene!,en,[],[],[],5810,6904,38651,[],[],https://twitter.com/mattgaetz/status/1372899545613537285,False,,0,,,,,,,,[],,,,,2021,3,19,6,15
41,1372783966076370955,1372783966076370944,2021-03-18 22:36:17 PDT,2021-03-18,22:36:17,-0700,58579942,mattgaetz,Matt Gaetz,, https://t.co/OUb5waeT0R,und,[],['https://www.foxnews.com/politics/gaetz-kamala-harris-checking-bidens-pulse'],[],428,222,1493,[],[],https://twitter.com/mattgaetz/status/1372783966076370955,False,,0,,,,,,,,[],,,,,2021,3,18,22,36
42,1372517760069156874,1372517760069156864,2021-03-18 04:58:28 PDT,2021-03-18,04:58:28,-0700,58579942,mattgaetz,Matt Gaetz,,Call @RepJerryNadler   We need a hearing on this.   #FreeBritney,en,"[{'screen_name': 'repjerrynadler', 'name': 'rep. nadler', 'id': '40302336'}]",[],[],315,270,1385,['freebritney'],[],https://twitter.com/mattgaetz/status/1372517760069156874,False,https://twitter.com/beysupdates/status/1372284003298992134,0,,,,,,,,[],,,,,2021,3,18,4,58
43,1372328441895391237,1372328441895391232,2021-03-17 16:26:11 PDT,2021-03-17,16:26:11,-0700,58579942,mattgaetz,Matt Gaetz,,My statement:,en,[],[],[],249,54,415,[],[],https://twitter.com/mattgaetz/status/1372328441895391237,False,https://twitter.com/kelliemeyernews/status/1372310133678735363,0,,,,,,,,[],,,,,2021,3,17,16,26
44,1372290888152535045,1372290888152535040,2021-03-17 13:56:58 PDT,2021-03-17,13:56:58,-0700,58579942,mattgaetz,Matt Gaetz,,The immigration crisis at the border is a gathering storm.,en,[],[],[],694,2079,13597,[],[],https://twitter.com/mattgaetz/status/1372290888152535045,False,,0,,,,,,,,[],,,,,2021,3,17,13,56
45,1372031495779532801,1372031495779532800,2021-03-16 20:46:14 PDT,2021-03-16,20:46:14,-0700,58579942,mattgaetz,Matt Gaetz,,Desantis is right.,en,[],[],[],203,142,1260,[],[],https://twitter.com/mattgaetz/status/1372031495779532801,False,https://twitter.com/fineout/status/1371963886098780163,0,,,,,,,,[],,,,,2021,3,16,20,46
46,1371992719971610627,1371992719971610624,2021-03-16 18:12:09 PDT,2021-03-16,18:12:09,-0700,58579942,mattgaetz,Matt Gaetz,,Biden is creating a massive crisis on the Border.   https://t.co/dkWx7cZ9Ra,en,[],['https://www.foxnews.com/politics/florida-matt-gaetz-biden-border-crisis-migrant-children.amp'],[],343,432,2202,[],[],https://twitter.com/mattgaetz/status/1371992719971610627,False,,0,,,,,,,,[],,,,,2021,3,16,18,12
47,1371932425975074818,1371932425975074816,2021-03-16 14:12:34 PDT,2021-03-16,14:12:34,-0700,58579942,mattgaetz,Matt Gaetz,, https://t.co/yV0Ao105L2,und,[],['https://www.newsweek.com/matt-gaetz-fauci-bad-weatherman-covid-death-toll-1576131?amp=1'],[],215,147,1093,[],[],https://twitter.com/mattgaetz/status/1371932425975074818,False,,0,,,,,,,,[],,,,,2021,3,16,14,12
48,1371640111612366850,1371640111612366848,2021-03-15 18:51:01 PDT,2021-03-15,18:51:01,-0700,58579942,mattgaetz,Matt Gaetz,,Tune in to @SchmittNYC on @newsmax at 10est/9cst.   I’ll be breaking down Biden’s disastrous immigration policy meltdown.,en,"[{'screen_name': 'schmittnyc', 'name': 'rob schmitt', 'id': '22869693'}, {'screen_name': 'newsmax', 'name': 'newsmax', 'id': '20545835'}]",[],[],254,173,1409,[],[],https://twitter.com/mattgaetz/status/1371640111612366850,False,,0,,,,,,,,[],,,,,2021,3,15,18,51
49,1371503919147454465,1371503919147454464,2021-03-15 09:49:50 PDT,2021-03-15,09:49:50,-0700,58579942,mattgaetz,Matt Gaetz,,".⁦@RepJerryNadler⁩, please hear us.  Allow a hearing on Conservatorship &amp; Guardian Abuse.  We can do good for millions of Americans and can absolutely #FreeBritney.  You have the power and can use it to help the vulnerable.  Please.  https://t.co/8Ax8UUk1yq",en,"[{'screen_name': 'repjerrynadler', 'name': 'rep. nadler', 'id': '40302336'}]",[],['https://pbs.twimg.com/media/EwiPi6fVcAA-3zH.jpg'],217,226,1180,['freebritney'],[],https://twitter.com/mattgaetz/status/1371503919147454465,False,,1,https://pbs.twimg.com/media/EwiPi6fVcAA-3zH.jpg,,,,,,,[],,,,,2021,3,15,9,49
50,1370764654100709377,1370764654100709376,2021-03-13 07:52:15 PST,2021-03-13,07:52:15,-0700,58579942,mattgaetz,Matt Gaetz,,The #RecallNewsom campaign has never looked better  https://t.co/e2MnCMICdj,en,[],[],['https://pbs.twimg.com/media/EwXvMAQU8AQFmSu.jpg'],480,783,8526,['recallnewsom'],[],https://twitter.com/mattgaetz/status/1370764654100709377,False,,1,https://pbs.twimg.com/media/EwXvMAQU8AQFmSu.jpg,,,,,,,[],,,,,2021,3,13,7,52
51,1370542378491076610,1370542378491076608,2021-03-12 17:09:01 PST,2021-03-12,17:09:01,-0700,58579942,mattgaetz,Matt Gaetz,,Tonight on @seanhannity I’m making a major endorsement for Governor.  Make sure to watch!,en,"[{'screen_name': 'seanhannity', 'name': 'sean hannity', 'id': '41634520'}]",[],[],427,368,4714,[],[],https://twitter.com/mattgaetz/status/1370542378491076610,False,,0,,,,,,,,[],,,,,2021,3,12,17,9
52,1370392184952741888,1370392184952741888,2021-03-12 07:12:12 PST,2021-03-12,07:12:12,-0700,58579942,mattgaetz,Matt Gaetz,,.@davidcicilline is crushing it right now in the Judiciary Antitrust Subcommittee.,en,"[{'screen_name': 'davidcicilline', 'name': 'david cicilline', 'id': '23593446'}]",[],[],89,91,847,[],[],https://twitter.com/mattgaetz/status/1370392184952741888,False,,0,,,,,,,,[],,,,,2021,3,12,7,12
53,1370201674460114951,1370201674460114944,2021-03-11 18:35:10 PST,2021-03-11,18:35:10,-0700,58579942,mattgaetz,Matt Gaetz,,"I don’t care that this is being done by a GOP Sheriff.  Its awful to harass citizens because you think they may commit crimes, hoping to “make their lives miserable.”  @GovRonDeSantis has the authority to remove @ChrisNocco &amp; should consider doing so.   https://t.co/oHlpMjgubX",en,"[{'screen_name': 'govrondesantis', 'name': 'ron desantis', 'id': '1058807868'}, {'screen_name': 'chrisnocco', 'name': 'chris nocco', 'id': '2745237305'}]",['https://www.tampabay.com/investigations/2021/03/11/lawsuit-pasco-intelligence-program-violated-citizens-rights/'],[],175,178,819,[],[],https://twitter.com/mattgaetz/status/1370201674460114951,False,,0,,,,,,,,[],,,,,2021,3,11,18,35
54,1370143445747068929,1370143445747068928,2021-03-11 14:43:48 PST,2021-03-11,14:43:48,-0700,58579942,mattgaetz,Matt Gaetz,,This is a sexist tweet that reinforces the patriarchy that men are the “breadwinners.”  It is the pathology that leads to the wage gap.  Be better.,en,[],[],[],126,56,542,[],[],https://twitter.com/mattgaetz/status/1370143445747068929,False,https://twitter.com/krystlecortez/status/1370142804933013517,0,,,,,,,,[],,,,,2021,3,11,14,43
55,1370142445803999235,1370142445803999232,2021-03-11 14:39:49 PST,2021-03-11,14:39:49,-0700,58579942,mattgaetz,Matt Gaetz,,Man....when I have dinner w Trump at least he buys...,en,[],[],[],319,91,1010,[],[],https://twitter.com/mattgaetz/status/1370142445803999235,False,https://twitter.com/fineout/status/1370142063434551302,0,,,,,,,,[],,,,,2021,3,11,14,39
56,1370140332705280003,1370140332705280000,2021-03-11 14:31:25 PST,2021-03-11,14:31:25,-0700,58579942,mattgaetz,Matt Gaetz,,“Only a handful of Republicans are loudly saying what is obviously the case. One of them is Congressman Matt Gaetz of Florida. who recently pointed out the truth of what the Capitol occupation has become...”   https://t.co/DVB4OuEhnQ,en,[],['https://www.revolver.news/2021/03/its-time-for-the-gop-to-end-bidens-capitol-occupation/'],[],149,236,993,[],[],https://twitter.com/mattgaetz/status/1370140332705280003,False,,0,,,,,,,,[],,,,,2021,3,11,14,31
57,1370129510092345345,1370129510092345344,2021-03-11 13:48:25 PST,2021-03-11,13:48:25,-0700,58579942,mattgaetz,Matt Gaetz,,Politicians shouldn’t be budtenders.   My essay opposing THC caps here:   https://t.co/DfLkmM384U,en,[],['https://www.tallahassee.com/story/opinion/2021/03/11/thc-caps-medical-marijuana-cannabis-would-harm-patients-matt-gaetz/4644694001/'],[],62,54,238,[],[],https://twitter.com/mattgaetz/status/1370129510092345345,False,,0,,,,,,,,[],,,,,2021,3,11,13,48
